race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.07,50.93,8.0,0.0,
AK-GOV,2,44.43,53.97,0.0,1.6,Other
AK-SEN,1,44.18,47.82,8.0,0.0,
AK-SEN,2,47.54,50.86,0.0,1.6,Other
ME-SEN,1,47.34,47.66,5.0,0.0,
ME-SEN,2,49.44,49.56,0.0,1.0,Other
AK-01,1,41.39,50.61,8.0,0.0,
AK-01,2,44.99,53.41,0.0,1.6,Other
ME-01,1,61.56,33.44,5.0,0.0,
ME-01,2,63.66,35.34,0.0,1.0,Other
ME-02,1,44.2,50.8,5.0,0.0,
ME-02,2,46.3,52.7,0.0,1.0,Other
