race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-46.09,0.0,100.0,Safe R,-36.27,4.86,-46.09,-1.82,-12.37,-0.49,-37.52,-8.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,136953,2057743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.96,73.04,0.0,170785,462758,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,19.69,97.2,2.8,Safe D,12.91,4.86,19.59,1.84,-0.02,0.0,11.14,8.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,25619035,2166962,0,3141018,127990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.85,40.15,0.0,2366785,1587952,0,0,3954737
KS-GOV,governor,KS,GOV,Cindy Holscher,Ty Masterson,DEM,REP,,DEM,-11.99,12.3,87.7,Likely R,-16.42,4.86,-11.99,0.0,0.0,-0.43,-16.41,4.42,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,56.0,0.0,408928,520386,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.12,99.9,0.1,Safe D,27.8,4.86,33.44,0.0,1.13,-0.34,25.91,5.21,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,53.79,31.4,6,22.39,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.56,34.44,0.0,1594154,837414,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,36.07,100.0,0.0,Safe D,30.37,4.86,38.58,0.0,3.43,-0.08,29.51,6.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.04,31.96,0.0,1447040,679794,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.46,86.6,13.4,Likely D,7.36,4.86,11.25,0.0,0.0,-0.97,7.09,4.37,False,False,IND,Rick Bennett,3.09,0.0,,,0.0,confirmed,confirmed,54.25,40.75,2,13.51,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.01,42.9,0.0,314308,249672,0,17983,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.94,89.5,10.5,Likely D,-0.43,4.86,13.99,0.21,9.97,-0.63,-1.44,14.37,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,44.9,35.32,17,10.28,0.283,5958887,4492470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.47,43.53,0.0,2238529,1725733,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Mike Lindell,DEM,REP,,DEM,11.44,86.6,13.4,Likely D,4.83,4.86,10.28,1.43,-0.12,-0.72,4.34,7.09,False,False,,,0.0,0.0,,,0.0,presumptive,projected,52.96,34.99,2,17.97,0.15,7053950,1001473,0,3859683,11704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.72,44.28,0.0,1269119,1008625,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-18.01,4.1,95.9,Safe R,-20.91,4.86,-19.78,0.0,-3.25,-0.48,-20.84,2.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.99,59.01,0.0,271794,391218,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.12,12.0,88.0,Likely R,3.63,4.86,-13.47,-1.31,-19.79,-0.86,2.82,-14.95,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,38.17,44.73,5,-6.56,0.194,606192,3694856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.94,56.06,0.0,254107,324226,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,8.95,80.7,19.3,Likely D,7.41,4.86,8.95,1.95,-6.39,1.12,6.14,2.81,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,13910580,987856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.48,45.52,0.0,352124,294253,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,3.29,62.5,37.5,Lean D,-1.57,4.86,5.01,0.47,0.85,0.4,-3.15,6.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.35,48.12,6,-3.19,0.21,4285307,2275075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.64,48.36,0.0,536601,502466,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,14.3,91.7,8.3,Likely D,15.56,4.86,13.21,0.16,-7.5,0.13,12.68,1.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.54,33.77,14,17.24,0.272,16594119,13445025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.15,42.85,0.0,3322531,2490968,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.81,32.1,67.9,Lean R,-10.38,4.86,-6.87,-0.66,0.0,-0.69,-11.31,6.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.65,47.15,16,0.48,0.28,10552470,25555956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.59,52.41,0.0,1920680,2114832,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.4,0.1,99.9,Safe R,-34.86,4.86,-31.4,0.0,-0.7,-0.7,-34.95,3.55,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,65.7,0.0,376001,720222,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.33,69.7,30.3,Lean D,15.18,4.86,6.29,0.0,-13.29,-0.46,14.89,-9.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.2,47.13,3,-0.1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.67,47.33,0.0,827810,743965,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,16.59,94.6,5.4,Likely D,-0.99,4.86,16.91,1.95,11.61,-0.53,-1.75,18.35,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.66,37.0,10,15.66,0.25,34960533,2545436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3,41.7,0.0,2870344,2053273,0,0,4923617
RI-GOV,governor,RI,GOV,Helena Foulkes,Elaine Pelino,DEM,REP,,DEM,19.96,97.3,2.7,Safe D,15.75,4.86,20.41,0.0,0.0,-0.2,14.16,5.8,False,False,,,0.0,0.0,,,0.0,presumptive,projected,38.59,21.21,2,17.38,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.98,40.02,0.0,215530,143818,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Alan Wilson,DEM,REP,,REP,-10.59,15.2,84.8,Likely R,-16.61,4.86,-10.59,1.47,0.07,-0.39,-18.12,7.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,753609,62585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7,55.3,0.0,797367,986331,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Toby Doeden,DEM,REP,,REP,-25.57,0.7,99.3,Safe R,-29.41,4.86,-25.57,0.0,0.0,-1.02,-29.98,4.41,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.22,62.78,0.0,111079,187394,0,0,298473
TN-GOV,governor,TN,GOV,Jerri Green,Marsha Blackburn,DEM,REP,,REP,-21.06,2.1,97.9,Safe R,-28.6,4.86,-20.55,0.0,3.73,-0.54,-30.12,9.06,False,False,,,0.0,0.0,,,0.0,projected,presumptive,27.01,51.0,3,-23.99,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.47,60.53,0.0,846505,1298254,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-9.71,17.4,82.6,Likely R,-11.93,4.86,-10.95,-1.58,-3.33,1.04,-13.88,4.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.26,48.75,15,-6.45,0.276,8589462,71434049,0,3002416,67461299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.15,54.85,0.0,3604148,4379021,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-23.7,1.1,98.9,Safe R,33.44,4.86,-25.23,0.0,-62.58,-0.95,32.77,-56.47,False,False,,,0.0,0.0,,,0.0,projected,confirmed,27.0,42.0,1,-15.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.15,61.85,0.0,98654,159941,0,0,258595
WI-GOV,governor,WI,GOV,Francesca Hong,Tom Tiffany,DEM,REP,,DEM,3.91,64.8,35.2,Lean D,-0.43,4.86,4.23,0.18,0.28,-0.66,-0.87,4.78,False,False,,,0.0,0.0,,,0.0,projected,presumptive,46.04,43.87,5,2.57,0.194,13951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.96,48.04,0.0,1244874,1151169,0,0,2396043
WY-GOV,governor,WY,GOV,Kenneth Casner,Megan Degenfelder,DEM,REP,,REP,-40.04,0.0,100.0,Safe R,-46.77,4.86,-40.04,0.0,2.51,-0.64,-46.96,6.92,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,0,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.98,70.02,0.0,56461,131873,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-2.42,43.5,56.5,Toss-up,-11.49,4.86,-3.21,0.37,4.11,-1.06,-13.8,11.37,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,46.31,46.61,12,-0.31,0.262,15575539,8501665,0,6094872,8303687,0,15476,3017435,9480668,2288882,0,5719757,470900,0,561746,1875800,0,0,0,0,0,0,0,44.87,47.13,8.0,106093,111437,18916,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-25.07,0.8,99.2,Safe R,-27.18,4.86,-25.07,-3.2,0.93,-0.48,-30.88,5.81,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,83341,3787330,0,-10011,627788,0,3019,17094132,94747,3284673,0,4247,346554,0,0,881598,0,70643,50000,0,0,360928,0,37.47,62.53,0.0,594033,991530,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-26.21,0.6,99.4,Safe R,-29.32,4.86,-27.48,-0.84,-1.67,-0.51,-31.57,5.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.0,58.0,1,-19.0,0.15,2269114,6233117,0,863578,9931885,0,0,2510176,1405536,3752101,0,807707,552197,0,20060,1191500,0,0,0,0,0,73959,0,36.9,63.1,0.0,309720,529737,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,24.26,99.1,0.9,Safe D,13.01,4.86,24.26,2.84,3.55,-0.01,11.29,12.96,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8119380,138597,0,2083870,50021,0,510004,0,7471143,88913,0,1302169,28371,0,958273,999,0,0,2200,0,0,0,0,62.13,37.87,0.0,1388506,846416,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,24.44,99.1,0.9,Safe D,15.57,4.86,24.44,2.63,1.67,-0.28,14.84,9.6,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,3940137,70152,0,4705684,38004,0,0,0,1419652,32148,0,52510,3182,0,1310377,300,0,0,54260,0,0,54250,0,62.22,37.78,0.0,222465,135077,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-5.04,31.3,68.7,Lean R,-8.82,4.86,-4.9,0.21,-1.67,0.51,-13.22,8.18,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,42.23,45.92,10,-5.45,0.25,14595387,10802230,0,7307305,8421236,0,26675,545860,7288082,2380993,0,8963209,1383579,0,215105,2039500,0,20,0,0,2517,0,0,47.48,52.52,0.0,3634479,4020347,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,12.17,88.1,11.9,Likely D,-0.93,4.86,12.24,1.71,6.73,-0.12,-2.21,14.38,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.7,43.03,9,11.96,0.242,77279766,7409350,0,42587451,2079981,0,886293,1568662,39682882,5932539,0,39110515,2087144,0,931316,495632,0,0,65000,0,0,461916,0,56.09,43.91,0.0,2061208,1613838,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-2.7,39.7,60.3,Lean R,-7.36,4.86,-4.24,-0.1,-0.93,-0.71,-13.45,10.74,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,47.49,47.08,8,0.1,0.233,6276527,10217845,0,2362314,6749491,0,11513181,3883175,3914213,5396429,0,2726556,1052135,0,440127,2232367,0,0,0,0,0,0,0,47.37,50.0,2.63,551597,582233,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-39.95,0.0,100.0,Safe R,-38.41,4.86,-40.06,-3.05,-2.97,-0.49,-37.52,-2.43,False,False,IND,Todd Achilles,7.0,0.0,,,0.0,confirmed,confirmed,15.0,55.0,1,-37.0,0.15,8642,3357516,692245,1051,3535956,194226,0,0,8186,2241925,506311,1936,139910,115721,1400,959329,10000,3156,0,10500,10846,0,0,27.92,65.08,0.0,176897,412298,0,44348,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,20.22,97.5,2.5,Safe D,15.05,4.86,20.22,0.32,0.0,0.0,11.14,9.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5906599,2459890,0,1107958,1512424,0,10437456,11068156,4798641,947466,0,1182892,27050,0,426634,12325,0,0,2000000,0,0,2000000,0,60.11,39.89,0.0,2377289,1577448,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-11.43,13.4,86.6,Likely R,-15.32,4.86,-12.04,-0.07,-1.09,-0.43,-16.41,4.98,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.0,54.0,1,-8.0,0.15,3678710,3943411,0,2597698,5326447,0,0,227327,1081012,321983,0,631218,147889,0,15000,1532750,0,50050,0,0,50000,0,0,44.28,55.72,0.0,411525,517789,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-29.25,0.2,99.8,Safe R,-30.07,4.86,-31.68,-0.86,-4.86,-0.75,-31.03,1.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.0,49.5,1,-15.5,0.15,1099509,9981055,0,309623,2305546,0,8306596,6980575,789887,11368587,0,654554,729552,0,24750,1995311,0,0,0,0,89868,0,0,35.37,64.63,0.0,513691,938477,0,0,1452169
LA-SEN,senate,LA,SEN,Jamie Davis,Julia Letlow,DEM,REP,,REP,-24.4,0.9,99.1,Safe R,-21.43,4.86,-24.4,-0.45,-7.1,-0.28,-22.36,-2.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1983548,6210122,0,479104,1427072,0,10861766,12093658,1504444,4783049,0,1699034,127995,0,0,824000,0,10000,0,0,10000,0,0,37.8,62.2,0.0,531040,873842,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,32.49,99.9,0.1,Safe D,29.1,4.86,35.94,0.66,1.67,-0.34,25.91,6.58,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,52.51,32.08,7,20.45,0.223,4848657,1498561,0,2227617,726604,0,0,1482275,4431727,771958,0,757410,61944,0,548650,425,0,0,1053414,0,0,1005000,0,66.25,33.75,0.0,1610801,820767,0,0,2431568
ME-SEN,senate,ME,SEN,Troy Jackson,Susan Collins,DEM,REP,REP,REP,0.02,50.1,49.9,Toss-up,8.46,4.86,-1.21,0.0,-13.55,-0.97,7.09,-7.07,False,False,,,0.0,0.0,,,0.0,projected,confirmed,50.77,44.02,4,5.8,0.175,0,16169827,0,0,11038115,0,86250,2629499,0,7708021,0,0,1425763,0,0,1263550,0,0,0,0,0,0,0,50.01,49.99,0.0,291038,290924,0,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,6.16,72.5,27.5,Lean D,3.16,4.86,7.56,-0.28,0.44,-0.63,-1.44,7.6,False,False,,,0.0,0.0,,,0.0,projected,presumptive,45.51,43.03,14,2.42,0.272,12222407,10582463,0,2730129,5723827,0,1174412,23044602,9492277,5114340,0,3236075,2129550,0,67845,844227,0,14000,0,0,0,0,0,53.08,46.92,0.0,2104217,1860045,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Michele Tafoya,DEM,REP,,DEM,9.93,83.2,16.8,Likely D,6.6,4.86,10.69,-0.05,0.0,-0.72,4.34,5.58,False,False,,,0.0,0.0,,,0.0,projected,presumptive,49.03,41.46,6,7.05,0.21,6044163,4669609,0,1565604,2080632,0,86106,5514766,4478560,2588978,0,2701933,2064245,0,169917,224000,0,7000,7878,0,0,331512,0,54.96,45.04,0.0,1251927,1025817,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-13.68,9.3,90.7,Likely R,-21.48,4.86,-14.68,-0.31,2.62,-0.37,-23.15,9.47,False,False,IND,Ty Pinkins,6.0,0.0,,,0.0,confirmed,confirmed,39.0,42.0,1,-6.0,0.15,2384921,3825455,90225,847046,2535896,632,471544,98645,1537875,1759323,95208,351461,98642,57151,312330,1182050,0,25193,0,0,61083,60000,0,40.57,53.43,0.0,348751,459277,0,51576,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-24.77,5.5,94.5,Likely R,-19.86,4.86,-16.42,-0.4,0.0,-1.01,-20.58,-4.19,False,True,IND,Seth Bodnar,13.35,0.0,,,0.0,confirmed,confirmed,29.4,45.3,3,-15.07,0.15,58829,1984861,3238151,21485,1450719,977779,4700046,2483229,37011,534142,2260371,18727,88310,369366,6627,639500,93050,6522,0,0,0,0,0,29.11,53.88,3.66,122855,227419,15448,56352,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.08,68.9,31.1,Lean D,-2.8,4.86,4.36,0.7,1.9,-0.3,-3.27,8.35,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,49.17,40.43,21,8.4,0.294,34975789,11272504,0,20717567,3461698,0,46380,7097104,14258222,7810806,0,4748620,1775437,0,820563,936330,0,0,0,0,0,46928,0,51.56,46.57,1.87,2055895,1857006,74566,0,3987467
NE-SEN,senate,NE,SEN,(No Democrat),Pete Ricketts,DEM,REP,REP,REP,-7.43,31.4,68.6,Lean R,-20.21,4.86,-17.45,0.0,-1.62,-0.48,-20.84,13.41,False,True,IND,Dan Osborn,46.28,31.4,,,0.0,,confirmed,42.0,49.0,1,-7.0,0.15,0,11233507,5751951,0,6910970,2421487,201261,1732682,0,4809506,3393630,0,232136,2195423,0,1701815,139868,0,5295888,0,0,0,0,0.0,53.72,0.0,0,356137,0,306874,663011
NH-SEN,senate,NH,SEN,Chris Pappas,John E. Sununu,DEM,REP,,DEM,7.55,76.8,23.2,Likely D,-0.11,4.86,8.85,0.75,4.2,-0.86,2.82,4.73,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.63,42.63,16,4.2,0.28,13371607,3662252,0,5183321,2672646,0,130636,3645658,8595871,989605,0,4138690,395965,0,1045873,462000,0,0,0,0,0,0,0,53.77,46.23,0.0,310989,267343,0,0,578332
