race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,36.18,49.58,7.76,IND,0.0,2.22,5,0.3121
AK-SEN,48.54,48.38,0.44,NPA,0.02,0.99,14,0.1563
AL-02,45.19,45.62,0.0,,0.0,0.0,3,0.5019
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.1376
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.2742
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.2331
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.5743
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.4053
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.001
AZ-02,43.5,45.67,1.16,LIB,0.0,0.0,2,0.4541
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0517
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.2825
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.1727
CA-48,45.16,42.21,0.0,,0.0,0.0,2,0.6028
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.2246
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.3618
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.1732
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0001
CT-GOV,50.91,34.49,0.0,,0.0,0.0,3,0.4286
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.3223
FL-09,41.0,41.0,0.0,,0.0,0.0,1,0.8706
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.4253
FL-13,42.63,46.6,1.97,IND,0.0,0.0,4,0.5414
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.3008
FL-16,40.0,39.0,0.0,,0.0,0.0,1,0.8507
FL-22,49.55,49.33,0.0,,0.0,0.0,2,0.7326
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0597
FL-27,45.0,45.0,0.0,,0.0,0.0,1,0.8706
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0149
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.1089
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.0973
GA-07,43.0,46.0,0.0,,0.0,0.0,1,0.7937
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.2799
GA-SEN,53.62,42.98,0.0,,0.0,0.0,11,0.1174
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.1539
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.1829
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0175
IA-GOV,49.12,44.77,0.0,,0.0,0.0,8,0.449
IA-SEN,45.45,46.71,0.85,LIB,0.0,0.0,14,0.4269
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.3596
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.4253
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.3607
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.4665
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0014
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.3376
KS-GOV,47.0,46.0,0.0,,0.0,0.0,1,0.63
KS-SEN,43.78,44.12,3.6,LIB,0.0,0.0,4,0.3617
KY-06,44.91,44.86,0.0,,0.0,0.0,4,0.3538
KY-SEN,39.99,49.0,0.0,,0.0,0.0,2,0.4074
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.2208
MA-SEN,50.61,30.23,1.93,PSL,0.0,0.0,9,0.1902
MD-01,39.0,52.0,0.0,,0.0,0.0,1,0.3969
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.4665
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.1223
ME-GOV,50.81,38.39,5.69,IND,0.0,0.0,4,0.2944
ME-SEN,47.26,44.4,0.0,,0.0,0.0,6,0.4983
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0425
MI-07,48.08,46.08,0.0,,0.0,0.0,2,0.4002
MI-10,44.99,44.98,0.0,,0.0,0.0,2,0.2963
MI-GOV,48.98,42.24,0.38,IND,0.0,0.0,25,0.2227
MI-SEN,45.93,44.8,0.0,,0.0,0.0,27,0.3606
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0123
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.1727
MN-GOV,50.47,36.9,1.8,GRE,0.0,0.0,5,0.4432
MN-SEN,44.68,40.65,1.87,IND,0.0,0.0,5,0.4363
MS-SEN,39.49,45.44,3.54,IND,0.0,0.0,2,0.4218
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.1239
MT-SEN,28.62,44.64,16.44,IND,0.0,0.0,7,0.354
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.0869
NC-03,41.0,44.0,0.0,,0.0,0.0,1,0.4559
NC-07,41.0,47.0,1.5,LIB,0.0,0.0,1,0.691
NC-09,42.0,46.0,0.0,,0.0,0.0,1,0.9548
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0167
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0167
NC-SEN,48.37,38.13,1.3,LIB,0.0,0.0,29,0.256
NE-01,45.67,43.56,0.0,,0.0,0.0,2,0.6589
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0007
