race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,48.06,46.46,0.0,,0.0,0.0,6,0.2116
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.1309
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,1.0
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.1262
AZ-06,42.0,41.0,0.0,,0.0,0.0,1,0.067
AZ-GOV,47.43,37.32,0.0,,0.0,0.0,7,0.0615
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0139
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.1039
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0153
FL-GOV,34.02,40.01,1.95,IND,0.0,0.0,5,0.0349
GA-SEN,42.94,41.33,0.0,,0.0,0.0,5,0.0097
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0044
IA-03,45.0,42.0,0.0,,0.0,0.0,1,0.0884
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,0.5117
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.1688
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.7579
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.3008
MA-GOV,51.0,26.0,0.0,,0.0,0.0,1,0.0926
MA-SEN,53.97,30.3,0.0,,0.0,0.0,3,0.2908
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.4559
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.125
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.1575
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.5878
MI-GOV,36.59,36.0,15.03,IND,0.0,0.0,9,0.3653
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.2813
MN-01,41.0,44.0,0.0,,0.0,0.0,1,0.8706
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.8854
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.3306
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.8507
NC-SEN,48.53,36.72,0.0,,0.0,0.0,9,0.2379
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0806
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.4562
NH-02,51.18,38.82,0.0,,0.0,0.0,4,0.207
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.064
NH-SEN,46.76,42.09,0.0,,0.0,0.0,10,0.2324
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0023
NV-GOV,40.36,40.9,0.0,,0.0,0.0,2,0.1055
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.25
NY-GOV,50.34,32.41,1.19,LIB,0.0,0.0,6,0.4267
OH-GOV,45.11,45.63,0.0,,0.0,0.0,8,0.0752
OH-SEN,46.28,48.8,0.0,,0.0,0.0,5,0.0636
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.8909
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.0611
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0221
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0788
PA-GOV,54.87,38.61,0.0,,0.0,0.0,2,0.0458
SD-SEN,30.8,43.8,0.0,,0.0,0.0,2,0.0728
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0136
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0305
TX-GOV,42.32,49.26,1.69,LIB,0.0,0.0,3,0.7355
TX-SEN,44.95,45.61,0.9,LIB,0.0,0.0,5,0.3138
VA-01,40.0,41.0,0.0,,0.0,0.0,1,0.0142
WI-03,44.0,42.0,0.0,,0.0,0.0,1,0.067
WI-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0474
