race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,47.71,46.26,0.0,,0.0,0.0,5,0.2664
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.2558
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.2466
AZ-06,42.0,41.0,0.0,,0.0,0.0,1,0.1309
AZ-GOV,47.43,37.32,0.0,,0.0,0.0,7,0.1201
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0272
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.2031
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0298
FL-GOV,34.02,40.01,1.95,IND,0.0,0.0,5,0.0682
GA-SEN,42.94,41.33,0.0,,0.0,0.0,5,0.019
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0086
IA-03,45.0,42.0,0.0,,0.0,0.0,1,0.1727
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,1.0
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.3299
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.5878
MA-GOV,51.0,26.0,0.0,,0.0,0.0,1,0.1809
MA-SEN,53.92,30.95,0.0,,0.0,0.0,2,0.1615
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.8909
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.2443
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.3078
MI-GOV,37.07,38.14,15.2,IND,0.0,0.01,8,0.2924
MI-SEN,39.47,46.04,0.0,,0.0,0.0,4,0.3417
MN-SEN,48.0,45.0,0.0,,0.0,0.0,2,0.0142
NC-SEN,46.98,41.22,0.0,,0.0,0.0,7,0.1922
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.1575
NE-SEN,45.0,46.0,0.0,,0.0,0.0,1,0.0014
NH-02,42.41,35.16,0.0,,0.0,0.0,3,0.1383
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.125
NH-SEN,43.95,39.12,0.0,,0.0,0.0,8,0.2278
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0045
NV-GOV,40.36,40.9,0.0,,0.0,0.0,2,0.2061
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.4886
NY-GOV,50.19,34.06,2.61,LIB,0.0,0.0,4,0.523
OH-GOV,45.11,45.63,0.0,,0.0,0.0,8,0.147
OH-SEN,46.28,48.8,0.0,,0.0,0.0,5,0.1244
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.1194
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0432
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.1541
PA-GOV,54.87,38.61,0.0,,0.0,0.0,2,0.0894
SD-SEN,30.8,43.8,0.0,,0.0,0.0,2,0.1422
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0266
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0597
TX-GOV,43.0,49.0,0.0,,0.0,0.0,1,0.0442
TX-SEN,43.21,44.05,0.0,,0.0,0.0,3,0.152
VA-01,40.0,41.0,0.0,,0.0,0.0,1,0.0278
WI-03,44.0,42.0,0.0,,0.0,0.0,1,0.1309
WI-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0926
