race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.85,51.15,8.0,0.0,
AK-GOV,2,44.21,54.19,0.0,1.6,Other
AK-SEN,1,43.9,48.1,8.0,0.0,
AK-SEN,2,47.26,51.14,0.0,1.6,Other
ME-SEN,1,46.45,48.55,5.0,0.0,
ME-SEN,2,48.55,50.45,0.0,1.0,Other
AK-01,1,41.02,50.98,8.0,0.0,
AK-01,2,44.62,53.78,0.0,1.6,Other
ME-01,1,61.06,33.94,5.0,0.0,
ME-01,2,63.16,35.84,0.0,1.0,Other
ME-02,1,43.2,51.8,5.0,0.0,
ME-02,2,45.3,53.7,0.0,1.0,Other
