race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-3.44,43.1,56.9,Toss-up,-12.21,3.23,-5.72,0.21,4.11,-1.06,-13.8,10.35,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.65,45.85,7,0.9,0.223,8661662,6500847,0,47.51,50.89,1.6,112327,120336,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-26.21,0.6,99.4,Safe R,-27.49,3.23,-26.21,-2.4,0.93,-0.48,-30.88,4.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,36.9,63.1,0.0,585018,1000545,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-27.87,0.4,99.6,Safe R,-29.58,3.23,-29.43,-0.9,-1.67,-0.51,-31.57,3.7,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.07,63.93,0.0,302766,536690,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,23.67,98.8,1.2,Safe D,13.58,3.23,23.67,3.32,3.55,-0.01,11.29,12.38,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,61.84,38.16,0.0,1382004,852917,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,23.06,98.6,1.4,Safe D,15.61,3.23,23.06,2.84,1.67,-0.28,14.84,8.22,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,61.53,38.47,0.0,220003,137540,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-6.77,25.9,74.1,Lean R,-8.82,3.23,-6.77,-0.02,-1.67,0.51,-13.22,6.45,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,8188392,8407064,0,46.61,53.39,0.0,3568272,4086554,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,9.51,81.8,18.2,Likely D,-0.81,3.23,10.91,1.88,6.73,-0.12,-2.21,11.72,False,False,,,0.0,0.0,,,0.0,confirmed,projected,39.54,38.81,5,3.73,0.194,60439613,4880582,0,54.76,45.24,0.0,2012301,1662745,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-3.47,37.0,63.0,Lean R,-8.41,3.23,-3.64,3.19,-0.93,-0.71,-13.45,9.98,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,41.0,44.0,1,-6.0,0.15,3463099,0,0,47.0,50.37,2.63,547258,586571,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-41.53,0.0,100.0,Safe R,-38.37,3.23,-41.53,-2.93,-2.97,-0.49,-37.52,-4.01,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,29.23,70.77,0.0,185205,448338,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,18.08,95.8,4.2,Safe D,14.31,3.23,18.08,0.53,0.0,0.0,11.14,6.94,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.04,40.96,0.0,2334835,1619901,0,0,3954737
