race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.93,51.07,8.0,0.0,
AK-GOV,2,44.29,54.11,0.0,1.6,Other
AK-SEN,1,44.05,47.95,8.0,0.0,
AK-SEN,2,47.41,50.99,0.0,1.6,Other
ME-SEN,1,47.24,47.76,5.0,0.0,
ME-SEN,2,49.34,49.66,0.0,1.0,Other
AK-01,1,41.26,50.74,8.0,0.0,
AK-01,2,44.86,53.54,0.0,1.6,Other
ME-01,1,61.41,33.59,5.0,0.0,
ME-01,2,63.51,35.49,0.0,1.0,Other
ME-02,1,44.07,50.93,5.0,0.0,
ME-02,2,46.17,52.83,0.0,1.0,Other
