code,level,state,partisan_lean,gcb,environment,demo_env_adj,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
CA-07,district,CA,15.12,3.33,17.69,-0.76,13.26,33.7,63.0,-29.3,-1.7,42.8,9.9,20.2,21.9,3.3,1.9
CA-08,district,CA,37.61,3.33,39.86,-1.08,35.19,23.8,72.9,-49.1,-2.4,32.4,15.1,27.1,20.5,3.4,1.4
CA-09,district,CA,15.48,3.33,17.28,-1.54,11.8,32.7,64.0,-31.3,-3.4,28.0,12.6,33.1,21.2,3.6,1.5
CA-10,district,CA,36.05,3.33,38.73,-0.64,34.75,25.0,71.7,-46.7,-1.4,52.0,5.0,17.7,22.1,2.3,0.9
CA-11,district,CA,72.6,3.33,75.27,-0.66,70.62,9.4,87.3,-77.9,-1.5,44.1,6.5,13.0,33.8,1.9,0.7
CA-12,district,CA,79.37,3.33,81.99,-0.71,77.64,6.4,90.3,-83.9,-1.7,34.2,17.5,20.6,23.9,3.0,0.9
CA-13,district,CA,4.96,3.33,5.39,-2.9,0.51,35.8,60.9,-25.1,-6.2,23.3,4.6,57.9,8.5,4.9,0.8
CA-14,district,CA,39.07,3.33,40.92,-1.49,36.2,22.7,74.0,-51.3,-3.3,26.4,5.8,21.2,42.5,2.4,1.8
CA-15,district,CA,52.23,3.33,53.96,-1.6,49.64,17.0,79.7,-62.6,-3.5,29.6,3.6,24.2,38.8,2.1,1.7
CA-16,district,CA,51.53,3.33,53.88,-0.98,49.91,18.0,78.7,-60.6,-2.1,44.7,2.7,17.9,32.0,2.0,0.7
CA-17,district,CA,43.61,3.33,45.39,-1.55,40.75,20.7,76.0,-55.3,-3.5,23.0,2.8,15.6,56.2,1.7,0.8
CA-18,district,CA,33.3,3.33,33.56,-3.07,29.37,23.6,73.1,-49.6,-6.5,21.0,2.8,58.3,12.6,4.6,0.7
CA-19,district,CA,37.22,3.33,39.66,-0.89,35.64,24.2,72.5,-48.2,-1.9,50.8,3.2,21.6,20.6,3.0,0.8
CA-20,district,CA,-31.84,3.33,-29.76,-1.26,-32.98,53.2,43.5,9.7,-2.6,50.4,4.1,33.2,7.5,4.4,0.5
CA-21,district,CA,9.94,3.33,10.37,-2.9,6.17,33.7,63.0,-29.4,-6.2,21.9,5.6,57.5,10.5,4.2,0.4
CA-22,district,CA,2.96,3.33,2.89,-3.4,-1.86,36.1,60.6,-24.5,-7.2,16.5,5.9,67.5,5.9,3.9,0.3
CA-23,district,CA,-18.3,3.33,-16.37,-1.41,-19.9,47.3,49.4,-2.2,-3.0,42.3,9.5,37.7,5.5,4.3,0.7
CA-24,district,CA,26.79,3.33,28.86,-1.26,25.76,28.3,68.4,-40.1,-2.6,52.8,2.5,33.2,7.2,3.7,0.5
CA-25,district,CA,8.76,3.33,9.56,-2.53,5.97,34.6,62.1,-27.5,-5.3,32.3,4.6,54.6,4.4,3.8,0.4
CA-26,district,CA,17.54,3.33,19.28,-1.59,15.73,31.9,64.8,-33.0,-3.3,45.5,3.2,37.1,10.5,3.3,0.5
CA-27,district,CA,12.56,3.33,14.14,-1.75,10.06,33.8,62.9,-29.2,-3.8,33.3,11.0,41.1,10.9,3.3,0.5
CA-28,district,CA,28.27,3.33,29.94,-1.65,26.17,27.2,69.6,-42.4,-3.6,27.5,4.9,25.1,39.9,2.3,0.4
CA-29,district,CA,39.51,3.33,39.98,-2.86,34.71,21.2,75.5,-54.4,-6.1,24.2,5.1,57.5,9.3,3.5,0.3
CA-30,district,CA,43.42,3.33,46.07,-0.68,41.41,21.8,74.9,-53.0,-1.4,56.3,4.8,21.7,14.8,2.1,0.3
CA-31,district,CA,16.15,3.33,16.68,-2.8,12.61,31.1,65.6,-34.4,-6.0,20.1,4.3,51.2,20.5,3.4,0.4
CA-32,district,CA,28.34,3.33,30.94,-0.73,25.76,28.2,68.5,-40.3,-1.5,55.1,5.0,22.5,14.9,2.1,0.4
CA-33,district,CA,14.39,3.33,15.13,-2.59,10.12,32.1,64.6,-32.5,-5.6,20.0,11.7,54.9,9.1,3.7,0.6
CA-34,district,CA,57.12,3.33,57.2,-3.25,53.04,13.2,83.5,-70.3,-7.0,11.8,5.4,58.8,19.4,4.2,0.3
CA-35,district,CA,12.24,3.33,12.84,-2.73,8.0,32.9,63.8,-31.0,-5.9,20.2,7.3,53.3,15.0,3.6,0.6
CA-36,district,CA,41.99,3.33,44.89,-0.43,40.42,22.7,74.0,-51.3,-0.9,57.1,4.8,15.3,20.4,1.8,0.5
CA-37,district,CA,66.13,3.33,67.53,-1.93,62.31,10.7,86.0,-75.3,-4.3,14.0,25.5,48.4,8.2,3.6,0.3
CA-38,district,CA,17.13,3.33,17.24,-3.22,12.8,30.3,66.5,-36.2,-6.9,14.1,1.7,54.7,26.0,3.2,0.3
CA-39,district,CA,14.09,3.33,14.75,-2.67,9.85,32.1,64.6,-32.4,-5.7,21.6,10.0,56.4,7.6,3.7,0.6
CA-40,district,CA,-11.7,3.33,-9.44,-1.07,-12.6,44.8,51.9,-7.0,-2.3,49.6,5.3,28.4,13.1,2.8,0.8
CA-41,district,CA,17.83,3.33,18.33,-2.84,14.61,30.4,66.3,-35.9,-6.0,23.1,4.7,55.6,12.2,3.7,0.6
CA-42,district,CA,15.25,3.33,17.53,-1.05,13.57,33.4,63.3,-29.9,-2.2,47.5,6.7,27.9,14.1,2.9,0.9
CA-43,district,CA,54.96,3.33,56.08,-2.2,50.59,15.2,81.5,-66.4,-4.9,7.6,26.3,51.9,10.1,3.4,0.7
CA-44,district,CA,41.6,3.33,41.62,-3.3,36.32,19.8,77.0,-57.2,-7.1,8.9,10.6,64.7,10.8,3.9,1.1
CA-45,district,CA,6.76,3.33,7.98,-2.11,4.07,35.8,60.9,-25.1,-4.6,21.5,3.1,30.9,41.4,2.3,0.8
CA-46,district,CA,20.26,3.33,20.5,-3.1,16.7,29.1,67.6,-38.6,-6.6,19.3,2.6,57.4,16.0,4.1,0.6
CA-47,district,CA,11.79,3.33,14.3,-0.82,10.47,35.1,61.6,-26.5,-1.8,48.9,2.7,16.6,29.7,1.6,0.5
CA-48,district,CA,4.15,3.33,6.08,-1.4,3.52,37.8,59.0,-21.2,-2.9,46.1,5.1,35.0,9.1,3.9,0.9
CA-49,district,CA,13.11,3.33,15.88,-0.56,12.48,34.9,61.9,-27.0,-1.1,59.5,3.2,19.4,14.7,2.3,0.9
CA-50,district,CA,19.36,3.33,22.18,-0.51,18.83,32.2,64.5,-32.2,-1.0,56.9,4.0,16.6,19.5,2.2,0.8
CA-51,district,CA,19.95,3.33,22.59,-0.69,18.79,31.8,64.9,-33.1,-1.5,52.8,8.1,23.9,11.3,2.9,1.0
CA-52,district,CA,22.64,3.33,23.13,-2.84,18.06,28.3,68.4,-40.1,-6.1,16.8,8.3,55.0,15.7,3.3,1.0
CO-01,district,CO,58.82,3.33,61.66,-0.49,57.61,15.5,81.2,-65.7,-1.0,57.7,9.5,24.0,5.1,3.3,0.4
CO-02,district,CO,40.74,3.33,44.26,0.19,40.92,24.0,72.8,-48.8,0.6,78.8,1.6,12.3,4.8,2.3,0.3
CO-03,district,CO,-9.78,3.33,-6.87,-0.42,-9.98,44.8,51.9,-7.2,-0.8,69.5,1.5,22.6,1.4,4.8,0.3
CO-04,district,CO,-19.22,3.33,-15.66,0.23,-18.71,49.5,47.2,2.3,0.6,78.3,2.5,11.8,4.5,2.7,0.3
CO-05,district,CO,-10.24,3.33,-6.86,0.05,-9.34,45.4,51.3,-5.8,0.2,68.2,7.6,15.2,4.9,3.4,0.8
CO-06,district,CO,20.85,3.33,23.97,-0.2,20.36,31.9,64.8,-32.9,-0.4,58.9,11.2,19.1,7.2,3.0,0.5
CO-07,district,CO,14.76,3.33,18.23,0.14,15.41,34.9,61.8,-26.8,0.4,77.2,2.0,13.3,4.1,3.2,0.2
CO-08,district,CO,-0.6,3.33,1.51,-1.21,-1.88,40.0,56.7,-16.7,-2.5,55.1,2.5,33.9,4.3,3.9,0.3
CT-01,district,CT,24.46,3.33,27.98,0.19,23.27,30.8,65.9,-35.2,0.4,60.2,16.7,15.3,6.2,1.5,0.1
CT-02,district,CT,8.44,3.33,12.32,0.55,7.86,38.1,58.7,-20.6,1.3,80.5,5.1,7.7,4.4,2.1,0.2
CT-03,district,CT,15.51,3.33,19.1,0.26,14.34,34.7,62.0,-27.4,0.6,64.1,14.8,14.2,5.3,1.5,0.1
CT-04,district,CT,25.33,3.33,28.51,-0.15,23.73,30.1,66.6,-36.6,-0.3,59.4,13.4,19.8,6.1,1.2,0.1
CT-05,district,CT,6.68,3.33,9.96,-0.05,5.68,38.1,58.6,-20.4,-0.0,67.4,8.8,18.0,4.2,1.5,0.1
DE-01,district,DE,15.61,3.33,19.68,0.75,14.84,35.1,61.6,-26.5,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL-01,district,FL,-36.7,3.33,-32.65,0.73,-37.53,57.4,39.3,18.0,1.6,72.0,13.5,6.7,4.2,3.2,0.4
FL-02,district,FL,-16.49,3.33,-12.21,0.95,-18.33,49.0,47.7,1.2,1.9,65.3,23.0,6.4,2.8,2.3,0.2
FL-03,district,FL,-19.45,3.33,-15.58,0.54,-21.26,49.8,46.9,3.0,1.2,67.6,15.8,10.6,3.9,1.9,0.2
FL-04,district,FL,-10.78,3.33,-6.49,0.97,-11.96,46.5,50.2,-3.7,1.9,54.9,31.4,7.8,3.6,2.1,0.3
FL-05,district,FL,-20.63,3.33,-16.91,0.39,-21.69,50.2,46.5,3.6,0.8,67.3,12.8,10.8,7.0,1.8,0.3
FL-06,district,FL,-28.57,3.33,-24.66,0.58,-30.31,53.8,42.9,10.9,1.3,74.7,11.2,9.8,2.1,2.1,0.2
FL-07,district,FL,-10.92,3.33,-7.68,-0.1,-12.62,45.6,51.2,-5.6,-0.2,64.0,10.4,18.8,4.7,1.9,0.2
FL-08,district,FL,-15.06,3.33,-11.52,0.21,-16.4,47.6,49.1,-1.4,0.5,68.2,10.8,14.2,4.5,2.1,0.2
FL-09,district,FL,-14.81,3.33,-12.64,-1.16,-17.93,46.1,50.6,-4.6,-2.4,48.3,10.5,35.7,3.5,1.8,0.2
FL-10,district,FL,26.8,3.33,29.54,-0.58,24.29,28.9,67.8,-38.9,-1.4,35.3,27.4,30.0,5.2,1.8,0.3
FL-11,district,FL,-14.37,3.33,-11.22,-0.18,-15.84,46.9,49.8,-2.9,-0.3,62.1,10.8,19.9,5.3,1.7,0.2
FL-12,district,FL,-12.99,3.33,-10.13,-0.46,-15.55,46.0,50.7,-4.6,-0.9,58.2,10.6,24.5,4.6,1.9,0.2
FL-13,district,FL,-12.0,3.33,-8.26,0.41,-13.46,46.6,50.1,-3.5,1.0,76.9,6.4,10.3,4.4,1.9,0.2
FL-14,district,FL,-8.79,3.33,-5.96,-0.5,-10.62,44.2,52.5,-8.3,-1.1,54.3,13.2,25.6,4.6,2.0,0.2
FL-15,district,FL,-17.66,3.33,-14.1,0.23,-20.09,48.7,48.0,0.8,0.5,63.4,14.9,14.8,4.7,1.9,0.2
FL-16,district,FL,-11.67,3.33,-7.97,0.37,-13.81,46.4,50.3,-4.0,0.9,70.7,12.0,12.9,2.7,1.6,0.1
FL-17,district,FL,-20.19,3.33,-16.42,0.44,-22.24,50.1,46.6,3.5,1.1,78.3,7.0,11.0,2.1,1.5,0.1
FL-18,district,FL,-15.19,3.33,-12.2,-0.34,-17.1,47.1,49.6,-2.6,-0.7,55.5,15.1,24.6,2.5,2.1,0.2
FL-19,district,FL,-28.43,3.33,-25.2,-0.1,-30.42,53.0,43.7,9.4,-0.1,72.6,5.1,18.9,2.1,1.2,0.1
FL-20,district,FL,40.58,3.33,44.05,0.13,37.5,23.7,73.0,-49.3,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.46,3.33,-10.88,0.25,-16.36,47.4,49.3,-1.9,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-7.03,3.33,-4.54,-0.84,-10.6,43.1,53.6,-10.6,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.41,3.33,20.45,-0.29,13.94,33.2,63.5,-30.2,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.37,3.33,46.89,-0.82,39.08,21.1,75.6,-54.6,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-5.24,3.33,-2.6,-0.69,-9.22,42.5,54.2,-11.7,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.73,3.33,-12.95,-3.55,-18.5,42.6,54.1,-11.5,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.78,3.33,-10.05,-3.59,-14.7,41.3,55.4,-14.0,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.43,3.33,-19.54,-3.44,-25.63,45.6,51.1,-5.6,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.28,3.33,-10.95,1.0,-15.92,48.5,48.2,0.3,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.57,3.33,13.36,1.46,7.66,38.7,58.0,-19.3,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.08,3.33,-25.71,1.03,-29.88,54.8,41.9,13.0,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.47,3.33,58.26,0.46,53.04,18.1,78.6,-60.5,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,73.04,3.33,77.5,1.13,72.33,10.9,85.8,-74.8,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,50.2,3.33,54.6,1.07,50.34,20.6,76.1,-55.5,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.22,3.33,-18.63,0.26,-22.27,50.7,46.0,4.7,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.02,3.33,-25.58,1.11,-30.76,54.9,41.9,13.0,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.31,3.33,-30.8,0.19,-34.33,55.8,40.9,14.8,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.15,3.33,-16.86,0.96,-20.93,51.0,45.7,5.2,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.67,3.33,-19.86,0.47,-23.52,51.6,45.1,6.4,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.21,3.33,-8.61,1.27,-14.2,47.8,48.9,-1.0,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.87,3.33,46.03,0.83,42.65,23.9,72.8,-49.0,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.49,3.33,-33.58,0.58,-37.03,57.6,39.1,18.4,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.98,3.33,29.05,-1.25,25.17,28.0,68.7,-40.6,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.56,3.33,27.04,-0.85,22.06,29.5,67.2,-37.6,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.01,3.33,-2.88,0.8,-8.59,44.9,51.8,-6.9,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.56,3.33,-4.29,0.93,-10.13,45.7,51.0,-5.3,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.41,3.33,0.56,0.64,-4.46,43.2,53.5,-10.3,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.53,3.33,-26.63,0.57,-31.9,54.7,42.0,12.6,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.68,3.33,-40.97,0.39,-46.2,60.5,36.2,24.3,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.75,3.33,-23.18,0.24,-27.56,52.7,44.0,8.7,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.49,3.33,40.13,1.31,32.27,27.1,69.6,-42.5,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.77,3.33,40.03,0.93,33.6,26.6,70.1,-43.5,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.84,3.33,36.39,-1.79,31.81,24.3,72.4,-48.1,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,33.61,3.33,34.05,-2.9,28.79,23.6,73.1,-49.5,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.64,3.33,42.1,0.13,37.55,24.8,71.9,-47.2,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.05,3.33,10.63,0.25,5.67,38.3,58.4,-20.1,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.64,3.33,72.53,0.56,66.13,12.2,84.5,-72.2,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.34,3.33,12.07,-0.6,7.01,36.4,60.3,-23.9,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.75,3.33,42.11,0.03,37.04,24.6,72.2,-47.6,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.46,3.33,26.38,-0.41,22.34,30.6,66.1,-35.5,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.54,3.33,15.75,-0.12,11.6,35.6,61.1,-25.6,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.71,3.33,-39.38,0.99,-44.13,60.7,36.0,24.7,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,11.02,3.33,15.33,0.97,10.63,37.3,59.4,-22.1,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.84,3.33,9.97,-0.2,5.26,37.9,58.8,-20.9,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.0,3.33,-35.69,0.97,-40.5,59.1,37.6,21.5,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.73,3.33,-18.67,0.73,-23.07,51.5,45.2,6.3,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.83,3.33,9.8,0.63,4.81,39.2,57.5,-18.3,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.84,3.33,6.58,0.41,0.4,40.2,56.5,-16.3,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-25.97,3.33,-22.09,0.56,-26.92,52.7,44.0,8.7,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.51,3.33,-27.41,0.77,-31.73,55.3,41.4,13.8,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-29.97,3.33,-25.99,0.65,-29.88,54.5,42.2,12.3,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.22,3.33,-13.05,0.85,-17.13,49.3,47.4,1.8,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.14,3.33,-29.06,0.75,-33.1,55.9,40.8,15.2,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.38,3.33,46.45,0.74,42.16,23.7,73.0,-49.4,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.64,3.33,-31.32,0.98,-36.49,57.3,39.4,17.8,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.6,3.33,-25.4,0.87,-30.39,54.6,42.1,12.5,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.58,3.33,-28.02,0.22,-31.85,54.7,42.0,12.7,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.21,3.33,-15.42,0.47,-20.06,49.7,47.0,2.7,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.85,3.33,7.65,0.47,4.17,39.9,56.8,-16.9,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.53,3.33,-19.85,0.35,-23.7,51.4,45.3,6.1,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.75,3.33,-42.42,1.0,-47.91,62.0,34.7,27.3,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.88,3.33,-36.64,0.91,-41.93,59.4,37.3,22.1,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.91,3.33,24.13,0.88,19.27,33.4,63.3,-29.8,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.58,3.33,-31.35,0.9,-36.16,57.2,39.6,17.6,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.42,3.33,-59.05,1.04,-64.67,69.2,27.6,41.6,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.62,3.33,-10.46,0.83,-15.31,48.1,48.6,-0.4,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.2,3.33,-35.34,0.53,-39.08,58.2,38.5,19.8,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,50.05,3.33,54.73,1.35,48.71,20.9,75.8,-54.9,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.51,3.33,-31.01,1.17,-36.65,57.3,39.4,17.8,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.25,3.33,-28.69,1.23,-34.59,56.3,40.4,16.0,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.9,3.33,-28.23,1.34,-34.39,56.3,40.4,15.9,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.23,3.33,-27.91,0.99,-32.4,55.7,41.0,14.7,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.81,3.33,19.26,0.12,13.91,34.5,62.3,-27.8,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.78,3.33,29.47,0.35,24.29,30.5,66.3,-35.8,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.24,3.33,24.26,-0.31,19.39,31.7,65.0,-33.4,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.05,3.33,26.02,0.64,20.13,32.4,64.3,-32.0,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,3.33,51.03,0.17,46.35,21.0,75.7,-54.7,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.31,3.33,26.07,0.43,21.09,32.0,64.7,-32.6,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.47,3.33,70.62,-0.18,65.14,12.0,84.7,-72.6,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.81,3.33,32.74,0.61,26.99,29.4,67.3,-37.9,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.33,3.33,16.48,0.81,10.94,36.7,60.0,-23.3,1.9,87.2,4.6,5.0,1.7,1.4,0.1
