race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,47.65,45.85,0.0,,0.0,0.0,7,0.1702
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.8507
GA-SEN,39.54,38.81,0.0,,0.0,0.0,5,0.006
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,0.4353
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.6447
KY-SEN,37.0,49.5,0.0,,0.0,0.0,1,0.2558
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.4355
ME-SEN,47.43,39.97,0.0,,0.0,0.0,7,0.3223
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.2393
MN-SEN,46.0,44.0,0.0,,0.0,0.0,1,0.0292
NC-SEN,48.53,36.72,0.0,,0.0,0.0,9,0.2023
NH-SEN,49.41,38.09,0.0,,0.0,0.0,8,0.1488
OH-SEN,46.28,48.8,0.0,,0.0,0.0,5,0.0541
SC-SEN,37.5,41.5,0.0,,0.0,0.0,1,0.1371
SD-SEN,30.0,52.0,0.0,,0.0,0.0,1,0.114
TX-SEN,44.94,45.62,0.89,LIB,0.0,0.0,6,0.2257
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.1114
AZ-GOV,46.85,37.84,0.0,,0.0,0.0,8,0.0554
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.013
FL-GOV,34.14,36.47,5.78,IND,0.0,0.0,6,0.3052
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.1436
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.5394
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.3878
MI-GOV,40.99,39.28,8.25,IND,0.0,0.0,11,0.215
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0544
NV-GOV,40.36,40.9,0.0,,0.0,0.0,2,0.0897
NY-GOV,50.18,32.84,0.0,,0.0,0.0,6,0.3198
OH-GOV,45.11,45.63,0.0,,0.0,0.0,8,0.064
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.7579
PA-GOV,54.87,38.61,0.0,,0.0,0.0,2,0.0389
TN-GOV,32.0,51.0,0.0,,0.0,0.0,1,0.0101
TX-GOV,42.32,49.26,1.69,LIB,0.0,0.0,4,0.474
WI-GOV,42.96,43.3,0.0,,0.0,0.0,2,0.0444
AK-01,38.0,48.0,0.0,,0.0,0.0,1,0.009
AZ-01,43.47,41.41,0.0,,0.0,0.0,2,0.1074
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0118
CO-03,39.0,48.0,0.0,,0.0,0.0,1,0.4454
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0884
FL-27,34.0,45.0,0.0,,0.0,0.0,1,0.009
IA-01,42.5,42.0,0.0,,0.0,0.0,1,0.0037
IA-03,49.0,41.0,0.0,,0.0,0.0,1,0.0752
ME-02,46.0,47.0,0.0,,0.0,0.0,1,1.0
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.134
MI-07,45.0,41.0,0.0,,0.0,0.0,1,0.0769
MN-01,41.0,44.0,0.0,,0.0,0.0,1,0.7405
NC-01,42.5,43.0,4.5,LIB,0.0,0.0,1,0.7236
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0686
NH-02,51.18,38.82,0.0,,0.0,0.0,4,0.1761
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.002
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.2127
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.052
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0671
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.026
VA-01,43.5,44.0,0.0,,0.0,0.0,1,0.0121
WI-03,44.0,42.0,0.0,,0.0,0.0,1,0.057
