race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-2.02,45.1,54.9,Toss-up,-11.92,5.08,-3.57,0.21,4.11,-1.06,-13.8,11.78,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,46.31,46.61,12,-0.31,0.262,8661662,6500847,0,48.21,50.19,1.6,113987,118676,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-24.0,1.0,99.0,Safe R,-27.13,5.08,-24.0,-2.4,0.93,-0.48,-30.88,6.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,38.0,62.0,0.0,602482,983081,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-26.03,0.6,99.4,Safe R,-29.27,5.08,-27.27,-0.9,-1.67,-0.51,-31.57,5.54,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.99,63.01,0.0,310486,528971,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,25.79,99.4,0.6,Safe D,13.84,5.08,25.79,3.32,3.55,-0.01,11.29,14.49,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,62.89,37.11,0.0,1405607,829315,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,24.87,99.2,0.8,Safe D,15.57,5.08,24.87,2.84,1.67,-0.28,14.84,10.03,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,62.44,37.56,0.0,223238,134305,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-4.61,32.8,67.2,Lean R,-8.34,5.08,-4.44,-0.02,-1.67,0.51,-13.22,8.61,False,False,,,0.0,0.0,,,0.0,projected,confirmed,42.39,45.91,10,-5.13,0.25,8188392,8407064,0,47.69,52.31,0.0,3650962,4003864,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,12.97,89.5,10.5,Likely D,-0.42,5.08,13.15,1.88,6.73,-0.12,-2.21,15.18,False,False,,,0.0,0.0,,,0.0,confirmed,projected,55.38,43.04,8,12.41,0.233,60439613,4880582,0,56.49,43.51,0.0,2075923,1599123,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-0.43,48.3,51.7,Toss-up,-7.91,5.08,-1.28,3.19,-0.93,-0.71,-13.45,13.01,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,47.49,47.08,8,0.1,0.233,3463099,0,0,48.47,48.9,2.63,564465,569364,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-38.88,0.0,100.0,Safe R,-37.9,5.08,-39.21,-2.93,-2.97,-0.49,-37.52,-1.36,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,15.0,55.0,1,-37.0,0.15,8642,2864280,0,30.56,69.44,0.0,193602,439941,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,20.32,97.5,2.5,Safe D,14.7,5.08,20.32,0.53,0.0,0.0,11.14,9.18,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,60.16,39.84,0.0,2379134,1575602,0,0,3954737
