race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.23,50.77,8.0,0.0,
AK-GOV,2,44.59,53.81,0.0,1.6,Other
AK-SEN,1,44.85,47.15,8.0,0.0,
AK-SEN,2,48.21,50.19,0.0,1.6,Other
ME-SEN,1,47.72,47.28,5.0,0.0,
ME-SEN,2,49.82,49.18,0.0,1.0,Other
AK-01,1,41.6,50.4,8.0,0.0,
AK-01,2,45.2,53.2,0.0,1.6,Other
ME-01,1,61.78,33.22,5.0,0.0,
ME-01,2,63.88,35.12,0.0,1.0,Other
ME-02,1,44.15,50.85,5.0,0.0,
ME-02,2,46.25,52.75,0.0,1.0,Other
