race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.77,50.23,8.0,0.0,
AK-GOV,2,45.13,53.27,0.0,1.6,Other
AK-SEN,1,44.8,47.2,8.0,0.0,
AK-SEN,2,48.16,50.24,0.0,1.6,Other
ME-SEN,1,47.97,47.03,5.0,0.0,
ME-SEN,2,50.07,48.93,0.0,1.0,Other
AK-01,1,42.23,49.77,8.0,0.0,
AK-01,2,45.83,52.57,0.0,1.6,Other
ME-01,1,62.47,32.53,5.0,0.0,
ME-01,2,64.57,34.43,0.0,1.0,Other
ME-02,1,44.77,50.23,5.0,0.0,
ME-02,2,46.87,52.13,0.0,1.0,Other
