race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.18,50.82,8.0,0.0,
AK-GOV,2,44.54,53.86,0.0,1.6,Other
AK-SEN,1,44.57,47.43,8.0,0.0,
AK-SEN,2,47.93,50.47,0.0,1.6,Other
ME-SEN,1,47.67,47.33,5.0,0.0,
ME-SEN,2,49.77,49.23,0.0,1.0,Other
AK-01,1,41.5,50.5,8.0,0.0,
AK-01,2,45.1,53.3,0.0,1.6,Other
ME-01,1,61.68,33.32,5.0,0.0,
ME-01,2,63.78,35.22,0.0,1.0,Other
ME-02,1,44.3,50.7,5.0,0.0,
ME-02,2,46.4,52.6,0.0,1.0,Other
