race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-9.68,30.5,69.5,Lean R,-13.18,3.31,-13.8,4.12,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.44,53.96,1.6,105073,127590,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.24,1.7,98.3,Safe R,-29.63,3.31,-30.88,8.64,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,38.88,61.12,0.0,616485,969078,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.82,0.4,99.6,Safe R,-30.5,3.31,-31.57,3.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.09,63.91,0.0,302943,536514,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.26,72.5,27.5,Lean D,-4.25,3.31,-5.59,11.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.85,37.84,8,9.01,0.233,53.13,46.87,0.0,1260545,1111979,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.52,99.6,0.4,Safe D,23.32,3.31,20.82,6.71,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.76,36.24,0.0,7076543,4022001,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.34,96.8,3.2,Safe D,11.58,3.31,11.29,8.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.67,40.33,0.0,1333585,901337,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.07,95.8,4.2,Safe D,15.88,3.31,14.76,3.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.04,40.96,0.0,726825,504315,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.89,28.7,71.3,Lean R,-10.56,3.31,-13.22,7.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.0,36.26,7,-1.28,0.223,47.05,52.95,0.0,3601978,4052848,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.48,55.6,44.4,Toss-up,-1.71,3.31,-2.21,3.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.74,49.26,0.0,1864677,1810369,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.24,99.8,0.2,Safe D,25.73,3.31,23.56,6.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.12,34.88,0.0,235542,126149,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,1.36,55.2,44.8,Toss-up,-12.1,3.31,-13.45,14.81,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.68,49.32,0.0,590160,574294,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.82,0.0,100.0,Safe R,-36.28,3.31,-37.52,-8.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.09,72.91,0.0,171619,461924,0,0,633543
