race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.66,50.34,8.0,0.0,
AK-GOV,2,45.02,53.38,0.0,1.6,Other
AK-SEN,1,45.27,46.73,8.0,0.0,
AK-SEN,2,48.63,49.77,0.0,1.6,Other
ME-SEN,1,48.08,46.92,5.0,0.0,
ME-SEN,2,50.18,48.82,0.0,1.0,Other
AK-01,1,42.17,49.83,8.0,0.0,
AK-01,2,45.77,52.63,0.0,1.6,Other
ME-01,1,62.43,32.57,5.0,0.0,
ME-01,2,64.53,34.47,0.0,1.0,Other
ME-02,1,44.7,50.3,5.0,0.0,
ME-02,2,46.8,52.2,0.0,1.0,Other
