race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-8.55,30.5,69.5,Lean R,-13.18,4.8,-9.44,0.0,0.0,-1.06,-13.8,5.25,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,44.99,53.41,1.6,106385,126278,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-20.97,2.2,97.8,Safe R,-29.63,4.8,-21.94,0.0,3.37,-0.48,-30.88,9.91,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,0,0,0,39.51,60.49,0.0,626525,959038,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.33,0.6,99.4,Safe R,-30.5,4.8,-26.33,0.0,-0.13,-0.51,-31.57,5.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.83,63.17,0.0,309197,530260,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.85,74.5,25.5,Lean D,-4.25,4.8,6.92,0.0,6.01,0.36,-5.59,12.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.7,36.79,11,6.65,0.257,0,0,0,53.42,46.58,0.0,1267490,1105033,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,29.01,99.7,0.3,Safe D,23.32,4.8,29.01,0.0,0.0,0.89,20.82,8.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,64.51,35.49,0.0,7159227,3939316,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.61,97.6,2.4,Safe D,11.58,4.8,22.07,0.0,5.7,-0.01,11.29,9.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,0,0,0,60.3,39.7,0.0,1347737,887184,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,19.56,97.0,3.0,Safe D,15.88,4.8,19.56,0.0,-1.03,-0.09,14.76,4.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,59.78,40.22,0.0,735997,495143,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.05,31.4,68.6,Lean R,-10.56,4.8,-5.72,0.0,-0.47,0.51,-13.22,8.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.77,43.75,13,-3.22,0.268,0,0,0,47.47,52.53,0.0,3634067,4020759,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,3.87,64.5,35.5,Lean D,-1.71,4.8,2.97,0.0,0.0,-0.12,-2.21,6.08,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.0,43.0,1,9.0,0.15,0,0,0,51.94,48.06,0.0,1908683,1766363,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,31.73,99.9,0.1,Safe D,25.73,4.8,31.73,0.0,1.67,-0.46,23.56,8.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,65.87,34.13,0.0,238237,123454,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,3.32,62.5,37.5,Lean D,-12.1,4.8,2.85,0.0,10.86,-0.71,-13.45,16.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,41.0,1,6.0,0.15,0,0,0,51.66,48.34,0.0,601584,562870,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-44.33,0.0,100.0,Safe R,-36.28,4.8,-44.33,0.0,-12.37,-0.49,-37.52,-6.81,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,27.83,72.17,0.0,176339,457204,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,18.08,95.9,4.1,Safe D,12.91,4.8,17.69,0.0,-0.02,0.0,11.14,6.95,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,0,0,0,59.04,40.96,0.0,2334940,1619797,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-11.89,12.6,87.4,Likely R,-16.26,4.8,-11.89,0.0,0.0,-0.43,-16.41,4.52,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,44.05,55.95,0.0,409386,519927,0,0,929314
