race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-5.76,38.0,62.0,Lean R,-13.18,3.34,-13.8,8.04,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,58.81,41.14,4,17.67,0.175,46.37,52.03,1.6,109635,123028,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-23.06,1.4,98.6,Safe R,-29.63,3.34,-30.88,7.82,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.47,61.53,0.0,609952,975611,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-28.3,0.3,99.7,Safe R,-30.5,3.34,-31.57,3.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35.85,64.15,0.0,300928,538529,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.06,71.8,28.2,Lean D,-4.25,3.34,-5.59,11.64,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.37,38.56,8,6.809999999999995,0.233,53.03,46.97,0.0,1258093,1114430,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.43,99.7,0.3,Safe D,23.32,3.34,20.82,7.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.22,35.78,0.0,7127041,3971502,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.37,96.8,3.2,Safe D,11.58,3.34,11.29,8.07,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.68,40.32,0.0,1333870,901052,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.52,94.3,5.7,Likely D,15.88,3.34,14.76,1.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.26,41.74,0.0,717262,513878,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.04,25.1,74.9,Lean R,-10.56,3.34,-13.22,6.18,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.95,43.24,7,-8.29,0.223,46.48,53.52,0.0,3557987,4096839,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.38,55.2,44.8,Toss-up,-1.71,3.34,-2.21,3.59,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.69,49.31,0.0,1862839,1812207,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,29.8,99.8,0.2,Safe D,25.73,3.34,23.56,6.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.9,35.1,0.0,234746,126945,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,0.68,52.6,47.4,Toss-up,-12.1,3.34,-13.45,14.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.34,49.66,0.0,586201,578253,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-46.28,0.0,100.0,Safe R,-36.28,3.34,-37.52,-8.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26.86,73.14,0.0,170162,463381,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.85,94.6,5.4,Likely D,12.91,3.34,11.14,5.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.43,41.57,0.0,2310569,1644168,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-15.63,6.8,93.2,Likely R,-16.26,3.34,-16.41,0.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.18,57.82,0.0,392024,537290,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,30.02,99.8,0.2,Safe D,27.69,3.34,25.91,4.11,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.96,27.15,3,21.810000000000002,0.15,65.01,34.99,0.0,1580753,850814,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.51,100.0,0.0,Safe D,30.41,3.34,29.51,5.0,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.25,32.75,0.0,1430371,696463,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,8.88,80.2,19.8,Likely D,7.49,3.34,7.09,1.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,54.44,45.56,0.0,316834,265128,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,8.89,80.2,19.8,Likely D,-0.36,3.34,-1.44,10.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.98,36.82,9,0.1599999999999966,0.242,54.45,45.55,0.0,2158441,1805821,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Mike Lindell,DEM,REP,,DEM,6.67,73.8,26.2,Lean D,4.94,3.34,4.34,2.33,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,46.66,40.17,2,6.489999999999995,0.15,53.34,46.66,0.0,1214876,1062868,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-21.62,1.9,98.1,Safe R,-20.75,3.34,-20.84,-0.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39.19,60.81,0.0,259848,403163,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-13.74,9.5,90.5,Likely R,3.66,3.34,2.82,-16.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.0,49.43,2,-9.43,0.15,43.13,56.87,0.0,249435,328897,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,6.66,73.8,26.2,Lean D,7.45,3.34,6.14,0.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,53.33,46.67,0.0,344703,301674,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.85,60.7,39.3,Lean D,-1.54,3.34,-3.15,6.0,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.35,40.9,2,-0.5499999999999972,0.15,51.43,48.57,0.0,534350,504718,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,11.9,87.2,12.8,Likely D,15.38,3.34,12.68,-0.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.75,35.69,13,13.060000000000002,0.268,55.95,44.05,0.0,3252675,2560823,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-6.59,26.5,73.5,Lean R,-10.26,3.34,-11.31,4.73,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.97,45.92,8,-0.9500000000000028,0.233,46.71,53.29,0.0,1884883,2150629,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-33.43,0.1,99.9,Safe R,-34.68,3.34,-34.95,1.52,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,33.29,66.71,0.0,364888,731334,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,4.47,66.5,33.5,Lean D,15.34,3.34,14.89,-10.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,52.24,47.76,0.0,821025,750749,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,13.59,90.3,9.7,Likely D,-0.87,3.34,-1.75,15.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.32,38.54,2,16.78,0.15,56.79,43.21,0.0,2796309,2127309,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,20.32,97.4,2.6,Safe D,15.7,3.34,14.16,6.16,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,60.16,39.84,0.0,216175,143173,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-14.0,9.1,90.9,Likely R,-16.63,3.34,-18.12,4.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43.0,57.0,0.0,766952,1016746,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-28.64,0.3,99.7,Safe R,-29.31,3.34,-29.98,1.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35.68,64.32,0.0,106498,191975,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-22.07,1.8,98.2,Safe R,-28.63,3.34,-30.12,8.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,30.33,49.23,2,-18.9,0.15,38.96,61.04,0.0,835679,1309081,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-9.64,17.9,82.1,Likely R,-12.03,3.34,-13.88,4.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.31,50.19,2,-7.8799999999999955,0.15,45.18,54.82,0.0,3606796,4376373,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-27.65,0.4,99.6,Safe R,33.5,3.34,32.77,-60.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.18,63.82,0.0,93550,165045,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,6.78,74.1,25.9,Lean D,-0.25,3.34,-0.87,7.65,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.8,43.46,2,1.3399999999999963,0.15,53.39,46.61,0.0,1279192,1116851,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-42.06,0.0,100.0,Safe R,-46.63,3.34,-46.96,4.9,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,28.97,71.03,0.0,54558,133776,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-3.13,44.1,55.9,Toss-up,-11.17,3.34,-13.8,10.67,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.59,45.68,7,1.9100000000000037,0.223,47.66,50.74,1.6,112696,119967,3783,0,236446
