race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,33.66,47.35,8.36,IND,0.0,1.14,6,0.3584
AK-GOV,40.0,41.0,0.0,,0.0,21.0,1,0.9117
AK-SEN,47.88,47.24,1.36,NPA,0.01,1.51,15,0.1766
AL-02,45.19,45.62,0.0,,0.0,0.0,3,0.3984
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.1092
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.2176
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.185
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.4559
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.3217
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0008
AZ-02,43.5,45.67,1.16,LIB,0.0,0.0,2,0.3604
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0411
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.2242
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.1371
CA-48,45.16,42.21,0.0,,0.0,0.0,2,0.4784
CA-GOV,57.79,36.61,0.0,,0.0,0.0,6,0.297
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.2872
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.1374
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0001
CT-GOV,54.03,37.28,0.0,,0.0,0.0,5,0.5314
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.2558
FL-09,41.0,41.0,0.0,,0.0,0.0,1,0.691
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.3376
FL-13,42.63,46.6,1.97,IND,0.0,0.0,4,0.4297
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.2387
FL-16,40.0,39.0,0.0,,0.0,0.0,1,0.6752
FL-22,49.55,49.33,0.0,,0.0,0.0,2,0.5815
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0474
FL-27,45.58,46.16,0.0,,0.0,0.0,2,0.8229
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0118
FL-GOV,41.43,43.38,0.32,NPA,0.0,0.0,18,0.1238
FL-SEN,44.14,48.26,0.0,,0.0,0.0,6,0.3451
GA-07,43.0,46.0,0.0,,0.0,0.0,1,0.63
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.2222
GA-SEN,52.7,42.94,0.28,IND,0.0,0.0,12,0.1578
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.1222
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.1452
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0139
IA-GOV,50.12,41.61,0.0,,0.0,0.0,10,0.5262
IA-SEN,45.33,44.39,0.37,LIB,0.0,0.0,16,0.4498
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.2854
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.3376
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.2863
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.3703
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0011
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.2679
KS-GOV,45.38,48.02,0.0,,0.0,0.0,2,0.6954
KS-SEN,43.84,45.58,3.13,LIB,0.0,0.0,5,0.4079
KY-06,44.91,44.86,0.0,,0.0,0.0,4,0.2808
KY-SEN,39.99,49.0,0.0,,0.0,0.0,2,0.3233
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.1752
MA-SEN,50.61,30.23,1.93,PSL,0.0,0.0,9,0.1509
MD-01,39.0,52.0,0.0,,0.0,0.0,1,0.315
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.3703
ME-02,48.83,48.87,0.0,,0.0,0.0,4,0.3061
ME-GOV,48.55,37.15,2.84,IND,0.0,0.0,6,0.4603
ME-SEN,47.31,44.39,0.0,,0.0,0.0,9,0.5711
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0338
MI-07,48.08,46.08,0.0,,0.0,0.0,2,0.3177
MI-10,44.99,44.98,0.0,,0.0,0.0,2,0.2352
MI-GOV,49.38,41.78,0.66,IND,0.0,0.0,28,0.2406
MI-SEN,46.8,44.87,0.16,LIB,0.0,0.0,31,0.3574
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0098
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.1371
MN-GOV,48.56,38.79,2.35,GRE,0.0,0.0,7,0.511
MN-SEN,43.39,41.52,1.89,IND,0.0,0.0,8,0.5496
MS-SEN,39.49,45.44,3.54,IND,0.0,0.0,2,0.3348
MT-01,42.93,42.62,2.48,LIB,0.0,0.35,4,0.4797
MT-02,26.0,48.0,9.0,IND,0.0,0.0,1,0.8312
MT-SEN,24.97,42.88,20.66,IND,0.0,0.0,9,0.3786
NC-01,49.36,42.77,0.03,LIB,0.0,0.0,4,0.2797
NC-03,41.0,44.0,0.0,,0.0,0.0,1,0.3618
NC-07,41.0,47.0,1.5,LIB,0.0,0.0,1,0.5484
NC-09,42.0,46.0,0.0,,0.0,0.0,1,0.7579
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0133
NC-11,46.5,47.0,0.0,,0.0,0.0,1,0.9117
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0133
