race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.46,50.54,8.0,0.0,
AK-GOV,2,44.82,53.58,0.0,1.6,Other
AK-SEN,1,45.14,46.86,8.0,0.0,
AK-SEN,2,48.5,49.9,0.0,1.6,Other
ME-SEN,1,47.94,47.06,5.0,0.0,
ME-SEN,2,50.04,48.96,0.0,1.0,Other
AK-01,1,41.99,50.01,8.0,0.0,
AK-01,2,45.59,52.81,0.0,1.6,Other
ME-01,1,62.04,32.96,5.0,0.0,
ME-01,2,64.14,34.86,0.0,1.0,Other
ME-02,1,44.37,50.63,5.0,0.0,
ME-02,2,46.47,52.53,0.0,1.0,Other
