race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-5.89,36.4,63.6,Lean R,-13.18,4.4,-13.8,7.91,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.26,42.66,6,9.600000000000001,0.21,46.3,52.1,1.6,109479,123184,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.16,1.7,98.3,Safe R,-29.63,4.4,-30.88,8.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.92,61.08,0.0,617095,968468,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.24,0.4,99.6,Safe R,-30.5,4.4,-31.57,4.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.38,63.62,0.0,305377,534080,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,7.25,75.7,24.3,Likely D,-4.25,4.4,-5.59,12.84,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.8,36.46,10,8.339999999999996,0.25,53.62,46.38,0.0,1272256,1100267,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,29.49,99.8,0.2,Safe D,23.32,4.4,20.82,8.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.75,35.25,0.0,7185864,3912680,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.27,97.4,2.6,Safe D,11.58,4.4,11.29,8.97,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,60.13,39.87,0.0,1343938,890984,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.42,95.3,4.7,Safe D,15.88,4.4,14.76,2.66,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.71,41.29,0.0,722808,508332,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.06,31.4,68.6,Lean R,-10.56,4.4,-13.22,8.16,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.77,42.32,14,-3.549999999999997,0.272,47.47,52.53,0.0,3633852,4020974,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-2.2,41.6,58.4,Toss-up,-1.71,4.4,-2.21,0.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,43.33,1,4.670000000000002,0.15,48.9,51.1,0.0,1797047,1877999,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.86,99.8,0.2,Safe D,25.73,4.4,23.56,7.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.43,34.57,0.0,236663,125028,0,0,361691
