race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.3132
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.1447
AK-SEN,49.44,44.3,0.0,,0.0,6.1,10,0.1622
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0063
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.3703
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0485
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0061
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.8909
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.3065
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.09
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0007
CA-GOV,55.2,32.44,0.0,,0.0,0.0,3,0.6767
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.0992
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.005
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0007
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.4886
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.3223
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0905
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0884
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.1852
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.1468
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.4246
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0339
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0002
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.2127
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.1039
IA-GOV,47.75,43.35,0.0,,0.0,0.0,2,0.6355
IA-SEN,45.78,45.56,0.0,,0.0,0.0,6,0.4672
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.378
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0082
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0367
