race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.88,71.4,28.6,Lean D,-2.64,5.34,5.16,0.87,1.9,-0.3,-3.27,9.14,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,49.38,39.79,18,9.28,0.286,26822373,8410252,0,51.95,46.18,1.87,2071400,1841501,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-6.83,33.0,67.0,Lean R,-19.9,5.34,-20.11,-3.44,-1.62,-0.48,-20.84,14.01,False,True,IND,Dan Osborn,46.58,33.0,,,0.0,,confirmed,42.0,49.0,1,-7.0,0.15,0,4866649,3856315,0.0,53.42,0.0,0,354152,0,308859,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,10.22,83.8,16.2,Likely D,0.2,5.34,10.19,1.32,4.2,-0.86,2.82,7.4,False,False,,,0.0,0.0,,,0.0,presumptive,projected,48.95,38.67,11,10.29,0.257,9860676,1664338,0,55.11,44.89,0.0,318709,259623,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,19.74,97.2,2.8,Safe D,8.13,5.34,19.74,4.2,1.88,0.19,5.63,14.12,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,17623907,15454,0,59.87,40.13,0.0,1744450,1169237,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,19.01,96.7,3.3,Safe D,7.8,5.34,19.01,3.09,1.67,1.12,6.14,12.87,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,5019140,32400,0,59.51,40.49,0.0,384643,261735,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,0.69,52.7,47.3,Toss-up,-8.39,5.34,-1.67,0.68,1.39,-0.69,-11.31,12.0,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,51.64,45.47,12,6.13,0.262,25979968,10527814,0,49.55,48.88,1.57,1999788,1972366,63358,0,4035512
OK-SEN,senate,OK,SEN,Jim Priest,Kevin Hern,DEM,REP,,REP,-34.31,0.0,100.0,Safe R,-33.63,5.34,-34.31,-2.55,-2.78,-0.7,-34.95,0.64,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,263329,9295139,0,32.84,67.16,0.0,360043,736180,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,22.55,98.5,1.5,Safe D,13.22,5.34,22.55,2.78,1.67,-0.46,14.89,7.66,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,3944598,48166,0,61.27,38.73,0.0,963097,608678,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,26.12,99.4,0.6,Safe D,17.33,5.34,26.12,1.98,1.67,-0.2,14.16,11.96,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,2602598,139875,0,63.06,36.94,0.0,226596,132751,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-6.92,25.2,74.8,Lean R,-15.0,5.34,-7.21,0.2,2.63,-0.39,-18.12,11.21,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,40.74,45.46,2,-7.72,0.15,8059705,6157141,0,45.67,52.46,1.87,814647,935695,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-28.62,0.3,99.7,Safe R,-28.22,5.34,-30.05,-1.75,-4.39,-1.02,-29.98,1.36,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.79,49.32,2,-20.53,0.15,209807,2646194,0,35.69,64.31,0.0,106524,191949,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-31.1,0.1,99.9,Safe R,-26.08,5.34,-31.1,-3.57,-6.25,-0.54,-30.12,-0.98,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,881,5880482,0,34.45,65.55,0.0,738866,1405893,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,0.62,52.4,47.6,Toss-up,-10.6,5.34,-0.93,1.25,2.05,1.04,-13.88,14.49,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,44.9,41.5,15,3.2,0.276,40284109,7605209,0,49.3,48.69,2.01,3935431,3887277,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,18.14,96.0,4.0,Safe D,6.87,5.34,18.14,3.08,3.15,-0.3,5.89,12.25,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,14719667,192041,0,59.07,40.93,0.0,1862092,1290209,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-42.25,0.0,100.0,Safe R,-41.99,5.34,-42.25,-3.0,-1.67,-0.93,-42.69,0.44,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,22447,3906186,0,28.88,71.12,0.0,154101,379572,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-42.51,0.0,100.0,Safe R,-44.74,5.34,-42.51,-2.47,0.0,-0.64,-46.96,4.44,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9653,1555543,0,28.74,71.26,0.0,54133,134201,0,0,188334
AK-01,house,AK,01,Matt Schultz,Nick Begich III,DEM,REP,REP,REP,-6.32,35.4,64.7,Lean R,-9.54,5.34,-6.92,0.0,-1.67,-1.06,-13.8,7.48,True,False,,Bill Hill,0.0,0.0,,,0.0,confirmed,confirmed,38.0,48.0,1,-13.0,0.15,0,0,0,46.09,52.31,1.6,108985,123678,3783,0,236446
AL-01,house,AL,01,Clyde Jones,Rhett Marques,DEM,REP,,REP,-26.1,0.6,99.4,Safe R,-31.3,5.34,-26.1,0.42,0.0,-0.56,-36.34,10.24,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37487,0,0,36.95,63.05,0.0,84853,144795,0,0,229648
AL-02,house,AL,02,Shomari Figures,Hampton Harris,DEM,REP,DEM,DEM,-1.07,45.9,54.1,Toss-up,-9.51,5.34,-1.07,0.9,2.48,-0.28,-14.46,13.39,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,827549,214719,0,49.46,50.54,0.0,101512,103710,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-41.28,0.0,100.0,Safe R,-42.06,5.34,-41.28,-2.29,-1.67,-0.61,-47.04,5.76,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39858,1846490,0,29.36,70.64,0.0,65028,156459,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-61.22,0.0,100.0,Safe R,-62.25,5.34,-61.22,-1.97,-1.67,-0.67,-66.99,5.77,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13797,832268,0,19.39,80.61,0.0,43959,182744,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-23.33,1.2,98.8,Safe R,-25.72,5.34,-23.33,-0.72,-1.67,-0.56,-29.51,6.18,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,484501,1352249,0,38.33,61.67,0.0,94882,152638,0,0,247520
AL-06,house,AL,06,Elizabeth Anderson,Gary Palmer,DEM,REP,REP,REP,-29.06,0.3,99.7,Safe R,-31.23,5.34,-29.06,-1.9,-0.72,-0.54,-34.79,5.73,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15899,783587,0,35.47,64.53,0.0,86774,157857,0,0,244631
AL-07,house,AL,07,Terri Sewell,Republican candidate (AL-07),DEM,REP,DEM,DEM,35.01,100.0,0.0,Safe D,22.88,5.34,35.01,2.6,4.31,-0.12,17.99,17.02,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1552149,0,0,67.51,32.49,0.0,142002,68350,0,0,210352
AR-01,house,AR,01,Terri Green,Eric Crawford,DEM,REP,REP,REP,-43.59,0.0,100.0,Safe R,-42.31,5.34,-43.59,-1.66,-4.28,-0.68,-46.4,2.8,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38601,762876,0,28.2,71.8,0.0,55230,140596,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-10.51,15.5,84.5,Likely R,-13.08,5.34,-10.51,-1.13,-1.12,-0.52,-16.22,5.7,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,798208,3790112,0,44.74,55.26,0.0,100888,124587,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-26.37,0.5,99.5,Safe R,-23.24,5.34,-26.37,-1.84,-6.29,-0.34,-25.81,-0.56,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,88315,1547665,0,36.81,63.19,0.0,81578,140019,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-39.65,0.0,100.0,Safe R,-36.68,5.34,-39.65,-2.85,-4.96,-0.49,-40.73,1.09,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,2197868,0,30.18,69.82,0.0,59315,137243,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Gina Swoboda,DEM,REP,,REP,6.72,74.1,25.9,Lean D,0.99,5.34,7.22,1.2,0.0,-0.3,-3.14,9.86,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,43.47,41.41,2,1.35,0.15,1290456,222185,0,52.36,45.76,1.88,165191,144391,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,1.4,55.4,44.6,Toss-up,-10.23,5.34,1.4,-0.86,7.81,-0.67,-15.12,16.52,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2341970,7449412,0,50.7,49.3,0.0,147802,143732,0,0,291534
AZ-03,house,AZ,03,Yassamin Ansari,Kirt Burgess,DEM,REP,DEM,DEM,62.8,100.0,0.0,Safe D,46.47,5.34,62.8,2.42,6.47,2.1,40.31,22.49,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1217963,0,0,81.4,18.6,0.0,121492,27764,0,0,149255
AZ-04,house,AZ,04,Greg Stanton,Zuhdi Jasser,DEM,REP,DEM,DEM,20.05,97.3,2.7,Safe D,10.56,5.34,20.05,0.92,3.02,0.21,6.76,13.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1663223,450109,0,60.03,39.97,0.0,146019,97235,0,0,243254
AZ-05,house,AZ,05,Christopher James,Daniel Keenan,DEM,REP,,REP,-12.86,10.7,89.3,Likely R,-16.33,5.34,-12.86,-1.67,0.0,-0.2,-20.19,7.33,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,124665,1578351,0,43.57,56.43,0.0,135724,175794,0,0,311518
AZ-06,house,AZ,06,JoAnna Mendoza,Juan Ciscomani,DEM,REP,REP,REP,6.27,72.7,27.3,Lean D,2.59,5.34,6.17,0.04,-1.91,0.11,-0.76,7.03,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,42.0,1,4.0,0.15,5341038,5083547,0,52.01,45.87,2.12,160249,141341,6532,0,308122
AZ-07,house,AZ,07,Adelita Grijalva,Daniel Butierez,DEM,REP,DEM,DEM,39.32,100.0,0.0,Safe D,28.52,5.34,39.32,1.54,2.05,1.86,22.39,16.93,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2094207,223537,0,69.66,30.34,0.0,137355,59824,0,0,197180
AZ-08,house,AZ,08,Bernadette Greene Placentia,Abraham Hamadeh,DEM,REP,REP,REP,-9.5,18.0,82.0,Likely R,-12.79,5.34,-9.5,-1.06,-0.95,-0.05,-16.48,6.98,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,209358,1013076,0,45.25,54.75,0.0,124169,150248,0,0,274416
AZ-09,house,AZ,09,Danielle Sterbinsky,Paul Gosar,DEM,REP,REP,REP,-22.72,1.4,98.6,Safe R,-27.0,5.34,-22.72,-0.2,-1.21,0.35,-31.34,8.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,260572,357756,0,38.64,61.36,0.0,108856,172874,0,0,281730
CA-01,house,CA,01,Mike McGuire,James Gallagher,DEM,REP,,DEM,21.59,98.1,1.9,Safe D,15.9,5.34,21.59,0.24,0.0,0.11,12.63,8.96,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1467649,1047240,0,60.8,39.2,0.0,145393,93758,0,0,239151
CA-02,house,CA,02,Jared Huffman,Robin Littau,DEM,REP,DEM,DEM,36.23,100.0,0.0,Safe D,28.36,5.34,36.23,2.18,0.77,-0.42,25.45,10.78,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,868510,0,0,68.12,31.88,0.0,185630,86890,0,0,272520
CA-03,house,CA,03,Amerish Bera,Robb Tucker,DEM,REP,DEM,DEM,21.79,98.2,1.8,Safe D,13.33,5.34,21.79,1.03,2.23,-0.13,10.55,11.24,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1038702,227060,0,60.9,39.1,0.0,156288,100356,0,0,256644
CA-04,house,CA,04,Mike Thompson,Ray Riehle,DEM,REP,DEM,DEM,29.48,99.8,0.2,Safe D,18.7,5.34,29.48,2.31,2.74,0.39,14.96,14.52,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3482591,112696,0,64.74,35.26,0.0,155864,84890,0,0,240754
CA-05,house,CA,05,Michael Masuda,Tom McClintock,DEM,REP,REP,REP,-17.71,4.4,95.6,Safe R,-17.82,5.34,-17.71,-0.75,-4.77,0.28,-21.2,3.49,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,272165,819918,0,41.15,58.85,0.0,104396,149326,0,0,253723
CA-06,house,CA,06,Richard Pan,Kevin Kiley,DEM,IND,IND,IND,12.47,88.5,11.5,Likely D,11.76,5.34,12.47,-0.99,-3.7,0.06,8.67,3.8,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,687794,2699316,0,56.24,43.76,0.0,132403,103038,0,0,235441
CA-07,house,CA,07,Doris Matsui,Republican candidate (CA-07),DEM,REP,DEM,DEM,29.11,99.7,0.3,Safe D,17.05,5.34,29.11,3.07,3.51,0.13,13.26,15.85,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2959675,0,0,64.55,35.45,0.0,156759,86076,0,0,242835
CA-08,house,CA,08,John Garamendi,Rudy Recile,DEM,REP,DEM,DEM,49.48,100.0,0.0,Safe D,39.54,5.34,49.48,1.61,2.41,0.58,35.19,14.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,441195,7737,0,74.74,25.26,0.0,163416,55228,0,0,218644
CA-09,house,CA,09,Josh Harder,John McBride,DEM,REP,DEM,DEM,31.12,99.9,0.1,Safe D,17.41,5.34,31.12,2.89,4.61,0.87,11.8,19.32,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3714506,30151,0,65.56,34.44,0.0,123214,64726,0,0,187940
CA-10,house,CA,10,Mark DeSaulnier,Jeff Frese,DEM,REP,DEM,DEM,45.39,100.0,0.0,Safe D,37.98,5.34,45.39,1.82,0.33,-0.07,34.75,10.65,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,515092,0,0,72.7,27.3,0.0,192267,72214,0,0,264480
CA-11,house,CA,11,Scott Wiener,Republican candidate (CA-11),DEM,REP,,DEM,82.85,100.0,0.0,Safe D,74.53,5.34,82.85,3.29,0.0,-0.31,70.62,12.22,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3958853,0,0,91.42,8.58,0.0,231143,21683,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.3,5.34,91.01,2.45,1.67,0.26,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jamie Joyce,80.0,confirmed,,,,0,,0.0,1262755,0,0,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,24.56,99.1,0.9,Safe D,6.89,5.34,24.56,3.22,7.04,2.08,0.51,24.06,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3588014,0,0,62.28,37.72,0.0,90664,54906,0,0,145569
CA-14,house,CA,14,Aisha Wahab,Wendy Huang,DEM,REP,,DEM,47.88,100.0,0.0,Safe D,41.0,5.34,47.88,1.41,0.0,0.12,36.2,11.67,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,500963,33673,0,73.94,26.06,0.0,147811,52099,0,0,199910
CA-15,house,CA,15,Kevin Mullin,Charles Hoelter,DEM,REP,DEM,DEM,60.82,100.0,0.0,Safe D,54.16,5.34,60.82,2.05,-0.99,0.26,49.64,11.18,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,720687,0,0,80.41,19.59,0.0,171983,41906,0,0,213889
CA-16,house,CA,16,Sam Liccardo,Peter Sundin Soulé,DEM,REP,DEM,DEM,63.52,100.0,0.0,Safe D,53.46,5.34,63.52,3.15,1.67,-0.1,49.91,13.61,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3278888,0,0,81.76,18.24,0.0,194647,43428,0,0,238075
CA-17,house,CA,17,Rohit Khanna,Ritesh Tandon,DEM,REP,DEM,DEM,49.64,100.0,0.0,Safe D,45.54,5.34,49.64,3.77,-4.76,-0.25,40.75,8.89,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,12643779,33733,0,74.82,25.18,0.0,138388,46578,0,0,184966
CA-18,house,CA,18,Zoe Lofgren,Shane Lewis,DEM,REP,DEM,DEM,44.31,100.0,0.0,Safe D,35.23,5.34,44.31,2.15,-0.49,2.08,29.37,14.94,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1613682,44871,0,72.16,27.84,0.0,119933,46280,0,0,166214
CA-19,house,CA,19,Jimmy Panetta,Peter Verbica,DEM,REP,DEM,DEM,49.8,100.0,0.0,Safe D,39.15,5.34,50.71,2.28,3.85,0.1,35.64,14.15,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2440228,68844,0,72.16,24.18,3.66,190125,63716,9644,0,263484
CA-20,house,CA,20,Sandra Van Scotter,Vince Fong,DEM,REP,REP,REP,-27.96,0.4,99.6,Safe R,-29.91,5.34,-27.96,-2.46,-1.67,0.73,-32.98,5.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12166,1592260,0,36.02,63.98,0.0,79534,141269,0,0,220803
CA-21,house,CA,21,Jim Costa,Kyle Kirkland,DEM,REP,DEM,DEM,21.12,97.9,2.1,Safe D,11.87,5.34,21.12,0.91,0.92,2.08,6.17,14.95,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1161499,311664,0,60.56,39.44,0.0,85546,55717,0,0,141263
CA-22,house,CA,22,Randy Villegas,David Valadao,DEM,REP,REP,REP,5.77,71.1,28.9,Lean D,4.89,5.34,6.97,-0.65,-5.26,2.65,-1.86,7.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,42.0,1,-1.0,0.15,1748192,4233413,0,52.89,47.11,0.0,63365,56447,0,0,119812
