race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,42.86,49.14,8.0,0.0,
AK-GOV,2,46.22,52.18,0.0,1.6,Other
AK-SEN,1,44.88,47.12,8.0,0.0,
AK-SEN,2,48.24,50.16,0.0,1.6,Other
ME-SEN,1,47.74,47.26,5.0,0.0,
ME-SEN,2,49.84,49.16,0.0,1.0,Other
AK-01,1,42.3,49.7,8.0,0.0,
AK-01,2,45.9,52.5,0.0,1.6,Other
ME-01,1,62.01,32.99,5.0,0.0,
ME-01,2,64.11,34.89,0.0,1.0,Other
ME-02,1,44.77,50.23,5.0,0.0,
ME-02,2,46.87,52.13,0.0,1.0,Other
