race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Bernadette Wilson,DEM,REP,,REP,-5.86,35.9,64.1,Lean R,-13.27,4.88,-9.45,0.0,0.0,-1.06,-13.8,7.93,True,False,,,0.0,0.0,,,0.0,presumptive,projected,46.99,37.94,3,8.06,0.15,0,0,0,42.86,49.14,8.0,101341,116190,18916,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-24.52,0.9,99.1,Safe R,-29.66,4.88,-26.11,-4.22,3.37,-0.48,-30.88,6.37,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,0,13792994,0,37.74,62.26,0.0,598427,987136,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.37,0.5,99.5,Safe R,-30.62,4.88,-26.37,0.0,-0.13,-0.51,-31.57,5.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.81,63.19,0.0,309034,530423,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,7.58,76.8,23.2,Likely D,-4.25,4.88,7.9,0.9,6.01,0.36,-5.59,13.17,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,42.7,36.79,11,6.65,0.257,6534592,1923723,0,53.79,46.21,0.0,1276214,1096309,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.15,99.7,0.3,Safe D,23.42,4.88,29.1,-0.1,0.0,0.89,20.82,7.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.2,32.44,3,22.76,0.15,11283904,12875324,0,64.07,35.93,0.0,7111139,3987405,0,0,11098543
CO-GOV,governor,CO,GOV,Phil Weiser,Victor Marx,DEM,REP,,DEM,16.97,95.0,5.0,Likely D,11.48,4.88,17.8,1.45,0.0,-0.01,11.29,5.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,4661126,628282,0,58.49,41.51,0.0,1307139,927783,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.65,96.4,3.6,Safe D,15.88,4.88,19.65,0.0,-1.03,-0.09,14.76,3.89,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,49.0,36.0,1,13.0,0.15,0,0,0,59.32,40.68,0.0,730371,500769,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-6.73,25.7,74.3,Lean R,-10.43,4.88,-7.85,-2.35,-0.47,0.51,-13.22,6.49,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,37.78,41.34,14,-3.73,0.272,2814312,65627327,0,46.63,53.37,0.0,3569774,4085052,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.26,54.9,45.1,Toss-up,-1.84,4.88,0.45,-2.47,0.0,-0.12,-2.21,3.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.22,46.32,4,5.11,0.175,2665880,73526815,0,50.63,49.37,0.0,1860766,1814280,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,31.81,99.9,0.1,Safe D,25.72,4.88,31.81,0.0,1.67,-0.46,23.56,8.25,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,0,0,0,65.9,34.1,0.0,238371,123320,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,5.66,70.8,29.2,Lean D,-12.13,4.88,5.75,2.86,10.86,-0.71,-13.45,19.1,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.38,45.25,4,5.22,0.175,9572747,163603,0,52.83,47.17,0.0,615177,549277,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-46.07,0.0,100.0,Safe R,-36.27,4.88,-46.07,-1.82,-12.37,-0.49,-37.52,-8.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,136953,2057743,0,26.97,73.03,0.0,170848,462695,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,20.29,97.5,2.5,Safe D,12.91,4.88,20.29,2.52,-0.02,0.0,11.14,9.16,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,25600278,841216,0,60.15,39.85,0.0,2378600,1576137,0,0,3954737
KS-GOV,governor,KS,GOV,Cindy Holscher,Ty Masterson,DEM,REP,,DEM,-11.97,12.3,87.7,Likely R,-16.42,4.88,-11.97,0.0,0.0,-0.43,-16.41,4.44,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,0,0,0,44.01,55.99,0.0,409021,520293,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.14,99.9,0.1,Safe D,27.8,4.88,33.46,0.0,1.13,-0.34,25.91,5.23,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,53.79,31.4,6,22.39,0.21,0,0,0,65.57,34.43,0.0,1594346,837222,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,36.09,100.0,0.0,Safe D,30.37,4.88,38.6,0.0,3.43,-0.08,29.51,6.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,68.05,31.95,0.0,1447220,679613,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.48,86.7,13.3,Likely D,7.36,4.88,11.27,0.0,0.0,-0.97,7.09,4.4,False,False,IND,Rick Bennett,3.09,0.0,,,0.0,confirmed,confirmed,54.25,40.75,2,13.51,0.163,0,0,0,54.02,42.89,0.0,314376,249604,0,17983,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.95,89.5,10.5,Likely D,-0.43,4.88,14.01,0.21,9.97,-0.63,-1.44,14.39,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,44.9,35.32,17,10.28,0.283,5958887,4492470,5164615,56.47,43.53,0.0,2238813,1725448,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Mike Lindell,DEM,REP,,DEM,11.45,86.6,13.4,Likely D,4.83,4.88,10.3,1.43,-0.12,-0.72,4.34,7.11,False,False,,,0.0,0.0,,,0.0,presumptive,projected,52.96,34.99,2,17.97,0.15,7053950,1001473,0,55.73,44.27,0.0,1269312,1008432,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-18.0,4.1,95.9,Safe R,-20.91,4.88,-19.76,0.0,-3.25,-0.48,-20.84,2.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,0,0,0,41.0,59.0,0.0,271850,391161,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.11,12.1,87.9,Likely R,3.63,4.88,-13.45,-1.31,-19.79,-0.86,2.82,-14.93,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,38.17,44.73,5,-6.56,0.194,606192,3694856,0,43.95,56.05,0.0,254153,324179,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,8.97,80.7,19.3,Likely D,7.41,4.88,8.97,1.95,-6.39,1.12,6.14,2.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,13910580,987856,0,54.49,45.51,0.0,352188,294189,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.93,61.2,38.8,Lean D,-1.57,4.88,4.56,0.0,0.85,0.4,-3.15,6.08,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.35,48.12,6,-3.19,0.21,0,0,0,51.47,48.53,0.0,534765,504302,0,0,1039067
