race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,43.02,48.98,8.0,0.0,
AK-GOV,2,46.38,52.02,0.0,1.6,Other
AK-SEN,1,45.13,46.87,8.0,0.0,
AK-SEN,2,48.49,49.91,0.0,1.6,Other
ME-01,1,62.18,32.82,5.0,0.0,
ME-01,2,64.28,34.72,0.0,1.0,Other
ME-02,1,45.08,49.92,5.0,0.0,
ME-02,2,47.18,51.82,0.0,1.0,Other
