race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,47.93,47.46,1.92,NPA,0.01,2.1,17,0.2316
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.1851
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.2737
FL-SEN,44.24,46.97,0.2,NPA,0.0,0.0,8,0.4537
GA-SEN,52.28,43.16,0.25,IND,0.0,0.0,13,0.1868
IA-SEN,46.21,43.91,0.35,LIB,0.0,0.0,19,0.4549
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.2435
KS-SEN,44.65,43.65,3.61,LIB,0.0,0.0,6,0.4342
KY-SEN,39.99,49.0,0.0,,0.0,0.0,2,0.275
MA-SEN,50.61,30.23,1.93,PSL,0.0,0.0,9,0.1284
ME-SEN,47.31,44.39,0.0,,0.0,0.0,9,0.4858
MI-SEN,46.8,44.61,0.2,LIB,0.0,0.0,33,0.3375
MN-SEN,43.39,41.52,1.89,IND,0.0,0.0,8,0.4675
MS-SEN,39.49,45.44,3.54,IND,0.0,0.0,2,0.2848
MT-SEN,24.97,42.88,20.66,IND,0.0,0.0,9,0.3221
NC-SEN,48.41,38.07,1.39,LIB,0.0,0.0,32,0.225
NE-SEN,46.52,44.57,0.0,,0.0,0.0,6,0.355
NH-SEN,45.13,42.57,0.2,CON,0.0,0.0,21,0.1745
OH-SEN,48.45,44.19,1.16,LIB,0.0,0.0,21,0.2296
OK-SEN,25.0,49.0,4.0,IND,0.0,0.0,1,0.3376
RI-SEN,51.21,31.81,3.15,IND,0.0,0.0,3,0.2206
SC-SEN,38.51,42.23,1.16,LIB,0.0,0.0,6,0.3577
SD-SEN,41.27,46.07,0.0,,0.0,0.0,7,0.2043
TN-SEN,31.84,53.94,5.58,IND,0.0,0.0,1,0.5359
TX-SEN,47.13,44.74,1.14,LIB,0.0,0.0,37,0.3072
AK-GOV,40.58,41.38,0.0,,0.0,21.38,2,0.8332
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.0929
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.3878
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.1907
CA-GOV,56.09,34.41,0.0,,0.0,0.0,7,0.353
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0001
CT-GOV,54.03,37.28,0.0,,0.0,0.0,5,0.4521
FL-GOV,42.07,43.42,0.21,NPA,0.0,0.0,19,0.141
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.189
IA-GOV,50.93,41.7,0.0,,0.0,0.0,12,0.5141
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.2872
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0009
KS-GOV,43.72,50.47,0.0,,0.0,0.0,3,0.6846
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.1491
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.315
ME-GOV,48.55,37.15,2.84,IND,0.0,0.0,6,0.3915
MI-GOV,49.45,41.36,0.71,IND,0.0,0.0,29,0.2255
MN-GOV,48.56,38.79,2.35,GRE,0.0,0.0,7,0.4347
NE-GOV,34.77,43.9,2.4,LMN,0.0,0.0,4,0.5833
NH-GOV,38.08,48.59,0.27,LIB,0.0,0.0,7,0.2892
NM-GOV,45.55,35.12,0.0,,0.0,0.0,3,0.3699
NV-GOV,43.95,43.64,1.84,NPA,0.0,0.0,11,0.1777
NY-GOV,49.37,37.77,0.08,LIB,0.0,0.0,19,0.113
OH-GOV,47.83,46.79,1.93,LIB,0.0,0.0,20,0.1155
OR-GOV,43.16,45.29,3.46,GRE,0.0,0.0,4,0.2292
PA-GOV,54.09,36.01,0.11,GRE,0.0,0.0,14,0.1868
RI-GOV,39.66,15.05,18.95,IND,0.0,0.0,2,0.2685
SC-GOV,39.66,47.0,0.0,,0.0,0.0,2,0.3141
TN-GOV,33.69,48.98,7.78,IND,0.0,0.0,4,0.3797
TX-GOV,44.93,48.28,0.94,LIB,0.0,0.0,31,0.3115
VT-GOV,30.95,43.32,2.34,OTH,0.0,0.0,2,0.175
WI-GOV,46.33,43.81,0.0,,0.0,0.0,6,0.3125
AK-01,33.66,47.35,8.36,IND,0.0,1.14,6,0.3048
AL-02,45.19,45.62,0.0,,0.0,0.0,3,0.3389
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.1574
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0007
AZ-02,43.5,45.67,1.16,LIB,0.0,0.0,2,0.3066
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0349
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.1166
CA-48,45.16,42.21,0.0,,0.0,0.0,2,0.407
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.2443
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.1169
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.2176
FL-09,41.0,41.0,0.0,,0.0,0.0,1,0.5878
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.2872
FL-13,42.63,46.6,1.97,IND,0.0,0.0,4,0.3655
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.2031
FL-16,40.0,39.0,0.0,,0.0,0.0,1,0.5743
FL-22,49.55,49.33,0.0,,0.0,0.0,2,0.4946
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0403
FL-27,45.58,46.16,0.0,,0.0,0.0,2,0.7
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0101
GA-07,43.0,46.0,0.0,,0.0,0.0,1,0.5359
GA-11,42.0,40.0,0.0,,0.0,0.0,1,0.7756
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.1039
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.1235
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0118
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.2428
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.315
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.2279
KY-06,44.91,44.86,0.0,,0.0,0.0,4,0.2389
MD-01,39.0,52.0,0.0,,0.0,0.0,1,0.2679
ME-02,48.67,48.89,0.0,,0.0,0.0,5,0.2877
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0287
MI-07,48.08,46.08,0.0,,0.0,0.0,2,0.2702
MI-10,44.99,44.98,0.0,,0.0,0.0,2,0.2
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0083
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.1166
MT-01,42.93,42.62,2.48,LIB,0.0,0.35,4,0.4081
MT-02,26.0,48.0,9.0,IND,0.0,0.0,1,0.7071
NC-01,49.36,42.77,0.03,LIB,0.0,0.0,4,0.2379
NC-03,41.0,44.0,0.0,,0.0,0.0,1,0.3078
NC-07,41.0,47.0,1.5,LIB,0.0,0.0,1,0.4665
NC-09,42.0,46.0,0.0,,0.0,0.0,1,0.6447
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0113
NC-11,46.5,47.0,0.0,,0.0,0.0,1,0.7756
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0113
NE-01,45.67,43.56,0.0,,0.0,0.0,2,0.4449
NE-02,46.0,42.0,0.0,,0.0,0.0,1,0.8123
NH-02,49.97,34.15,0.0,,0.0,0.0,7,0.0844
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,42.03,0.97,STOPISRAEL'SGENOCIDE,0.0,0.0,2,0.4288
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.0335
NV-02,41.17,40.89,9.23,IAP,0.0,0.0,3,0.4567
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0014
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0066
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.1928
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.2618
NY-21,42.36,45.36,2.1,IND,0.0,0.0,5,0.4497
OH-01,47.9,44.6,0.0,,0.0,0.0,1,0.5117
OH-07,46.47,39.16,0.0,,0.0,0.0,5,0.2863
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.0278
OH-10,41.0,47.01,1.98,LIB,0.0,0.0,2,0.226
OH-15,37.88,42.17,7.95,LIB,0.0,0.0,2,0.2449
PA-01,43.23,49.64,0.0,,0.0,0.0,5,0.3415
PA-07,47.0,43.0,0.0,,0.0,0.0,1,0.1504
PA-08,46.51,45.0,0.0,,0.0,0.0,3,0.0716
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0102
SC-01,40.06,41.08,0.03,LIB,0.0,0.0,2,0.4118
SC-07,36.7,41.1,0.0,,0.0,0.0,1,0.2742
TN-05,40.0,48.0,1.0,IND,0.0,0.0,1,0.5117
TN-09,44.0,48.0,0.0,,0.0,0.0,1,0.6447
TX-15,49.91,45.04,0.0,,0.0,0.0,4,0.2048
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.011
TX-28,43.81,35.25,5.25,GRE,0.0,0.0,2,0.2443
TX-34,44.72,42.09,2.8,GRE,0.0,0.0,3,0.2089
TX-35,44.0,45.0,0.0,,0.0,0.0,1,0.6015
VA-01,45.95,46.99,0.0,,0.0,0.0,3,0.3008
VA-02,47.0,47.0,0.0,,0.0,0.0,1,0.1939
VA-05,44.0,47.0,0.0,,0.0,0.0,1,0.3008
VT-01,60.96,25.34,1.66,IND,0.0,0.0,2,0.175
WA-03,41.67,42.92,0.0,,0.0,0.0,2,0.1076
