race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,42.76,49.24,8.0,0.0,
AK-GOV,2,46.12,52.28,0.0,1.6,Other
AK-SEN,1,44.65,47.35,8.0,0.0,
AK-SEN,2,48.01,50.39,0.0,1.6,Other
ME-SEN,1,46.81,48.19,5.0,0.0,
ME-SEN,2,48.91,50.09,0.0,1.0,Other
AK-01,1,43.3,48.7,8.0,0.0,
AK-01,2,46.66,51.74,0.0,1.6,Other
ME-01,1,60.22,34.78,5.0,0.0,
ME-01,2,62.32,36.68,0.0,1.0,Other
ME-02,1,48.81,46.19,5.0,0.0,
ME-02,2,50.91,48.09,0.0,1.0,Other
