race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.3356
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.1551
AK-SEN,49.44,44.3,0.0,,0.0,6.1,10,0.1738
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0068
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.3969
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.052
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0066
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.9548
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.3285
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0965
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0007
CA-GOV,55.2,32.44,0.0,,0.0,0.0,3,0.7253
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.1063
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0054
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0008
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.5236
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.3455
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0969
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0947
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.1985
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.1574
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.4551
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0363
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0002
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.2279
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.1114
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.315
IA-SEN,46.24,45.44,0.0,,0.0,0.0,5,0.3915
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.4052
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0088
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0394
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.2939
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0156
MA-GOV,55.88,30.95,0.0,,0.0,0.0,5,0.3213
MA-SEN,55.03,30.16,0.0,,0.0,0.0,6,0.2099
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0237
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.188
ME-SEN,54.97,44.98,0.0,,0.0,0.0,2,0.4094
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.2702
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0305
MI-GOV,44.43,35.22,7.18,IND,0.0,0.0,16,0.1602
MI-SEN,43.72,42.01,0.0,,0.0,0.0,11,0.3755
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0783
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.3142
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.1704
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.6752
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.2176
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.3703
MT-SEN,25.0,44.0,20.0,IND,0.0,0.0,1,0.8706
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.1833
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.1063
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.1063
NC-SEN,48.57,37.01,1.62,LIB,0.0,0.0,19,0.1638
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.4253
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0042
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.1939
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.1576
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.033
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.195
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.0498
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0001
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.6015
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.315
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.1215
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.013
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0625
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.0625
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.0625
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.6752
NY-GOV,49.9,33.65,0.78,LIB,0.0,0.0,12,0.0783
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.2618
OH-GOV,48.87,47.46,0.19,LIB,0.0,0.0,15,0.2035
OH-SEN,50.88,45.35,0.2,LIB,0.0,0.0,13,0.2411
OR-GOV,45.0,43.56,0.0,,0.0,0.0,2,0.2408
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0686
PA-08,46.0,45.0,0.0,,0.0,0.0,2,0.4358
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0963
PA-GOV,51.13,30.63,0.0,,0.0,0.0,8,0.3368
RI-GOV,38.9,20.8,18.9,IND,0.0,0.0,1,0.4774
RI-SEN,52.0,34.0,0.0,,0.0,0.0,1,0.2618
SD-SEN,39.47,44.25,0.0,,0.0,0.0,4,0.1828
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.1542
TX-15,47.96,45.98,0.0,,0.0,0.0,2,0.2947
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.1039
TX-34,40.79,43.36,0.0,,0.0,0.0,2,0.6498
TX-GOV,40.72,47.01,0.8,LIB,0.0,0.0,12,0.3875
TX-SEN,43.6,42.17,1.79,LIB,0.0,0.0,15,0.3171
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0535
WA-03,34.0,41.0,0.0,,0.0,0.0,1,0.3223
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.5878
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.1166
WI-03,49.88,46.15,0.0,,0.0,0.0,3,0.2471
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.63
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.125
