race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
KS-GOV,governor,KS,GOV,Cindy Holscher,Ty Masterson,DEM,REP,,DEM,-11.66,12.9,87.1,Likely R,-16.42,5.19,-11.66,0.0,0.0,-0.43,-16.41,4.75,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.17,55.83,0.0,410461,518852,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.38,99.9,0.1,Safe D,27.8,5.19,33.77,0.0,1.13,-0.34,25.91,5.47,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,53.79,31.4,6,22.39,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.69,34.31,0.0,1597323,834245,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,36.36,100.0,0.0,Safe D,30.37,5.19,38.91,0.0,3.43,-0.08,29.51,6.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.18,31.82,0.0,1450023,676811,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.78,87.4,12.6,Likely D,7.36,5.19,11.58,0.0,0.0,-0.97,7.09,4.69,False,False,IND,Rick Bennett,3.21,0.0,,,0.0,confirmed,confirmed,52.17,38.68,3,13.48,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.09,42.7,0.0,314805,248477,0,18681,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.42,88.6,11.4,Likely D,-0.43,5.19,14.32,0.21,9.97,-0.63,-1.44,13.86,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,44.1,36.73,18,7.71,0.286,5958887,4492470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.21,43.79,0.0,2228387,1735875,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Mike Lindell,DEM,REP,,DEM,11.72,87.2,12.8,Likely D,4.83,5.19,10.61,1.43,-0.12,-0.72,4.34,7.37,False,False,,,0.0,0.0,,,0.0,presumptive,projected,52.96,34.99,2,17.97,0.15,7053950,1001473,0,3859683,11704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.86,44.14,0.0,1272313,1005431,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-13.83,9.0,91.0,Likely R,-20.91,5.19,-19.45,0.0,-3.25,-0.48,-20.84,7.01,False,False,IND,Brett Lindstrom,12.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.91,50.09,0.0,251374,332076,0,79561,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-11.86,12.5,87.5,Likely R,3.63,5.19,-13.14,-1.31,-19.79,-0.86,2.82,-14.68,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,38.17,44.73,5,-6.56,0.194,606192,3694856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.07,55.93,0.0,254875,323457,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,8.38,79.2,20.8,Likely D,7.41,5.19,9.28,1.95,-6.39,1.12,6.14,2.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,45.0,1,4.0,0.17,13910580,987856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.19,45.81,0.0,350281,296096,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,3.45,63.1,36.9,Lean D,-1.57,5.19,5.34,0.47,0.85,0.4,-3.15,6.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.91,46.76,7,-3.12,0.223,4285307,2275075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.73,48.27,0.0,537473,501594,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,13.84,91.1,8.9,Likely D,15.56,5.19,13.54,0.16,-7.5,0.13,12.68,1.16,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.63,36.11,15,14.64,0.276,16594119,13445025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.92,43.08,0.0,3309070,2504429,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.57,32.8,67.2,Lean R,-10.38,5.19,-6.54,-0.66,0.0,-0.69,-11.31,6.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.65,47.15,16,0.48,0.28,10552470,25555956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.71,52.29,0.0,1925474,2110038,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.07,0.1,99.9,Safe R,-34.86,5.19,-31.07,0.0,-0.7,-0.7,-34.95,3.88,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.46,65.54,0.0,377809,718413,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.61,70.7,29.3,Lean D,15.18,5.19,6.62,0.0,-13.29,-0.46,14.89,-9.28,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.2,47.13,3,-0.1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.81,47.19,0.0,830014,741760,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,17.2,95.3,4.7,Safe D,-0.99,5.19,17.24,1.95,11.61,-0.53,-1.75,18.95,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.77,35.68,11,17.09,0.257,34960533,2545436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6,41.4,0.0,2885214,2038404,0,0,4923617
RI-GOV,governor,RI,GOV,Helena Foulkes,Elaine Pelino,DEM,REP,,DEM,20.24,97.5,2.5,Safe D,15.75,5.19,20.74,0.0,0.0,-0.2,14.16,6.08,False,False,,,0.0,0.0,,,0.0,presumptive,projected,38.59,21.21,2,17.38,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.12,39.88,0.0,216034,143314,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Alan Wilson,DEM,REP,,REP,-10.39,15.6,84.4,Likely R,-16.61,5.19,-10.26,1.47,0.07,-0.39,-18.12,7.73,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.0,45.0,1,-11.0,0.177,753609,62585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8,55.2,0.0,799151,984547,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Toby Doeden,DEM,REP,,REP,-25.24,0.7,99.3,Safe R,-29.41,5.19,-25.24,0.0,0.0,-1.02,-29.98,4.74,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.38,62.62,0.0,111572,186901,0,0,298473
TN-GOV,governor,TN,GOV,Jerri Green,Marsha Blackburn,DEM,REP,,REP,-20.78,2.2,97.8,Safe R,-28.6,5.19,-20.22,0.0,3.73,-0.54,-30.12,9.34,False,False,,,0.0,0.0,,,0.0,projected,presumptive,27.01,51.0,3,-23.99,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.61,60.39,0.0,849513,1295246,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-8.79,19.7,80.3,Likely R,-11.93,5.19,-10.62,-1.58,-3.33,1.04,-13.88,5.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.78,49.02,18,-4.22,0.286,8589462,71434049,0,3002416,67461299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.61,54.39,0.0,3640843,4342327,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-22.66,1.4,98.6,Safe R,33.44,5.19,-24.9,0.0,-62.58,-0.95,32.77,-55.43,False,False,,,0.0,0.0,,,0.0,projected,confirmed,30.95,43.32,2,-12.37,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.67,61.33,0.0,99994,158602,0,0,258595
WI-GOV,governor,WI,GOV,Francesca Hong,Tom Tiffany,DEM,REP,,DEM,3.4,62.9,37.1,Lean D,-0.43,5.19,4.56,0.18,0.28,-0.66,-0.87,4.27,False,False,,,0.0,0.0,,,0.0,projected,presumptive,42.64,43.55,7,-0.66,0.223,13951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7,48.3,0.0,1238764,1157278,0,0,2396043
WY-GOV,governor,WY,GOV,Kenneth Casner,Megan Degenfelder,DEM,REP,,REP,-39.71,0.0,100.0,Safe R,-46.77,5.19,-39.71,0.0,2.51,-0.64,-46.96,7.25,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,0,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.14,69.86,0.0,56772,131562,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-1.69,45.9,54.1,Toss-up,-11.41,5.19,-2.8,0.37,4.11,-1.06,-13.8,12.11,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,46.31,46.61,12,-0.31,0.262,15575539,8501665,0,6094872,8303687,0,15476,3017435,9480668,2288882,0,5719757,470900,0,561746,1875800,0,0,0,0,0,0,0,45.01,46.99,8.0,106424,111106,18916,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-24.67,0.8,99.2,Safe R,-27.11,5.19,-24.67,-3.2,0.93,-0.48,-30.88,6.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,83341,3787330,0,-10011,627788,0,3019,17094132,94747,3284673,0,4247,346554,0,0,881598,0,70643,50000,0,0,360928,0,37.67,62.33,0.0,597204,988359,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-25.86,0.6,99.4,Safe R,-29.24,5.19,-27.07,-0.84,-1.67,-0.51,-31.57,5.71,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.0,58.0,1,-19.0,0.15,2269114,6233117,0,863578,9931885,0,0,2510176,1405536,3752101,0,807603,552197,0,20060,1191500,0,0,0,0,0,73959,0,37.07,62.93,0.0,311191,528265,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,24.66,99.2,0.8,Safe D,13.08,5.19,24.66,2.84,3.55,-0.01,11.29,13.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8119380,138597,0,2083870,50021,0,510004,0,7471143,88913,0,1302169,28371,0,958273,999,0,0,2200,0,0,0,0,62.33,37.67,0.0,1392976,841946,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,24.77,99.2,0.8,Safe D,15.57,5.19,24.77,2.63,1.67,-0.28,14.84,9.93,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,3940137,70152,0,4705684,38004,0,0,0,1419652,32148,0,52510,3182,0,1310377,300,0,0,54260,0,0,54250,0,62.39,37.61,0.0,223055,134487,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-5.13,30.9,69.1,Lean R,-8.78,5.19,-4.53,0.21,-1.67,0.51,-13.22,8.1,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,41.56,47.23,11,-6.85,0.257,14595387,10802230,0,7307305,8421236,0,26675,545860,7288082,2380993,0,8963209,1383579,0,215105,2039500,0,20,0,0,2517,0,0,47.44,52.56,0.0,3631256,4023571,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,12.24,88.3,11.7,Likely D,-0.89,5.19,12.61,1.71,6.73,-0.12,-2.21,14.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.98,43.02,11,11.17,0.257,77279766,7409350,0,42587451,2079981,0,886293,1568662,39682882,5932539,0,39110515,2087144,0,931316,495632,0,0,65000,0,0,461916,0,56.12,43.88,0.0,2062496,1612550,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-2.4,40.8,59.2,Toss-up,-7.29,5.19,-3.84,-0.1,-0.93,-0.71,-13.45,11.05,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,47.49,47.08,8,0.1,0.233,6276527,10217845,0,2362314,6749491,0,11513181,3883175,3914213,5396429,0,2726556,1052135,0,440127,2232367,0,0,0,0,0,0,0,47.52,49.85,2.63,553324,580505,30625,0,1164454
ID-SEN,senate,ID,SEN,(No Democrat),Jim Risch,DEM,REP,REP,REP,-27.95,0.3,99.7,Safe R,-32.33,5.19,-30.44,-1.14,-1.67,-0.49,-37.52,9.57,False,True,IND,Todd Achilles,36.03,0.3,,,0.0,,confirmed,35.63,41.47,2,-8.84,0.15,8642,3357516,692245,1051,3535956,194226,0,0,8186,2241925,506311,1936,139910,115721,1400,959329,10000,3156,0,10500,10846,0,0,0.0,63.97,0.0,0,405301,0,228242,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,20.62,97.7,2.3,Safe D,15.12,5.19,20.62,0.32,0.0,0.0,11.14,9.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5906599,2459890,0,1107958,1512424,0,10437456,11068156,4798641,947466,0,1182892,27050,0,426634,12325,0,0,2000000,0,0,2000000,0,60.31,39.69,0.0,2385198,1569539,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-11.08,14.1,85.9,Likely R,-15.24,5.19,-11.63,-0.07,-1.09,-0.43,-16.41,5.33,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.0,54.0,1,-8.0,0.15,3678710,3943411,0,2597698,5326447,0,0,227327,1081012,321983,0,631218,147889,0,15000,1532750,0,50050,0,0,50000,0,0,44.46,55.54,0.0,413154,516159,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-28.97,0.2,99.8,Safe R,-30.07,5.19,-31.35,-0.86,-4.86,-0.75,-31.03,2.06,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.0,49.5,1,-15.5,0.15,1099509,9981055,0,309623,2305546,0,8306596,6980575,789887,11368587,0,654554,729552,0,24750,1995311,0,0,0,0,89868,0,0,35.51,64.49,0.0,515728,936441,0,0,1452169
LA-SEN,senate,LA,SEN,Jamie Davis,Julia Letlow,DEM,REP,,REP,-24.07,1.0,99.0,Safe R,-21.43,5.19,-24.07,-0.45,-7.1,-0.28,-22.36,-1.71,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1983548,6210122,0,479104,1427072,0,10861766,12093658,1504444,4783049,0,1699034,127995,0,0,824000,0,10000,0,0,10000,0,0,37.96,62.04,0.0,533358,871524,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,32.8,99.9,0.1,Safe D,29.16,5.19,36.34,0.66,1.67,-0.34,25.91,6.89,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,52.51,32.08,7,20.45,0.223,4848657,1498561,0,2227617,726604,0,0,1482275,4431727,771958,0,757410,61944,0,548650,425,0,0,1053414,0,0,1005000,0,66.4,33.6,0.0,1614534,817034,0,0,2431568
ME-SEN,senate,ME,SEN,Troy Jackson,Susan Collins,DEM,REP,REP,REP,0.25,51.0,49.0,Toss-up,8.54,5.19,-0.8,0.0,-13.55,-0.97,7.09,-6.84,False,False,,,0.0,0.0,,,0.0,projected,confirmed,49.99,44.89,5,4.57,0.194,0,16169827,0,0,11038115,0,86250,2629499,0,7708021,0,0,1425763,0,0,1263550,0,0,0,0,0,0,0,50.12,49.88,0.0,291700,290263,0,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,5.29,69.6,30.4,Lean D,3.04,5.19,7.76,-0.28,0.44,-0.63,-1.44,6.73,False,False,,,0.0,0.0,,,0.0,projected,presumptive,43.27,44.54,16,-1.07,0.28,12222407,10582463,0,2730129,5723827,0,1242864,23320703,9492277,5114340,0,3236075,2129550,0,67845,844227,0,14000,0,0,0,0,0,52.64,47.36,0.0,2086911,1877351,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Michele Tafoya,DEM,REP,,DEM,10.16,83.8,16.2,Likely D,6.67,5.19,11.09,-0.05,0.0,-0.72,4.34,5.81,False,False,,,0.0,0.0,,,0.0,projected,presumptive,49.3,41.8,6,6.64,0.21,6044163,4669609,0,1565604,2080632,0,105478,5514766,4478560,2588978,0,2701933,2064245,0,169917,224000,0,7000,7878,0,0,331512,0,55.08,44.92,0.0,1254552,1023192,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-13.4,9.7,90.3,Likely R,-21.48,5.19,-14.35,-0.31,2.62,-0.37,-23.15,9.75,False,False,IND,Ty Pinkins,6.0,0.0,,,0.0,confirmed,confirmed,39.0,42.0,1,-6.0,0.15,2384921,3825455,90225,847046,2535896,632,471544,98645,1537875,1759323,95208,351461,98642,57151,312330,1182050,0,25193,0,0,61083,60000,0,40.7,53.3,0.0,349885,458144,0,51576,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-25.13,0.7,99.3,Safe R,-13.86,5.19,-9.29,0.39,0.0,-1.01,-20.58,-4.55,False,True,IND,Seth Bodnar,14.02,0.0,,,0.0,confirmed,confirmed,31.11,43.81,6,-12.97,0.227,58829,1984861,3238151,21485,1450719,977779,4700046,2502674,37011,534142,2260371,18727,88310,369366,6627,639500,93050,6522,0,0,0,0,0,28.6,53.73,3.66,120699,226762,15448,59165,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.4,70.0,30.0,Lean D,-2.8,5.19,4.69,0.7,1.9,-0.3,-3.27,8.67,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,50.89,42.03,22,8.67,0.296,34975789,11272504,0,20717567,3461698,0,46380,7097104,14258222,7810806,0,4748620,1775437,0,820563,936330,0,0,0,0,0,46928,0,51.72,46.41,1.87,2062174,1850728,74566,0,3987467
NE-SEN,senate,NE,SEN,(No Democrat),Pete Ricketts,DEM,REP,REP,REP,-4.62,32.7,67.3,Lean R,-19.16,5.19,-6.34,-0.53,8.63,-0.48,-20.84,16.22,False,True,IND,Dan Osborn,47.69,32.7,,,0.0,,confirmed,47.0,42.31,3,4.54,0.15,0,11233507,5751951,0,6910970,2421487,201261,1732682,0,4809506,3393630,0,232136,2195423,0,1701815,139868,0,5295888,0,0,0,0,0.0,52.31,0.0,0,346820,0,316191,663011
NH-SEN,senate,NH,SEN,Chris Pappas,John E. Sununu,DEM,REP,,DEM,7.83,77.7,22.3,Likely D,-0.04,5.19,9.25,0.75,4.2,-0.86,2.82,5.01,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.63,42.63,16,4.2,0.28,13371607,3662252,0,5183321,2672646,0,130636,3645658,8595871,989605,0,4138690,395965,0,1045873,462000,0,0,0,0,0,0,0,53.92,46.08,0.0,311817,266515,0,0,578332
