race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.92,51.08,8.0,0.0,
AK-GOV,2,44.28,54.12,0.0,1.6,Other
AK-SEN,1,44.03,47.97,8.0,0.0,
AK-SEN,2,47.39,51.01,0.0,1.6,Other
ME-SEN,1,46.53,48.47,5.0,0.0,
ME-SEN,2,48.63,50.37,0.0,1.0,Other
AK-01,1,41.2,50.8,8.0,0.0,
AK-01,2,44.8,53.6,0.0,1.6,Other
ME-01,1,61.2,33.8,5.0,0.0,
ME-01,2,63.3,35.7,0.0,1.0,Other
ME-02,1,43.34,51.66,5.0,0.0,
ME-02,2,45.44,53.56,0.0,1.0,Other
