race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,42.86,49.14,8.0,0.0,
AK-GOV,2,46.46,51.94,0.0,1.6,Other
AK-SEN,1,44.92,47.08,8.0,0.0,
AK-SEN,2,48.28,50.12,0.0,1.6,Other
ME-SEN,1,46.08,48.92,5.0,0.0,
ME-SEN,2,48.18,50.82,0.0,1.0,Other
AK-01,1,42.3,49.7,8.0,0.0,
AK-01,2,45.9,52.5,0.0,1.6,Other
ME-01,1,61.71,33.29,5.0,0.0,
ME-01,2,63.81,35.19,0.0,1.0,Other
ME-02,1,44.51,50.49,5.0,0.0,
ME-02,2,46.61,52.39,0.0,1.0,Other
