race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-10.43,30.1,69.9,Lean R,-13.18,3.13,-13.8,3.37,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.07,54.33,1.6,104196,128466,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.39,1.6,98.4,Safe R,-29.63,3.13,-30.88,8.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,38.8,61.2,0.0,615272,970291,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-28.0,0.4,99.6,Safe R,-30.5,3.13,-31.57,3.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.0,64.0,0.0,302187,537270,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.12,72.1,27.9,Lean D,-4.25,3.13,-5.59,11.71,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.85,37.84,8,9.01,0.233,53.06,46.94,0.0,1258908,1113616,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.34,99.6,0.4,Safe D,23.32,3.13,20.82,6.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.67,36.33,0.0,7066554,4031989,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.19,96.7,3.3,Safe D,11.58,3.13,11.29,7.89,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.59,40.41,0.0,1331875,903047,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.89,95.6,4.4,Safe D,15.88,3.13,14.76,3.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,58.95,41.05,0.0,725717,505423,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.9,22.5,77.5,Likely R,-10.56,3.13,-13.22,5.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.31,45.03,5,-9.99,0.194,46.05,53.95,0.0,3525186,4129640,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.3,54.9,45.1,Toss-up,-1.71,3.13,-2.21,3.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.65,49.35,0.0,1861369,1813677,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.06,99.8,0.2,Safe D,25.73,3.13,23.56,6.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.03,34.97,0.0,235216,126474,0,0,361691
