race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.66,50.34,8.0,0.0,
AK-GOV,2,45.02,53.38,0.0,1.6,Other
AK-SEN,1,45.22,46.78,8.0,0.0,
AK-SEN,2,48.58,49.82,0.0,1.6,Other
ME-SEN,1,48.08,46.92,5.0,0.0,
ME-SEN,2,50.18,48.82,0.0,1.0,Other
AK-01,1,42.1,49.9,8.0,0.0,
AK-01,2,45.7,52.7,0.0,1.6,Other
ME-01,1,62.39,32.61,5.0,0.0,
ME-01,2,64.49,34.51,0.0,1.0,Other
ME-02,1,44.67,50.33,5.0,0.0,
ME-02,2,46.77,52.23,0.0,1.0,Other
