race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.53,50.47,8.0,0.0,
AK-GOV,2,44.89,53.51,0.0,1.6,Other
AK-SEN,1,45.1,46.9,8.0,0.0,
AK-SEN,2,48.46,49.94,0.0,1.6,Other
ME-SEN,1,48.0,47.0,5.0,0.0,
ME-SEN,2,50.1,48.9,0.0,1.0,Other
AK-01,1,41.92,50.08,8.0,0.0,
AK-01,2,45.52,52.88,0.0,1.6,Other
ME-01,1,62.2,32.8,5.0,0.0,
ME-01,2,64.3,34.7,0.0,1.0,Other
ME-02,1,44.5,50.5,5.0,0.0,
ME-02,2,46.6,52.4,0.0,1.0,Other
