code,level,state,partisan_lean,gcb,environment,demo_env_adj,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
CA-33,district,CA,14.39,4.48,16.28,-2.59,10.12,30.5,66.3,-35.8,-5.6,20.0,11.7,54.9,9.1,3.7,0.6
CA-34,district,CA,57.12,4.48,58.35,-3.25,53.04,11.7,85.2,-73.5,-7.0,11.8,5.4,58.8,19.4,4.2,0.3
CA-35,district,CA,12.24,4.48,13.99,-2.73,8.0,31.3,65.5,-34.2,-5.9,20.2,7.3,53.3,15.0,3.6,0.6
CA-36,district,CA,41.99,4.48,46.04,-0.43,40.42,21.1,75.7,-54.5,-0.9,57.1,4.8,15.3,20.4,1.8,0.5
CA-37,district,CA,66.13,4.48,68.68,-1.93,62.31,9.2,87.7,-78.5,-4.3,14.0,25.5,48.4,8.2,3.6,0.3
CA-38,district,CA,17.13,4.48,18.39,-3.22,12.8,28.7,68.1,-39.4,-6.9,14.1,1.7,54.7,26.0,3.2,0.3
CA-39,district,CA,14.09,4.48,15.9,-2.67,9.85,30.6,66.3,-35.7,-5.7,21.6,10.0,56.4,7.6,3.7,0.6
CA-40,district,CA,-11.7,4.48,-8.29,-1.07,-12.6,43.3,53.6,-10.3,-2.3,49.6,5.3,28.4,13.1,2.8,0.8
CA-41,district,CA,17.83,4.48,19.48,-2.84,14.61,28.8,68.0,-39.2,-6.0,23.1,4.7,55.6,12.2,3.7,0.6
CA-42,district,CA,15.25,4.48,18.68,-1.05,13.57,31.8,65.0,-33.2,-2.2,47.5,6.7,27.9,14.1,2.9,0.9
CA-43,district,CA,54.96,4.48,57.23,-2.2,50.59,13.6,83.2,-69.6,-4.9,7.6,26.3,51.9,10.1,3.4,0.7
CA-44,district,CA,41.6,4.48,42.77,-3.3,36.32,18.2,78.6,-60.4,-7.1,8.9,10.6,64.7,10.8,3.9,1.1
CA-45,district,CA,6.76,4.48,9.13,-2.11,4.07,34.3,62.6,-28.3,-4.6,21.5,3.1,30.9,41.4,2.3,0.8
CA-46,district,CA,20.26,4.48,21.65,-3.1,16.7,27.5,69.3,-41.8,-6.6,19.3,2.6,57.4,16.0,4.1,0.6
CA-47,district,CA,11.79,4.48,15.45,-0.82,10.47,33.6,63.3,-29.7,-1.8,48.9,2.7,16.6,29.7,1.6,0.5
CA-48,district,CA,4.15,4.48,7.23,-1.4,3.52,36.2,60.6,-24.4,-2.9,46.1,5.1,35.0,9.1,3.9,0.9
CA-49,district,CA,13.11,4.48,17.03,-0.56,12.48,33.3,63.5,-30.2,-1.1,59.5,3.2,19.4,14.7,2.3,0.9
CA-50,district,CA,19.36,4.48,23.33,-0.51,18.83,30.7,66.2,-35.5,-1.0,56.9,4.0,16.6,19.5,2.2,0.8
CA-51,district,CA,19.95,4.48,23.74,-0.69,18.79,30.2,66.6,-36.4,-1.5,52.8,8.1,23.9,11.3,2.9,1.0
CA-52,district,CA,22.64,4.48,24.28,-2.84,18.06,26.8,70.1,-43.3,-6.1,16.8,8.3,55.0,15.7,3.3,1.0
CO-01,district,CO,58.82,4.48,62.81,-0.49,57.61,13.9,82.9,-69.0,-1.0,57.7,9.5,24.0,5.1,3.3,0.4
CO-02,district,CO,40.74,4.48,45.41,0.19,40.92,22.4,74.4,-52.0,0.6,78.8,1.6,12.3,4.8,2.3,0.3
CO-03,district,CO,-9.78,4.48,-5.72,-0.42,-9.98,43.2,53.6,-10.4,-0.8,69.5,1.5,22.6,1.4,4.8,0.3
CO-04,district,CO,-19.22,4.48,-14.51,0.23,-18.71,47.9,48.9,-1.0,0.6,78.3,2.5,11.8,4.5,2.7,0.3
CO-05,district,CO,-10.24,4.48,-5.71,0.05,-9.34,43.9,53.0,-9.1,0.2,68.2,7.6,15.2,4.9,3.4,0.8
CO-06,district,CO,20.85,4.48,25.12,-0.2,20.36,30.4,66.5,-36.1,-0.4,58.9,11.2,19.1,7.2,3.0,0.5
CO-07,district,CO,14.76,4.48,19.38,0.14,15.41,33.4,63.5,-30.1,0.4,77.2,2.0,13.3,4.1,3.2,0.2
CO-08,district,CO,-0.6,4.48,2.66,-1.21,-1.88,38.5,58.4,-19.9,-2.5,55.1,2.5,33.9,4.3,3.9,0.3
CT-01,district,CT,24.46,4.48,29.13,0.19,23.27,29.2,67.6,-38.4,0.4,60.2,16.7,15.3,6.2,1.5,0.1
CT-02,district,CT,8.44,4.48,13.47,0.55,7.86,36.5,60.3,-23.8,1.3,80.5,5.1,7.7,4.4,2.1,0.2
CT-03,district,CT,15.51,4.48,20.25,0.26,14.34,33.1,63.7,-30.6,0.6,64.1,14.8,14.2,5.3,1.5,0.1
CT-04,district,CT,25.33,4.48,29.66,-0.15,23.73,28.5,68.3,-39.8,-0.3,59.4,13.4,19.8,6.1,1.2,0.1
CT-05,district,CT,6.68,4.48,11.11,-0.05,5.68,36.6,60.3,-23.7,-0.0,67.4,8.8,18.0,4.2,1.5,0.1
DE-01,district,DE,15.61,4.48,20.83,0.75,14.84,33.6,63.3,-29.7,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL-01,district,FL,-36.7,4.48,-31.5,0.73,-37.53,55.8,41.0,14.8,1.6,72.0,13.5,6.7,4.2,3.2,0.4
FL-02,district,FL,-16.49,4.48,-11.06,0.95,-18.33,47.4,49.4,-2.0,1.9,65.3,23.0,6.4,2.8,2.3,0.2
FL-03,district,FL,-19.45,4.48,-14.43,0.54,-21.26,48.3,48.6,-0.3,1.2,67.6,15.8,10.6,3.9,1.9,0.2
FL-04,district,FL,-10.78,4.48,-5.34,0.97,-11.96,45.0,51.9,-6.9,1.9,54.9,31.4,7.8,3.6,2.1,0.3
FL-05,district,FL,-20.63,4.48,-15.76,0.39,-21.69,48.6,48.2,0.4,0.8,67.3,12.8,10.8,7.0,1.8,0.3
FL-06,district,FL,-28.57,4.48,-23.51,0.58,-30.31,52.2,44.6,7.6,1.3,74.7,11.2,9.8,2.1,2.1,0.2
FL-07,district,FL,-10.92,4.48,-6.53,-0.1,-12.62,44.0,52.8,-8.8,-0.2,64.0,10.4,18.8,4.7,1.9,0.2
FL-08,district,FL,-15.06,4.48,-10.37,0.21,-16.4,46.1,50.7,-4.7,0.5,68.2,10.8,14.2,4.5,2.1,0.2
FL-09,district,FL,-14.81,4.48,-11.49,-1.16,-17.93,44.5,52.3,-7.8,-2.4,48.3,10.5,35.7,3.5,1.8,0.2
FL-10,district,FL,26.8,4.48,30.69,-0.58,24.29,27.3,69.5,-42.2,-1.4,35.3,27.4,30.0,5.2,1.8,0.3
FL-11,district,FL,-14.37,4.48,-10.07,-0.18,-15.84,45.4,51.5,-6.1,-0.3,62.1,10.8,19.9,5.3,1.7,0.2
FL-12,district,FL,-12.99,4.48,-8.98,-0.46,-15.55,44.5,52.4,-7.9,-0.9,58.2,10.6,24.5,4.6,1.9,0.2
FL-13,district,FL,-12.0,4.48,-7.11,0.41,-13.46,45.0,51.8,-6.8,1.0,76.9,6.4,10.3,4.4,1.9,0.2
FL-14,district,FL,-8.79,4.48,-4.81,-0.5,-10.62,42.6,54.2,-11.5,-1.1,54.3,13.2,25.6,4.6,2.0,0.2
FL-15,district,FL,-17.66,4.48,-12.95,0.23,-20.09,47.2,49.7,-2.5,0.5,63.4,14.9,14.8,4.7,1.9,0.2
FL-16,district,FL,-11.67,4.48,-6.82,0.37,-13.81,44.8,52.0,-7.2,0.9,70.7,12.0,12.9,2.7,1.6,0.1
FL-17,district,FL,-20.19,4.48,-15.27,0.44,-22.24,48.6,48.3,0.3,1.1,78.3,7.0,11.0,2.1,1.5,0.1
FL-18,district,FL,-15.19,4.48,-11.05,-0.34,-17.1,45.5,51.3,-5.8,-0.7,55.5,15.1,24.6,2.5,2.1,0.2
FL-19,district,FL,-28.43,4.48,-24.05,-0.1,-30.42,51.5,45.4,6.1,-0.1,72.6,5.1,18.9,2.1,1.2,0.1
FL-20,district,FL,40.58,4.48,45.2,0.13,37.5,22.2,74.7,-52.5,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.46,4.48,-9.73,0.25,-16.36,45.9,51.0,-5.1,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-7.03,4.48,-3.39,-0.84,-10.6,41.5,55.3,-13.8,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.41,4.48,21.6,-0.29,13.94,31.7,65.2,-33.5,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.37,4.48,48.04,-0.82,39.08,19.5,77.3,-57.8,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-5.24,4.48,-1.45,-0.69,-9.22,41.0,55.9,-14.9,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.73,4.48,-11.8,-3.55,-18.5,41.1,55.8,-14.7,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.78,4.48,-8.9,-3.59,-14.7,39.8,57.1,-17.3,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.43,4.48,-18.39,-3.44,-25.63,44.0,52.8,-8.8,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.28,4.48,-9.8,1.0,-15.92,46.9,49.9,-3.0,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.57,4.48,14.51,1.46,7.66,37.2,59.7,-22.5,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.08,4.48,-24.56,1.03,-29.88,53.3,43.6,9.7,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.47,4.48,59.41,0.46,53.04,16.6,80.3,-63.7,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,73.04,4.48,78.65,1.13,72.33,9.4,87.4,-78.0,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,50.2,4.48,55.75,1.07,50.34,19.0,77.8,-58.8,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.22,4.48,-17.48,0.26,-22.27,49.2,47.7,1.5,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.02,4.48,-24.43,1.11,-30.76,53.3,43.5,9.8,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.31,4.48,-29.65,0.19,-34.33,54.2,42.6,11.6,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.15,4.48,-15.71,0.96,-20.93,49.4,47.4,2.0,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.67,4.48,-18.71,0.47,-23.52,50.0,46.8,3.2,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.21,4.48,-7.46,1.27,-14.2,46.3,50.5,-4.3,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.87,4.48,47.18,0.83,42.65,22.3,74.5,-52.2,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.49,4.48,-32.43,0.58,-37.03,56.0,40.8,15.2,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.98,4.48,30.2,-1.25,25.17,26.5,70.3,-43.9,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.56,4.48,28.19,-0.85,22.06,28.0,68.9,-40.9,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.01,4.48,-1.73,0.8,-8.59,43.3,53.5,-10.1,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.56,4.48,-3.14,0.93,-10.13,44.2,52.7,-8.5,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.41,4.48,1.71,0.64,-4.46,41.6,55.2,-13.6,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.53,4.48,-25.48,0.57,-31.9,53.1,43.7,9.4,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.68,4.48,-39.82,0.39,-46.2,58.9,37.9,21.0,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.75,4.48,-22.03,0.24,-27.56,51.1,45.7,5.5,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.49,4.48,41.28,1.31,32.27,25.5,71.3,-45.8,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.77,4.48,41.18,0.93,33.6,25.0,71.8,-46.7,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.84,4.48,37.54,-1.79,31.81,22.8,74.1,-51.3,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,33.61,4.48,35.2,-2.9,28.79,22.1,74.8,-52.7,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.64,4.48,43.25,0.13,37.55,23.2,73.6,-50.4,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.05,4.48,11.78,0.25,5.67,36.8,60.1,-23.3,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.64,4.48,73.68,0.56,66.13,10.7,86.1,-75.5,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.34,4.48,13.22,-0.6,7.01,34.9,62.0,-27.1,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.75,4.48,43.26,0.03,37.04,23.0,73.8,-50.8,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.46,4.48,27.53,-0.41,22.34,29.1,67.8,-38.7,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.54,4.48,16.9,-0.12,11.6,34.0,62.8,-28.8,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.71,4.48,-38.23,0.99,-44.13,59.2,37.7,21.5,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,11.02,4.48,16.48,0.97,10.63,35.8,61.1,-25.3,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.84,4.48,11.12,-0.2,5.26,36.3,60.5,-24.2,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.0,4.48,-34.54,0.97,-40.5,57.6,39.3,18.3,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.73,4.48,-17.52,0.73,-23.07,50.0,46.9,3.1,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.83,4.48,10.95,0.63,4.81,37.7,59.2,-21.5,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.84,4.48,7.73,0.41,0.4,38.7,58.2,-19.5,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-25.97,4.48,-20.94,0.56,-26.92,51.1,45.7,5.4,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.51,4.48,-26.26,0.77,-31.73,53.7,43.1,10.6,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-29.97,4.48,-24.84,0.65,-29.88,52.9,43.9,9.1,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.22,4.48,-11.9,0.85,-17.13,47.7,49.1,-1.4,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.14,4.48,-27.91,0.75,-33.1,54.4,42.4,12.0,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.38,4.48,47.6,0.74,42.16,22.1,74.7,-52.6,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.64,4.48,-30.17,0.98,-36.49,55.7,41.1,14.6,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.6,4.48,-24.25,0.87,-30.39,53.0,43.8,9.2,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.58,4.48,-26.87,0.22,-31.85,53.2,43.7,9.5,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.21,4.48,-14.27,0.47,-20.06,48.1,48.7,-0.6,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.85,4.48,8.8,0.47,4.17,38.4,58.5,-20.1,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.53,4.48,-18.7,0.35,-23.7,49.9,47.0,2.9,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.75,4.48,-41.27,1.0,-47.91,60.4,36.4,24.0,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.88,4.48,-35.49,0.91,-41.93,57.9,39.0,18.9,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.91,4.48,25.28,0.88,19.27,31.9,65.0,-33.1,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.58,4.48,-30.2,0.9,-36.16,55.6,41.2,14.4,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.42,4.48,-57.9,1.04,-64.67,67.6,29.2,38.4,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.62,4.48,-9.31,0.83,-15.31,46.6,50.2,-3.7,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.2,4.48,-34.19,0.53,-39.08,56.7,40.2,16.5,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,50.05,4.48,55.88,1.35,48.71,19.4,77.5,-58.1,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.51,4.48,-29.86,1.17,-36.65,55.7,41.1,14.6,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.25,4.48,-27.54,1.23,-34.59,54.8,42.0,12.8,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.9,4.48,-27.08,1.34,-34.39,54.8,42.1,12.7,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.23,4.48,-26.76,0.99,-32.4,54.1,42.7,11.5,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.81,4.48,20.41,0.12,13.91,32.9,63.9,-31.0,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.78,4.48,30.62,0.35,24.29,28.9,67.9,-39.0,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.24,4.48,25.41,-0.31,19.39,30.1,66.7,-36.6,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.05,4.48,27.17,0.64,20.13,30.8,66.0,-35.2,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,4.48,52.18,0.17,46.35,19.4,77.4,-57.9,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.31,4.48,27.22,0.43,21.09,30.5,66.4,-35.9,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.47,4.48,71.77,-0.18,65.14,10.5,86.3,-75.8,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.81,4.48,33.89,0.61,26.99,27.9,69.0,-41.1,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.33,4.48,17.63,0.81,10.94,35.1,61.7,-26.5,1.9,87.2,4.6,5.0,1.7,1.4,0.1
