race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,1.72,56.6,43.4,Toss-up,-12.1,3.67,1.72,0.0,10.86,-0.71,-13.45,15.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,50.86,49.14,0.0,592256,572198,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.46,0.0,100.0,Safe R,-36.28,3.67,-45.46,0.0,-12.37,-0.49,-37.52,-7.94,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,27.27,72.73,0.0,172759,460783,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,17.12,95.0,5.0,Likely D,12.91,3.67,16.56,0.0,-0.02,0.0,11.14,5.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,0,0,0,58.56,41.44,0.0,2315948,1638789,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-13.02,10.6,89.4,Likely R,-16.26,3.67,-13.02,0.0,0.0,-0.43,-16.41,3.39,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,43.49,56.51,0.0,404136,525178,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.54,99.9,0.1,Safe D,27.69,3.67,32.15,0.0,1.13,-0.34,25.91,5.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.9,26.78,2,28.12,0.15,0,0,0,65.77,34.23,0.0,1599288,832280,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,35.1,100.0,0.0,Safe D,30.41,3.67,37.43,0.0,3.43,-0.08,29.51,5.59,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,67.55,32.45,0.0,1436645,690189,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,10.19,83.6,16.4,Likely D,7.49,3.67,10.19,0.0,0.0,-0.97,7.09,3.11,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,0,0,55.1,44.9,0.0,320646,261316,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,10.31,83.8,16.2,Likely D,-0.36,3.67,12.65,0.0,9.97,-0.63,-1.44,11.75,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.14,30.51,13,3.9,0.268,0,0,0,55.15,44.85,0.0,2186428,1777834,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,7.77,77.2,22.8,Likely D,4.94,3.67,7.77,0.0,-0.12,-0.72,4.34,3.42,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,53.88,46.12,0.0,1227317,1050427,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-20.81,2.3,97.7,Safe R,-20.75,3.67,-20.81,0.0,-3.25,-0.48,-20.84,0.03,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,39.6,60.4,0.0,262533,400478,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.37,11.8,88.2,Likely R,3.66,3.67,-13.32,0.0,-19.79,-0.86,2.82,-15.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,45.99,2,-6.97,0.15,0,0,0,43.82,56.18,0.0,253402,324930,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,5.86,71.3,28.7,Lean D,7.45,3.67,5.86,0.0,-6.39,1.12,6.14,-0.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,52.93,47.07,0.0,342118,304259,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.49,59.4,40.6,Toss-up,-1.54,3.67,3.37,0.0,0.85,0.4,-3.15,5.64,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,40.23,4,-1.67,0.175,0,0,0,51.24,48.76,0.0,532469,506599,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,12.95,89.3,10.7,Likely D,15.38,3.67,11.68,0.0,-7.5,0.13,12.68,0.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.21,33.99,11,16.63,0.257,0,0,0,56.47,43.53,0.0,3283126,2530373,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.12,34.7,65.3,Lean R,-10.26,3.67,-7.28,0.0,0.0,-0.69,-11.31,7.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.2,44.2,10,5.36,0.25,0,0,0,47.94,52.06,0.0,1934620,2100891,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-32.41,0.1,99.9,Safe R,-34.68,3.67,-32.41,0.0,-0.7,-0.7,-34.95,2.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,33.8,66.2,0.0,370479,725743,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.22,69.2,30.8,Lean D,15.34,3.67,5.26,0.0,-13.29,-0.46,14.89,-9.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,40.0,1,5.0,0.15,0,0,0,52.61,47.39,0.0,826926,744849,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,14.94,92.4,7.6,Likely D,-0.87,3.67,13.88,0.0,11.61,-0.53,-1.75,16.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.74,35.45,5,19.29,0.194,0,0,0,57.47,42.53,0.0,2829488,2094129,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,20.84,97.7,2.3,Safe D,15.7,3.67,20.84,0.0,1.67,-0.2,14.16,6.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,60.42,39.58,0.0,217109,142239,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-13.27,10.2,89.8,Likely R,-16.63,3.67,-13.27,0.0,0.07,-0.39,-18.12,4.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,43.36,56.64,0.0,773463,1010235,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-27.3,0.4,99.6,Safe R,-29.31,3.67,-27.3,0.0,-0.64,-1.02,-29.98,2.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.35,63.65,0.0,108498,189975,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-21.35,2.0,98.0,Safe R,-28.63,3.67,-21.76,0.0,3.73,-0.54,-30.12,8.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.0,51.0,1,-19.0,0.15,0,0,0,39.33,60.67,0.0,843448,1301311,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-10.05,16.8,83.2,Likely R,-12.03,3.67,-10.65,0.0,-3.33,1.04,-13.88,3.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.95,49.19,5,-7.55,0.194,0,0,0,44.98,55.02,0.0,3590523,4392647,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-26.36,0.6,99.4,Safe R,33.5,3.67,-26.36,0.0,-62.58,-0.95,32.77,-59.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.82,63.18,0.0,95218,163377,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,8.13,78.2,21.8,Likely D,-0.25,3.67,8.72,0.0,5.97,-0.66,-0.87,9.0,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.23,39.39,3,4.77,0.15,0,0,0,54.07,45.93,0.0,1295437,1100605,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-41.09,0.0,100.0,Safe R,-46.63,3.67,-41.09,0.0,2.51,-0.64,-46.96,5.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,29.45,70.55,0.0,55471,132862,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-2.64,44.8,55.2,Toss-up,-12.3,3.67,-5.36,0.21,4.11,-1.06,-13.8,11.15,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,51.01,47.09,8,3.66,0.233,8661662,6500847,0,47.9,50.5,1.6,113258,119405,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-25.67,0.7,99.3,Safe R,-27.39,3.67,-25.67,-2.4,0.93,-0.48,-30.88,5.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,37.16,62.84,0.0,589239,996324,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-27.4,0.4,99.6,Safe R,-29.47,3.67,-28.88,-0.9,-1.67,-0.51,-31.57,4.17,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.3,63.7,0.0,304729,534728,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,24.21,99.0,1.0,Safe D,13.67,3.67,24.21,3.32,3.55,-0.01,11.29,12.91,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,62.1,37.9,0.0,1387955,846967,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,23.5,98.8,1.2,Safe D,15.61,3.67,23.5,2.84,1.67,-0.28,14.84,8.66,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,61.75,38.25,0.0,220789,136753,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-6.27,27.4,72.6,Lean R,-8.78,3.67,-6.29,-0.02,-1.67,0.51,-13.22,6.96,False,False,,,0.0,0.0,,,0.0,projected,confirmed,39.13,45.02,4,-6.15,0.175,8188392,8407064,0,46.87,53.13,0.0,3587586,4067240,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,9.98,83.0,17.0,Likely D,-0.7,3.67,11.46,1.88,6.73,-0.12,-2.21,12.18,False,False,,,0.0,0.0,,,0.0,confirmed,projected,47.69,43.3,6,4.4,0.21,60439613,4880582,0,54.99,45.01,0.0,2020819,1654227,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-3.12,38.2,61.8,Lean R,-8.3,3.67,-3.09,3.19,-0.93,-0.71,-13.45,10.32,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,42.64,46.46,2,-6.82,0.15,3463099,0,0,47.16,50.21,2.63,549211,584618,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-40.98,0.0,100.0,Safe R,-38.26,3.67,-40.98,-2.93,-2.97,-0.49,-37.52,-3.46,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,29.51,70.49,0.0,186947,446596,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,18.61,96.3,3.7,Safe D,14.41,3.67,18.61,0.53,0.0,0.0,11.14,7.48,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.31,40.69,0.0,2345414,1609322,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-15.16,7.3,92.7,Likely R,-15.42,3.67,-16.42,-3.16,-1.09,-0.43,-16.41,1.25,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,42.42,57.58,0.0,394210,535104,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-31.23,0.1,99.9,Safe R,-30.03,3.67,-34.0,-2.04,-4.86,-0.75,-31.03,-0.2,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.0,49.5,1,-15.5,0.15,508684,8403849,0,34.39,65.61,0.0,499343,952826,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-26.99,0.5,99.5,Safe R,-21.33,3.67,-26.99,-1.95,-7.1,-0.28,-22.36,-4.63,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,350000,5356520,0,36.5,63.5,0.0,512838,892044,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,33.64,99.9,0.1,Safe D,29.1,3.67,34.83,0.73,1.67,-0.34,25.91,7.73,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,55.41,27.95,4,28.06,0.175,3804689,1400141,0,66.82,33.18,0.0,1624824,806743,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,0.95,53.1,46.9,Toss-up,8.27,3.67,-2.36,0.22,-13.55,-0.97,7.09,-6.14,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.45,40.29,12,7.32,0.262,16312222,12165046,0,49.97,49.03,1.0,290816,285327,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,4.61,67.0,33.0,Lean D,2.57,3.67,6.05,-0.0,0.44,-0.63,-1.44,6.04,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,41.98,43.36,5,-1.38,0.194,7646728,7676445,0,52.3,47.7,0.0,2073408,1890853,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Adam Schwarze,DEM,REP,,DEM,8.18,78.3,21.7,Likely D,5.79,3.67,9.79,1.05,0.0,-0.72,4.34,3.83,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.0,44.0,1,-1.0,0.15,4646309,1102851,0,54.09,45.91,0.0,1231978,1045766,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-16.12,6.1,93.9,Likely R,-21.5,3.67,-16.12,-0.54,2.62,-0.37,-23.15,7.03,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,1619368,3394175,0,41.94,58.06,0.0,360520,499085,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-23.96,0.0,90.3,Safe R,-19.79,3.67,-19.24,-2.11,0.0,-1.01,-20.58,-3.38,False,True,IND,Seth Bodnar,29.74,9.7,,,0.0,projected,confirmed,,,0,,0.0,23884,1184127,2113231,12.9,53.7,3.66,54433,226654,15448,125539,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,4.73,67.5,32.5,Lean D,-2.64,3.67,3.49,0.87,1.9,-0.3,-3.27,8.0,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,48.98,39.13,14,9.76,0.272,26822373,8410252,0,51.39,46.74,1.87,2049040,1863862,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-8.9,31.6,68.4,Lean R,-20.74,3.67,-22.61,-3.44,-1.62,-0.48,-20.84,11.94,False,True,IND,Dan Osborn,45.55,31.6,,,0.0,,confirmed,,,0,,0.0,0,4866649,3856315,0.0,54.45,0.0,0,361014,0,301997,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,8.37,78.9,21.1,Likely D,-0.13,3.67,8.19,1.32,4.2,-0.86,2.82,5.55,False,False,,,0.0,0.0,,,0.0,presumptive,projected,47.83,38.91,10,8.92,0.25,9860676,1664338,0,54.19,45.81,0.0,313379,264953,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,18.07,95.8,4.2,Safe D,8.13,3.67,18.07,4.2,1.88,0.19,5.63,12.45,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,17623907,15454,0,59.04,40.96,0.0,1720120,1193566,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,16.93,94.8,5.2,Likely D,7.38,3.67,16.93,3.09,1.67,1.12,6.14,10.78,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,5019140,32400,0,58.46,41.54,0.0,377896,268481,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,-1.81,43.1,56.9,Toss-up,-8.46,3.67,-3.41,0.68,1.39,-0.69,-11.31,9.51,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,48.35,47.02,8,2.13,0.233,25979968,10527814,0,48.33,50.1,1.57,1950200,2021955,63358,0,4035512
OK-SEN,senate,OK,SEN,Jim Priest,Kevin Hern,DEM,REP,,REP,-36.4,0.0,100.0,Safe R,-34.04,3.67,-36.4,-2.55,-2.78,-0.7,-34.95,-1.45,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,263329,9295139,0,31.8,68.2,0.0,348601,747621,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,20.58,97.6,2.4,Safe D,12.92,3.67,20.58,2.78,1.67,-0.46,14.89,5.68,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,3944598,48166,0,60.29,39.71,0.0,947595,624179,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,24.48,99.0,1.0,Safe D,17.37,3.67,24.48,1.98,1.67,-0.2,14.16,10.32,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,2602598,139875,0,62.24,37.76,0.0,223663,135685,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-8.69,20.3,79.7,Likely R,-15.42,3.67,-9.3,0.2,2.63,-0.39,-18.12,9.43,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,40.74,45.46,2,-7.72,0.15,8059705,6157141,0,44.8,53.33,1.87,799119,951224,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-30.4,0.2,99.8,Safe R,-28.64,3.67,-32.14,-1.75,-4.39,-1.02,-29.98,-0.41,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.79,49.32,2,-20.53,0.15,209807,2646194,0,34.8,65.2,0.0,103876,194597,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-33.13,0.1,99.9,Safe R,-26.43,3.67,-33.13,-3.57,-6.25,-0.54,-30.12,-3.0,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,881,5880482,0,33.44,66.56,0.0,717151,1427609,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,-2.17,41.8,58.2,Toss-up,-11.07,3.67,-3.07,1.25,2.05,1.04,-13.88,11.71,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,45.16,45.11,8,-0.94,0.233,40284109,7605209,0,47.93,50.06,2.01,3826537,3996171,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,16.47,94.3,5.7,Likely D,6.87,3.67,16.47,3.08,3.15,-0.3,5.89,10.58,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,14719667,192041,0,58.24,41.76,0.0,1835771,1316531,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-43.92,0.0,100.0,Safe R,-41.99,3.67,-43.92,-3.0,-1.67,-0.93,-42.69,-1.23,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,22447,3906186,0,28.04,71.96,0.0,149644,384029,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-44.6,0.0,100.0,Safe R,-45.16,3.67,-44.6,-2.47,0.0,-0.64,-46.96,2.36,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9653,1555543,0,27.7,72.3,0.0,52167,136166,0,0,188334
AK-01,house,AK,01,Matt Schultz,Nick Begich III,DEM,REP,REP,REP,-8.62,32.6,67.3,Lean R,-10.24,3.67,-9.3,0.0,-1.67,-1.06,-13.8,5.17,True,False,,Bill Hill,0.0,0.0,,,0.0,confirmed,confirmed,38.0,48.0,1,-13.0,0.15,0,0,0,44.96,53.44,1.6,106298,126365,3783,0,236446
AL-01,house,AL,01,Clyde Jones,Rhett Marques,DEM,REP,,REP,-28.46,0.3,99.7,Safe R,-31.99,3.67,-28.46,0.42,0.0,-0.56,-36.34,7.88,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37487,0,0,35.77,64.23,0.0,82145,147503,0,0,229648
AL-02,house,AL,02,Shomari Figures,Hampton Harris,DEM,REP,DEM,DEM,-3.43,37.1,62.9,Lean R,-10.2,3.67,-3.43,0.9,2.48,-0.28,-14.46,11.04,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,827549,214719,0,48.29,51.71,0.0,99092,106130,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-43.64,0.0,100.0,Safe R,-42.74,3.67,-43.64,-2.29,-1.67,-0.61,-47.04,3.4,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39858,1846490,0,28.18,71.82,0.0,62417,159070,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-63.58,0.0,100.0,Safe R,-62.94,3.67,-63.58,-1.97,-1.67,-0.67,-66.99,3.41,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13797,832268,0,18.21,81.79,0.0,41286,185417,0,0,226703
