race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,42.97,49.03,8.0,0.0,
AK-GOV,2,46.33,52.07,0.0,1.6,Other
AK-SEN,1,45.05,46.95,8.0,0.0,
AK-SEN,2,48.41,49.99,0.0,1.6,Other
ME-01,1,62.12,32.88,5.0,0.0,
ME-01,2,64.22,34.78,0.0,1.0,Other
ME-02,1,45.03,49.97,5.0,0.0,
ME-02,2,47.13,51.87,0.0,1.0,Other
