race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,36.18,49.58,7.76,IND,0.0,2.22,5,0.3423
AK-SEN,48.54,48.38,0.44,NPA,0.02,0.99,14,0.1714
AL-02,45.19,45.62,0.0,,0.0,0.0,3,0.5505
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.151
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.3008
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.2557
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.63
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.4445
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0011
AZ-02,43.5,45.67,1.16,LIB,0.0,0.0,2,0.4981
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0567
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.3099
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.1895
CA-48,45.16,42.21,0.0,,0.0,0.0,2,0.6612
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.2463
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.3969
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.1899
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0001
CT-GOV,50.91,34.49,0.0,,0.0,0.0,3,0.4701
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.3536
FL-09,41.0,41.0,0.0,,0.0,0.0,1,0.9548
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.4665
FL-13,42.63,46.6,1.97,IND,0.0,0.0,4,0.5938
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.3299
FL-16,40.0,39.0,0.0,,0.0,0.0,1,0.933
FL-22,49.55,49.33,0.0,,0.0,0.0,2,0.8036
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0655
FL-27,45.0,45.0,0.0,,0.0,0.0,1,0.9548
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0164
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.1195
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.1068
GA-07,43.0,46.0,0.0,,0.0,0.0,1,0.8706
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.307
GA-SEN,53.62,42.98,0.0,,0.0,0.0,11,0.1288
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.1688
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.2006
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0192
IA-GOV,49.12,44.77,0.0,,0.0,0.0,8,0.4924
IA-SEN,45.45,46.71,0.85,LIB,0.0,0.0,14,0.4683
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.3944
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.4665
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.3956
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.5117
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0015
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.3703
KS-GOV,47.0,46.0,0.0,,0.0,0.0,1,0.691
KS-SEN,43.78,44.12,3.6,LIB,0.0,0.0,4,0.3968
KY-06,44.91,44.86,0.0,,0.0,0.0,4,0.3881
KY-SEN,39.99,49.0,0.0,,0.0,0.0,2,0.4468
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.2421
MA-SEN,50.61,30.23,1.93,PSL,0.0,0.0,9,0.2086
MD-01,39.0,52.0,0.0,,0.0,0.0,1,0.4353
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.5117
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.1342
ME-GOV,50.81,38.39,5.69,IND,0.0,0.0,4,0.323
ME-SEN,47.26,44.4,0.0,,0.0,0.0,6,0.5466
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0467
MI-07,48.08,46.08,0.0,,0.0,0.0,2,0.439
MI-10,44.99,44.98,0.0,,0.0,0.0,2,0.325
MI-GOV,49.21,42.16,0.42,IND,0.0,0.0,24,0.2183
MI-SEN,46.06,44.71,0.0,,0.0,0.0,26,0.3738
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0135
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.1895
MN-GOV,51.72,36.25,0.91,IND,0.0,0.0,4,0.2175
MN-SEN,46.18,41.09,0.95,IND,0.0,0.0,4,0.2062
MS-SEN,39.49,45.44,3.54,IND,0.0,0.0,2,0.4626
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.1359
MT-SEN,28.62,44.64,16.44,IND,0.0,0.0,7,0.3883
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.0953
NC-03,41.0,44.0,0.0,,0.0,0.0,1,0.5
NC-07,41.0,47.0,1.5,LIB,0.0,0.0,1,0.7579
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0184
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0184
NC-SEN,48.22,37.89,1.24,LIB,0.0,0.0,28,0.2583
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.0735
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0007
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.0335
NE-SEN,47.0,46.63,0.0,,0.0,0.0,4,0.1816
NH-02,49.97,34.15,0.0,,0.0,0.0,7,0.1371
NH-GOV,38.47,47.97,0.0,,0.0,0.0,6,0.3381
NH-SEN,44.77,42.57,0.09,IND,0.0,0.0,19,0.1708
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.1039
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.0544
NM-GOV,45.55,35.12,0.0,,0.0,0.0,3,0.6009
NV-02,44.92,45.49,3.6,IAP,0.0,0.0,2,0.5892
NV-GOV,43.14,49.05,0.0,,0.0,0.0,10,0.2
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0022
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0108
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.3132
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.4253
NY-21,41.89,44.4,3.01,IND,0.0,0.0,3,0.466
NY-GOV,49.47,37.98,0.1,LIB,0.0,0.0,18,0.1699
OH-01,47.9,44.6,0.0,,0.0,0.0,1,0.8312
OH-07,46.47,39.16,0.0,,0.0,0.0,5,0.465
