race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-24.96,0.9,99.1,Safe R,-13.86,5.29,-9.22,0.36,0.0,-1.01,-20.58,-4.38,False,True,IND,Seth Bodnar,14.6,0.0,,,0.0,confirmed,confirmed,30.8,43.51,6,-13.03,0.226,58829,1984861,3238151,21485,1450719,977779,5394980,3314938,37011,534142,2260371,18727,88310,369366,6627,639500,93050,6522,0,0,0,0,0,28.39,53.35,3.66,119822,225163,15448,61642,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.27,69.6,30.4,Lean D,-2.8,5.29,4.71,0.62,1.9,-0.3,-3.27,8.54,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,50.76,42.03,24,8.14,0.3,34975789,11272504,0,20717567,3461698,0,3919958,13572879,14258222,7810806,0,4748620,1775437,0,820563,936330,0,0,0,0,0,46928,0,51.65,46.48,1.87,2059600,1853302,74566,0,3987467
NE-SEN,senate,NE,SEN,(No Democrat),Pete Ricketts,DEM,REP,REP,REP,-5.09,31.0,69.0,Lean R,-19.14,5.29,-6.2,-0.5,8.63,-0.48,-20.84,15.75,False,True,IND,Dan Osborn,47.46,31.0,,,0.0,,confirmed,47.0,42.8,3,1.2,0.15,0,11233507,5751951,0,6910970,2421487,785514,1732682,0,4809506,3393630,0,232136,2195423,0,1701815,139868,0,5295888,0,0,0,0,0.0,52.54,0.0,0,348379,0,314632,663011
NH-SEN,senate,NH,SEN,Chris Pappas,John E. Sununu,DEM,REP,,DEM,7.89,77.9,22.1,Likely D,-0.02,5.29,9.32,0.71,4.2,-0.86,2.82,5.07,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.63,42.63,16,4.2,0.28,13371607,3662252,0,5183321,2672646,0,130636,4552978,8595871,989605,0,4138690,395965,0,1045873,462000,0,0,0,0,0,0,0,53.94,46.06,0.0,311974,266359,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,19.8,97.3,2.7,Safe D,8.31,5.29,19.8,4.13,1.88,0.19,5.63,14.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,18869341,27316,0,23060940,123,0,0,0,7000887,26297,0,8440493,7240,0,500530,650,0,0,4932,0,0,8782,0,59.9,40.1,0.0,1745239,1168448,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,19.25,96.9,3.1,Safe D,8.01,5.29,19.25,3.16,1.67,1.12,6.14,13.1,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5626629,33525,0,4396754,11850,0,0,0,2443668,21675,0,1158566,1065,0,1738346,5000,0,0,0,0,0,0,0,59.62,40.38,0.0,385390,260987,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,-0.97,46.2,53.8,Toss-up,-8.64,5.29,-2.06,0.59,1.39,-0.69,-11.31,10.35,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,48.59,47.63,15,0.76,0.276,38566234,14360028,0,16229741,9419311,0,34727,9701797,22336493,4940716,0,13527788,1843640,0,861223,2382560,0,0,0,0,0,0,0,48.74,49.69,1.57,1966856,2005299,63358,0,4035512
OK-SEN,senate,OK,SEN,Jasmine Thomas,Kevin Hern,DEM,REP,,REP,-35.55,0.0,100.0,Safe R,-33.87,5.29,-35.55,-3.49,-2.78,-0.7,-34.95,-0.6,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,52402,9953579,0,254,2491910,0,0,2393207,53084,7461669,0,38213,132138,0,0,761500,0,0,5050000,0,0,0,0,32.23,67.77,0.0,353260,742962,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,21.85,98.3,1.7,Safe D,12.88,5.29,21.85,2.47,1.67,-0.46,14.89,6.96,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4540974,120760,0,6828404,28980,0,0,0,1979569,91781,0,1059223,34621,0,477520,11000,0,0,0,0,0,8156,0,60.92,39.08,0.0,957588,614187,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,24.71,99.2,0.8,Safe D,17.29,5.29,26.07,2.03,1.67,-0.2,14.16,10.55,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,52.0,35.0,1,17.0,0.15,3127031,163439,0,3642761,2745,0,0,0,1072461,161032,0,27532,66814,0,1028500,1600,0,0,1,0,0,690,0,62.36,37.64,0.0,224075,135273,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Generic Republican,DEM,REP,,REP,-6.88,25.2,74.8,Lean R,-14.66,5.29,-6.5,0.0,3.25,-0.39,-18.12,11.25,False,False,LIB,,0.0,0.0,,,0.0,confirmed,projected,39.0,47.0,1,-11.0,0.166,10804040,0,0,4119295,0,0,0,145756,6684746,0,0,6474403,0,0,104955,0,0,0,0,0,1025357,0,0,45.69,52.44,1.87,814992,935351,33355,0,1783698
SD-SEN,senate,SD,SEN,(No Democrat),Mike Rounds,DEM,REP,REP,REP,-22.09,1.6,98.4,Safe R,-22.36,5.29,-23.54,-1.06,-4.39,-1.02,-29.98,7.89,False,True,IND,Brian Bengs,38.96,1.6,,,0.0,,confirmed,35.08,52.22,5,-16.07,0.194,0,3176451,782050,0,2736664,51406,0,565848,0,2309816,730644,0,36975,474153,0,1443800,5000,0,0,0,0,0,0,0.0,61.04,0.0,0,182200,0,116273,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-31.47,0.1,99.9,Safe R,-26.24,5.29,-31.47,-3.72,-6.25,-0.54,-30.12,-1.35,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2257,7162897,0,1043,5234429,0,0,760435,1293,3855937,0,2007,958119,0,0,1545200,0,0,0,0,0,0,0,34.27,65.73,0.0,734907,1409852,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,0.54,52.1,47.9,Toss-up,-10.63,5.29,-0.75,1.51,2.05,1.04,-13.88,14.42,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,47.41,45.23,25,2.18,0.302,68555930,9248699,0,21548155,1755783,0,31389295,3928870,47007775,7492915,0,36717034,1764118,0,343408,219500,0,0,0,0,0,0,0,49.26,48.73,2.01,3932436,3890272,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,17.69,95.7,4.3,Safe D,6.82,5.29,17.69,2.74,3.15,-0.3,5.89,11.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17889335,418742,0,16114725,90328,0,150000,0,7327844,328750,0,2953209,122597,0,2117795,5000,0,0,171454,0,0,50783,0,58.85,41.15,0.0,1855025,1297277,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Fetty Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-42.54,0.0,100.0,Safe R,-42.1,5.29,-42.54,-3.14,-1.67,-0.93,-42.69,0.14,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,22447,4624145,0,12552,4377201,0,0,337585,16891,2558310,0,4153,84240,0,0,1742755,0,7890,0,0,0,0,0,28.73,71.27,0.0,153312,380361,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-43.02,0.0,100.0,Safe R,-44.93,5.29,-43.02,-2.74,0.0,-0.64,-46.96,3.94,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,22559,2435023,0,356,915369,0,0,976078,23293,2402617,0,5589,598315,0,0,581700,0,1000,0,0,0,0,0,28.49,71.51,0.0,53653,134680,0,0,188334
AK-01,house,AK,01,(No Democrat),Nick Begich III,DEM,REP,REP,REP,-2.72,39.5,60.5,Lean R,-3.47,5.29,-1.97,-1.06,-1.67,-1.06,-13.8,11.08,False,True,IND,Bill Hill,48.64,39.5,,,0.0,,presumptive,46.17,50.17,2,-7.0,0.15,0,5470446,1336292,0,3119158,515886,0,534443,0,2455619,820406,0,1108897,233665,0,1033577,62050,0,0,0,0,225764,0,0.0,51.36,0.0,0,121443,0,115003,236446
AL-01,house,AL,01,Clyde Jones,Jerry Carl,DEM,REP,,REP,-27.95,0.3,99.7,Safe R,-30.94,5.29,-27.95,-1.75,0.0,-0.56,-36.34,8.39,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,85968,1162583,0,28030,366616,0,0,547042,57938,865257,0,44055,45133,0,2000,303059,0,0,0,0,0,254536,0,36.02,63.98,0.0,82726,146922,0,0,229648
AL-02,house,AL,02,Shomari Figures,Rhett Marques,DEM,REP,DEM,DEM,-2.39,40.8,59.2,Toss-up,-9.15,5.29,-2.11,-0.45,2.48,-0.28,-14.46,12.07,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,44.0,45.0,1,-4.0,0.15,1355789,1318574,0,662600,187718,0,100000,3730040,716297,1130856,0,167493,8808,0,830380,188469,0,0,0,0,12000,0,0,48.8,51.2,0.0,100156,105066,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-40.92,0.0,100.0,Safe R,-41.71,5.29,-40.92,-2.23,-1.67,-0.61,-47.04,6.12,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,60787,2133554,0,9462,2590964,0,3435,0,28900,1464925,0,17227,8029,0,0,735704,0,0,0,0,0,0,0,29.54,70.46,0.0,65427,156060,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-61.1,0.0,100.0,Safe R,-61.96,5.29,-61.1,-2.1,-1.67,-0.67,-66.99,5.89,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15591,1022664,0,396,749660,0,0,0,14624,1239901,0,7452,9102,0,0,422278,0,0,0,0,12000,0,0,19.45,80.55,0.0,44095,182608,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-23.02,1.3,98.7,Safe R,-25.5,5.29,-23.02,-0.59,-1.67,-0.56,-29.51,6.49,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,646512,1477819,0,169720,1424334,0,0,0,476792,682462,0,73555,6635,0,2350,631300,0,20000,0,0,0,240000,0,38.49,61.51,0.0,95267,152253,0,0,247520
AL-06,house,AL,06,Elizabeth Anderson,Gary Palmer,DEM,REP,REP,REP,-29.13,0.2,99.8,Safe R,-31.02,5.29,-29.13,-2.14,-0.72,-0.54,-34.79,5.66,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15899,1053566,0,2787,260721,0,0,131018,48622,946083,0,2451,806,0,0,464000,0,0,0,0,0,0,0,35.43,64.57,0.0,86685,157946,0,0,244631
AL-07,house,AL,07,Terri Sewell,Republican candidate (AL-07),DEM,REP,DEM,DEM,32.7,99.9,0.1,Safe D,23.22,5.29,32.7,0.0,4.31,-0.12,17.99,14.71,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1961991,0,0,3754350,0,0,0,0,1678202,0,0,67584,0,0,1589750,0,0,0,0,0,0,0,0,66.35,33.65,0.0,139570,70782,0,0,210352
AR-01,house,AR,01,Terri Green,Rick Crawford,DEM,REP,REP,REP,-43.38,0.0,100.0,Safe R,-42.09,5.29,-43.38,-1.62,-4.28,-0.68,-46.4,3.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65149,944302,0,11958,1031631,0,0,0,53192,743498,0,13695,12107,0,4900,557750,0,14395,0,0,17838,0,0,28.31,71.69,0.0,55441,140384,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-8.47,20.5,79.5,Likely R,-12.89,5.29,-10.23,-0.99,-1.12,-0.52,-16.22,7.74,False,False,,,0.0,0.0,,,0.0,projected,projected,46.5,42.0,1,1.5,0.15,1174414,4421510,0,191398,2967541,0,0,418058,983016,2830321,0,303345,28686,0,27750,1457367,0,0,0,0,17801,0,0,45.76,54.24,0.0,103188,122287,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-26.24,0.5,99.5,Safe R,-23.08,5.29,-26.24,-1.82,-6.29,-0.34,-25.81,-0.42,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,120526,1871761,0,5951,2404276,0,0,0,114576,1183378,0,57841,27541,0,5886,877500,0,250,0,0,20588,0,0,36.88,63.12,0.0,81729,139868,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-39.49,0.0,100.0,Safe R,-36.45,5.29,-39.49,-2.88,-4.96,-0.49,-40.73,1.24,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,5853,2562973,0,907,4668447,0,0,0,5628,928087,0,1762,38088,0,1500,1053550,0,0,0,0,1052,0,0,30.25,69.75,0.0,59467,137091,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Jay Feely,DEM,REP,,REP,5.05,68.8,31.2,Lean D,1.17,5.29,5.66,-0.5,0.0,-0.3,-3.14,8.18,False,False,LIB,,0.0,0.0,,,0.0,presumptive,projected,42.71,42.94,2,-0.94,0.15,1830193,2528497,0,401745,794475,0,155688,3543753,1520251,1734022,0,205293,28573,0,146250,328330,0,430655,330000,0,210070,330000,0,51.54,46.58,1.88,162605,146977,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,0.62,52.4,47.6,Toss-up,-9.96,5.29,1.79,-0.69,7.81,-0.67,-15.12,15.74,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,41.0,44.0,1,-6.0,0.15,3519760,9481428,0,1910990,2841745,0,771113,40754,1674073,6957053,0,1473633,3385826,0,213271,86500,0,0,0,0,0,0,0,50.31,49.69,0.0,146669,144865,0,0,291534
AZ-03,house,AZ,03,Yassamin Ansari,Kirt Burgess,DEM,REP,DEM,DEM,60.73,100.0,0.0,Safe D,46.87,5.29,60.73,0.0,6.47,2.1,40.31,20.42,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1435713,0,0,549683,0,0,0,0,896441,0,0,145331,0,0,226033,0,0,65705,0,0,70000,0,0,80.36,19.64,0.0,119949,29307,0,0,149255
AZ-04,house,AZ,04,Greg Stanton,Zuhdi Jasser,DEM,REP,DEM,DEM,20.23,97.5,2.5,Safe D,10.72,5.29,20.23,0.99,3.02,0.21,6.76,13.47,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2117114,564641,0,2020289,341651,0,422716,0,1112556,222990,0,90792,24225,0,638763,5000,0,0,10000,0,0,0,0,60.11,39.89,0.0,146230,97024,0,0,243254
AZ-05,house,AZ,05,Christopher James,Daniel Keenan,DEM,REP,,REP,-12.84,10.6,89.4,Likely R,-16.19,5.29,-12.84,-1.75,0.0,-0.2,-20.19,7.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,134852,1851302,0,6933,46776,0,0,0,127919,1804527,0,25837,8102,0,19415,9000,0,23388,1650620,0,12522,1650620,0,43.58,56.42,0.0,135754,175763,0,0,311518
AZ-06,house,AZ,06,JoAnna Mendoza,Juan Ciscomani,DEM,REP,REP,REP,5.75,71.2,28.8,Lean D,2.62,5.29,6.25,0.13,-1.91,0.11,-0.76,6.51,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,46.6,44.6,3,0.1,0.15,7354599,6172867,0,3260752,4135163,0,17093,0,4093848,2274265,0,2800233,500509,0,579418,1655410,0,0,0,0,3300,0,0,51.75,46.13,2.12,159464,142126,6532,0,308122
AZ-07,house,AZ,07,Adelita Grijalva,Daniel Butierez,DEM,REP,DEM,DEM,39.65,100.0,0.0,Safe D,28.92,5.29,39.65,1.53,2.05,1.86,22.39,17.26,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2285639,224367,0,427977,11399,0,817317,195587,1857663,213560,0,1015921,16901,0,435939,2000,0,0,175207,0,0,144120,0,69.82,30.18,0.0,137680,59499,0,0,197180
AZ-08,house,AZ,08,Bernadette Greene Placentia,Abraham Hamadeh,DEM,REP,REP,REP,-9.57,17.6,82.4,Likely R,-12.68,5.29,-9.57,-1.18,-0.95,-0.05,-16.48,6.91,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,209358,1206361,0,190394,384185,0,0,0,17589,858585,0,165308,213882,0,100,269960,0,0,0,0,0,103414,0,45.22,54.78,0.0,124080,150336,0,0,274416
AZ-09,house,AZ,09,Danielle Sterbinsky,Paul Gosar,DEM,REP,REP,REP,-22.7,1.4,98.6,Safe R,-26.8,5.29,-22.7,-0.33,-1.21,0.35,-31.34,8.64,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,354383,580042,0,25745,303214,0,0,0,332316,368426,0,306781,127935,0,0,85000,0,250,0,0,0,6958,0,38.65,61.35,0.0,108889,172841,0,0,281730
CA-01,house,CA,01,Mike McGuire,James Gallagher,DEM,REP,REP,DEM,19.88,97.3,2.7,Safe D,15.93,5.29,19.88,0.21,-1.67,0.11,12.63,7.25,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1827711,1488906,0,152606,332899,0,474065,0,1675105,1156006,0,483160,74465,0,300070,282863,0,0,0,0,0,33633,0,59.94,40.06,0.0,143345,95806,0,0,239151
CA-02,house,CA,02,Jared Huffman,Robin Littau,DEM,REP,DEM,DEM,33.95,100.0,0.0,Safe D,28.31,5.29,33.95,0.0,0.77,-0.42,25.45,8.5,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,978277,0,0,1075956,0,0,0,0,886964,0,0,55524,0,0,316245,0,0,0,0,0,2375,0,0,66.98,33.02,0.0,182525,89995,0,0,272520
CA-03,house,CA,03,Amerish Bera,Robb Tucker,DEM,REP,DEM,DEM,21.76,98.3,1.7,Safe D,13.3,5.29,21.76,1.08,2.23,-0.13,10.55,11.21,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1250126,258139,0,1830338,16000,0,0,0,1293160,242139,0,51066,6749,0,649068,0,0,0,205000,0,105000,205000,0,60.88,39.12,0.0,156249,100395,0,0,256644
CA-04,house,CA,04,Mike Thompson,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,18.76,5.29,27.18,0.0,2.74,0.39,14.96,25.04,False,False,,,0.0,0.0,DEM,Eric Jones,80.0,confirmed,,,,0,,0.0,4203207,0,0,1075631,0,0,1150453,1714969,4337065,0,0,197766,0,0,1850146,0,0,0,0,0,37712,0,0,100.0,0.0,0.0,240754,0,0,0,240754
CA-05,house,CA,05,Michael Masuda,Tom McClintock,DEM,REP,REP,REP,-17.6,4.3,95.7,Safe R,-17.75,5.29,-17.6,-0.65,-4.77,0.28,-21.2,3.61,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,361735,928788,0,89452,201472,0,0,0,272284,875521,0,141932,112113,0,18750,156551,0,0,0,0,27146,5106,0,41.2,58.8,0.0,104537,149185,0,0,253723
CA-06,house,CA,06,Richard Pan,Kevin Kiley,DEM,IND,IND,IND,13.03,89.8,10.2,Likely D,11.73,5.29,13.03,-0.35,-3.7,0.06,8.67,4.36,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,1098283,2988805,0,359132,2123953,0,2301713,75888,739151,1245831,0,241251,433049,0,308198,361391,0,0,15,0,117141,6225,0,56.52,43.48,0.0,133061,102380,0,0,235441
CA-07,house,CA,07,Doris Matsui,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,17.12,5.29,26.05,0.0,3.51,0.13,13.26,26.74,False,False,,,0.0,0.0,DEM,Mai Vang,80.0,confirmed,,,,0,,0.0,3192087,0,0,467456,0,0,0,140000,3031300,0,0,27576,0,0,936964,0,0,1415100,0,0,1400563,0,0,100.0,0.0,0.0,242835,0,0,0,242835
CA-08,house,CA,08,John Garamendi,Rudy Recile,DEM,REP,DEM,DEM,49.61,100.0,0.0,Safe D,39.66,5.29,49.61,1.66,2.41,0.58,35.19,14.42,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,489135,8576,0,1196018,1541,0,0,0,557834,8073,0,7559,1628,0,334500,0,0,0,25,0,0,31273,0,74.8,25.2,0.0,163556,55088,0,0,218644
CA-09,house,CA,09,Josh Harder,John McBride,DEM,REP,DEM,DEM,31.34,99.9,0.1,Safe D,17.8,5.29,31.34,2.78,4.61,0.87,11.8,19.55,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4083528,52178,0,4739488,18738,0,0,0,1032871,33569,0,377932,3149,0,508815,19882,0,0,0,0,0,23491,0,65.67,34.33,0.0,123424,64516,0,0,187940
CA-10,house,CA,10,Mark DeSaulnier,Jeff Frese,DEM,REP,DEM,DEM,43.51,100.0,0.0,Safe D,37.97,5.29,43.51,0.0,0.33,-0.07,34.75,8.77,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,567258,0,0,586497,0,0,0,0,609748,0,0,40092,0,0,304983,0,0,0,0,0,0,0,0,71.76,28.24,0.0,189783,74698,0,0,264480
CA-11,house,CA,11,Scott Wiener,(no Republican — top-two),DEM,REP,,DEM,40.0,100.0,0.0,Safe D,74.52,5.29,79.5,0.0,0.0,-0.31,70.62,-30.62,False,False,,,0.0,0.0,DEM,Connie Chan,58.0,confirmed,,,,0,,0.0,4561120,0,0,1237192,0,0,1657500,41145,3323928,0,0,159240,0,0,91176,0,0,0,0,0,66638,0,0,100.0,0.0,0.0,252827,0,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.27,5.29,88.49,0.0,1.67,0.26,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jamie Joyce,80.0,confirmed,,,,0,,0.0,1449191,0,0,777590,0,0,111599,0,957256,0,0,85221,0,0,261421,0,0,0,0,0,0,0,0,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,Kevin Lincoln,DEM,REP,DEM,DEM,22.23,98.5,1.5,Safe D,7.37,5.29,22.23,0.46,7.04,2.08,0.51,21.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4191397,2237084,0,2072111,837885,0,991,70830,2311244,1423323,0,482042,445085,0,1269883,251621,0,0,0,0,0,126125,0,61.12,38.88,0.0,88966,56603,0,0,145569
CA-14,house,CA,14,Aisha Wahab,(no Republican — top-two),DEM,REP,,DEM,40.0,100.0,0.0,Safe D,41.19,5.29,46.6,0.0,0.0,0.12,36.2,3.8,False,False,,,0.0,0.0,DEM,Melissa Hernandez,58.0,confirmed,,,,0,,0.0,631749,0,0,146906,0,0,50000,1774158,484843,0,0,26791,0,0,155983,0,0,38500,0,0,43900,0,0,100.0,0.0,0.0,199910,0,0,0,199910
CA-15,house,CA,15,Kevin Mullin,Charles Hoelter,DEM,REP,DEM,DEM,58.85,100.0,0.0,Safe D,54.29,5.29,58.85,0.0,-0.99,0.26,49.64,9.21,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,822012,0,0,220935,0,0,0,0,651698,0,0,15060,0,0,472712,0,0,0,0,0,5325,0,0,79.42,20.58,0.0,169876,44013,0,0,213889
CA-16,house,CA,16,Sam Liccardo,Peter Sundin Soulé,DEM,REP,DEM,DEM,60.26,100.0,0.0,Safe D,53.4,5.29,60.26,0.0,1.67,-0.1,49.91,10.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3489298,0,0,2152957,0,0,0,0,1426732,0,0,15733,0,0,662750,0,0,0,0,0,840,0,0,80.13,19.87,0.0,190769,47306,0,0,238075
CA-17,house,CA,17,Rohit Khanna,Ritesh Tandon,DEM,REP,DEM,DEM,49.61,100.0,0.0,Safe D,45.64,5.29,49.61,3.69,-4.76,-0.25,40.75,8.87,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13761491,37653,0,16929752,891,0,0,37500,7540830,36763,0,1650809,2226,0,1000,0,0,0,25,0,89348,0,0,74.81,25.19,0.0,138367,46598,0,0,184966
CA-18,house,CA,18,Zoe Lofgren,Shane Lewis,DEM,REP,DEM,DEM,44.55,100.0,0.0,Safe D,35.57,5.29,44.55,2.1,-0.49,2.08,29.37,15.18,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1721916,60180,0,643341,3307,0,109274,0,1318327,56873,0,436598,2664,0,438813,0,0,0,41958,0,0,40225,0,72.28,27.72,0.0,120131,46083,0,0,166214
CA-19,house,CA,19,Jimmy Panetta,Peter Verbica,DEM,REP,DEM,DEM,49.91,100.0,0.0,Safe D,39.13,5.29,50.82,2.46,3.85,0.1,35.64,14.26,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2887610,76324,0,5109558,24682,0,1198560,0,1492690,51642,0,88768,4624,0,1559107,3500,0,0,505,0,0,0,0,72.21,24.13,3.66,190263,63577,9644,0,263484
CA-20,house,CA,20,Sandra Van Scotter,Vince Fong,DEM,REP,REP,REP,-27.99,0.3,99.7,Safe R,-29.84,5.29,-27.99,-2.51,-1.67,0.73,-32.98,4.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17086,1849356,0,-2017,453750,0,0,0,16701,1434838,0,5369,17074,0,0,894497,0,9907,0,0,0,0,0,36.01,63.99,0.0,79501,141302,0,0,220803
CA-21,house,CA,21,Jim Costa,Kyle Kirkland,DEM,REP,DEM,DEM,21.52,98.2,1.8,Safe D,12.27,5.29,21.52,0.95,0.92,2.08,6.17,15.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1337630,338971,0,937778,17934,0,0,0,608734,321037,0,11086,38714,0,796717,0,0,0,127459,0,0,33141,0,60.76,39.24,0.0,85828,55434,0,0,141263
CA-22,house,CA,22,Randy Villegas,David Valadao,DEM,REP,REP,REP,6.78,74.5,25.5,Lean D,5.43,5.29,7.8,-0.32,-5.26,2.65,-1.86,8.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,44.0,2,1.0,0.15,2645560,4927602,0,571792,3365587,0,3227686,2378344,2073768,1607550,0,778710,97100,0,190098,1921533,0,0,0,0,0,0,0,53.39,46.61,0.0,63965,55847,0,0,119812
CA-23,house,CA,23,Tessa Lynn Hodge,Jay Obernolte,DEM,REP,REP,REP,-15.76,6.3,93.7,Likely R,-16.25,5.29,-15.76,-1.89,-3.99,1.07,-19.9,4.13,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,79499,1455868,0,10237,1644222,0,18690,519365,69262,809486,0,28040,1363,0,0,863371,0,9080,0,0,3770,1125000,0,42.12,57.88,0.0,81539,112056,0,0,193594
