race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,39.51,46.77,0.0,,0.0,0.0,4,0.5484
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.1818
AK-SEN,48.47,47.4,0.0,,14.38,14.91,13,0.2279
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.6292
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.2817
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.5612
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.1279
AR-SEN,42.86,46.25,0.0,,0.0,0.0,2,0.3962
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0021
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.3078
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.1059
AZ-GOV,50.0,43.89,0.64,IND,0.0,0.0,12,0.1572
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.3536
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.6015
CA-GOV,57.29,33.73,0.0,,0.0,0.0,4,0.3003
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.7405
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.3544
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0003
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.6526
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.6598
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.8706
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.1688
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.6156
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.3878
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.1114
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0312
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0305
FL-GOV,38.12,42.8,0.52,NPA,0.0,0.0,16,0.1713
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.1992
GA-GOV,50.2,45.86,0.0,,0.0,0.0,7,0.4663
GA-SEN,53.98,43.02,0.0,,0.0,0.0,10,0.1423
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.315
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.3743
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0359
IA-GOV,49.43,44.02,0.0,,0.0,0.0,5,0.4457
IA-SEN,46.43,47.28,0.0,,0.0,0.0,9,0.3064
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.736
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.8706
ID-SEN,33.75,41.67,1.03,IND,0.0,0.0,3,0.3772
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.9548
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0028
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.691
KS-SEN,43.05,47.11,0.0,,0.0,0.0,2,0.3002
KY-06,44.9,44.95,0.0,,0.0,0.0,3,0.4603
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.005
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.148
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.1109
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.9548
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.2504
ME-GOV,52.17,38.68,3.21,IND,0.0,0.0,3,0.4727
ME-SEN,48.83,44.9,0.0,,0.0,0.0,4,0.6536
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0871
MI-07,48.0,46.0,0.0,,0.0,0.0,1,0.4353
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0098
MI-GOV,45.32,38.9,2.01,IND,0.0,0.0,19,0.1493
MI-SEN,43.55,44.9,0.0,,0.0,0.0,18,0.3176
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0252
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.3536
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.1013
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.0549
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.2176
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.0702
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.2536
MT-SEN,29.54,44.7,15.91,IND,0.0,0.0,6,0.6383
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.1779
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0343
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0343
NC-SEN,50.47,39.19,1.16,LIB,0.0,0.0,24,0.2378
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.1371
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0013
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.0625
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.0508
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.0735
NH-GOV,38.17,44.73,0.0,,0.0,0.0,4,0.221
NH-SEN,46.63,42.63,0.0,,0.0,0.0,16,0.0858
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.1939
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.1015
NM-GOV,46.0,45.0,0.0,,0.0,0.0,1,0.6156
NV-02,48.0,46.0,0.0,,0.0,0.0,1,0.5743
NV-GOV,43.14,49.05,0.0,,0.0,0.0,10,0.3731
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0042
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0201
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.5845
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.7937
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.2176
NY-GOV,49.64,36.09,0.24,LIB,0.0,0.0,15,0.108
OH-07,48.56,43.66,0.0,,0.0,0.0,3,0.7311
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.0844
OH-10,41.0,47.01,1.98,LIB,0.0,0.0,2,0.6851
OH-GOV,47.52,46.9,0.48,LIB,0.0,0.0,17,0.1398
OH-SEN,48.55,47.47,0.24,LIB,0.0,0.0,15,0.1602
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.1781
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0221
PA-07,47.0,43.0,0.0,,0.0,0.0,1,0.4559
PA-08,46.51,45.0,0.0,,0.0,0.0,3,0.2171
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.031
PA-GOV,52.77,35.68,0.0,,0.0,0.0,11,0.2365
RI-GOV,38.59,21.21,18.93,IND,0.0,0.0,2,0.2621
RI-SEN,52.0,34.82,0.0,,0.0,0.0,2,0.2273
SC-01,44.5,46.5,2.5,LIB,0.0,0.0,1,0.7236
SC-07,36.7,41.1,0.0,,0.0,0.0,1,0.8312
SC-GOV,37.0,45.0,0.0,,0.0,0.0,1,0.6447
SC-SEN,39.0,47.0,0.0,,0.0,0.0,1,0.6447
SD-SEN,35.08,52.22,0.0,,0.0,0.0,5,0.1543
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.0497
TX-15,48.36,45.85,0.0,,0.0,0.0,3,0.3341
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.0335
TX-28,35.5,44.0,0.0,,0.0,0.0,1,0.3703
TX-34,40.79,43.36,0.0,,0.0,0.0,2,0.2094
TX-GOV,44.63,48.81,0.52,LIB,0.0,0.0,19,0.3341
TX-SEN,47.41,45.23,0.57,LIB,0.0,0.0,24,0.3204
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0173
VA-02,47.0,47.0,0.0,,0.0,0.0,1,0.5878
VA-05,44.0,47.0,0.0,,0.0,0.0,1,0.9117
VT-01,60.96,25.34,1.66,IND,0.0,0.0,2,0.5306
VT-GOV,30.95,43.32,2.34,OTH,0.0,0.0,2,0.5306
WA-03,41.67,42.92,0.0,,0.0,0.0,2,0.3262
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.1895
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.0376
WI-03,49.96,46.05,0.0,,0.0,0.0,5,0.2029
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.2031
WI-GOV,46.36,43.45,0.0,,0.0,0.0,3,0.4483
