race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-2.14,45.2,54.8,Toss-up,-12.16,3.88,-5.01,0.21,4.11,-1.06,-13.8,11.66,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,50.51,44.93,9,5.48,0.242,8661662,6500847,0,48.15,50.25,1.6,113842,118821,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-25.42,0.7,99.3,Safe R,-27.35,3.88,-25.42,-2.4,0.93,-0.48,-30.88,5.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,37.29,62.71,0.0,591261,994302,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-27.18,0.5,99.5,Safe R,-29.42,3.88,-28.62,-0.9,-1.67,-0.51,-31.57,4.39,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.41,63.59,0.0,305665,533792,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,24.46,99.1,0.9,Safe D,13.72,3.88,24.46,3.32,3.55,-0.01,11.29,13.17,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,62.23,37.77,0.0,1390804,844117,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,23.71,98.9,1.1,Safe D,15.61,3.88,23.71,2.84,1.67,-0.28,14.84,8.87,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,61.86,38.14,0.0,221165,136378,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-6.06,28.1,71.9,Lean R,-8.76,3.88,-6.06,-0.02,-1.67,0.51,-13.22,7.16,False,False,,,0.0,0.0,,,0.0,projected,confirmed,39.77,45.88,6,-6.07,0.21,8188392,8407064,0,46.97,53.03,0.0,3595447,4059379,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,10.61,84.6,15.4,Likely D,-0.39,3.88,11.98,1.88,6.73,-0.12,-2.21,12.82,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.54,43.48,7,5.83,0.223,60439613,4880582,0,55.3,44.7,0.0,2032484,1642562,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-2.05,42.2,57.8,Toss-up,-8.25,3.88,-2.83,3.19,-0.93,-0.71,-13.45,11.4,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,44.41,45.69,3,-1.13,0.15,3463099,0,0,47.69,49.68,2.63,555315,578514,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-40.72,0.0,100.0,Safe R,-38.21,3.88,-40.72,-2.93,-2.97,-0.49,-37.52,-3.2,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,29.64,70.36,0.0,187779,445764,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,18.87,96.5,3.5,Safe D,14.45,3.88,18.87,0.53,0.0,0.0,11.14,7.73,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.43,40.57,0.0,2350457,1604280,0,0,3954737
