race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.92,51.08,8.0,0.0,
AK-GOV,2,44.28,54.12,0.0,1.6,Other
AK-SEN,1,43.92,48.08,8.0,0.0,
AK-SEN,2,47.28,51.12,0.0,1.6,Other
ME-SEN,1,46.52,48.48,5.0,0.0,
ME-SEN,2,48.62,50.38,0.0,1.0,Other
AK-01,1,41.08,50.92,8.0,0.0,
AK-01,2,44.68,53.72,0.0,1.6,Other
ME-01,1,61.14,33.86,5.0,0.0,
ME-01,2,63.24,35.76,0.0,1.0,Other
ME-02,1,43.28,51.72,5.0,0.0,
ME-02,2,45.38,53.62,0.0,1.0,Other
