race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-3.09,42.2,57.8,Toss-up,-13.18,3.42,-13.8,10.71,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,47.68,50.72,1.6,112735,119927,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.19,1.7,98.3,Safe R,-29.63,3.42,-30.88,8.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.91,61.09,0.0,616893,968670,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.2,0.5,99.5,Safe R,-30.5,3.42,-31.57,4.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.4,63.6,0.0,305545,533912,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.56,70.2,29.8,Lean D,-4.25,3.42,-5.59,11.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.37,38.56,8,6.809999999999995,0.233,52.78,47.22,0.0,1252182,1120342,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,26.74,99.5,0.5,Safe D,23.32,3.42,20.82,5.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.37,36.63,0.0,7033259,4065285,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.44,96.8,3.2,Safe D,11.58,3.42,11.29,8.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.72,40.28,0.0,1334724,900197,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.73,94.5,5.5,Likely D,15.88,3.42,14.76,1.97,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.37,41.63,0.0,718570,512570,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.8,29.0,71.0,Lean R,-10.56,3.42,-13.22,7.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.1,35.23,9,-0.12999999999999545,0.242,47.1,52.9,0.0,3605488,4049338,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-4.15,34.6,65.4,Lean R,-1.71,3.42,-2.21,-1.94,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47.93,52.07,0.0,1761347,1913699,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.81,99.8,0.2,Safe D,25.73,3.42,23.56,7.25,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.41,34.59,0.0,236573,125118,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.18,58.3,41.7,Toss-up,-12.1,3.42,-13.45,15.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,51.09,48.91,0.0,594935,569520,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.22,0.0,100.0,Safe R,-36.28,3.42,-37.52,-7.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.39,72.61,0.0,173520,460023,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.91,94.7,5.3,Likely D,12.91,3.42,11.14,5.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.46,41.54,0.0,2311746,1642991,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-14.69,8.0,92.0,Likely R,-16.26,3.42,-16.41,1.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.65,57.35,0.0,396391,532922,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.36,99.9,0.1,Safe D,27.69,3.42,25.91,5.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.76,27.56,4,27.2,0.175,65.68,34.32,0.0,1597009,834558,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.71,100.0,0.0,Safe D,30.41,3.42,29.51,5.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.36,32.64,0.0,1432540,694293,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,10.91,85.2,14.8,Likely D,7.49,3.42,7.09,3.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55.46,44.54,0.0,322741,259221,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,10.14,83.4,16.6,Likely D,-0.36,3.42,-1.44,11.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.57,37.78,11,1.7899999999999991,0.257,55.07,44.93,0.0,2183196,1781066,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Lisa Demuth,DEM,REP,,DEM,9.52,81.9,18.1,Likely D,4.94,3.42,4.34,5.18,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.55,34.74,3,16.809999999999995,0.15,54.76,45.24,0.0,1247317,1030427,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-20.58,2.5,97.5,Safe R,-20.75,3.42,-20.84,0.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39.71,60.29,0.0,263296,399716,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.25,12.1,87.9,Likely R,3.66,3.42,2.82,-15.07,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.85,48.5,3,-9.649999999999999,0.15,43.87,56.13,0.0,253739,324593,0,0,578332
