race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.97,51.03,8.0,0.0,
AK-GOV,2,44.33,54.07,0.0,1.6,Other
AK-SEN,1,44.01,47.99,8.0,0.0,
AK-SEN,2,47.37,51.03,0.0,1.6,Other
ME-SEN,1,47.27,47.73,5.0,0.0,
ME-SEN,2,49.37,49.63,0.0,1.0,Other
AK-01,1,41.18,50.82,8.0,0.0,
AK-01,2,44.78,53.62,0.0,1.6,Other
ME-01,1,61.37,33.63,5.0,0.0,
ME-01,2,63.47,35.53,0.0,1.0,Other
ME-02,1,44.04,50.96,5.0,0.0,
ME-02,2,46.14,52.86,0.0,1.0,Other
