race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.47,50.53,8.0,0.0,
AK-GOV,2,44.83,53.57,0.0,1.6,Other
AK-SEN,1,44.99,47.01,8.0,0.0,
AK-SEN,2,48.35,50.05,0.0,1.6,Other
ME-SEN,1,47.87,47.13,5.0,0.0,
ME-SEN,2,49.97,49.03,0.0,1.0,Other
AK-01,1,41.87,50.13,8.0,0.0,
AK-01,2,45.47,52.93,0.0,1.6,Other
ME-01,1,61.31,33.69,5.0,0.0,
ME-01,2,63.41,35.59,0.0,1.0,Other
ME-02,1,45.45,49.55,5.0,0.0,
ME-02,2,47.55,51.45,0.0,1.0,Other
