race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.15,50.85,8.0,0.0,
AK-GOV,2,44.51,53.89,0.0,1.6,Other
AK-SEN,1,44.6,47.4,8.0,0.0,
AK-SEN,2,47.96,50.44,0.0,1.6,Other
ME-SEN,1,47.64,47.36,5.0,0.0,
ME-SEN,2,49.74,49.26,0.0,1.0,Other
AK-01,1,41.55,50.45,8.0,0.0,
AK-01,2,45.15,53.25,0.0,1.6,Other
ME-01,1,61.66,33.34,5.0,0.0,
ME-01,2,63.76,35.24,0.0,1.0,Other
ME-02,1,44.29,50.71,5.0,0.0,
ME-02,2,46.39,52.61,0.0,1.0,Other
