code,level,state,partisan_lean,gcb,environment,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
VA-01,district,VA,-5.57,3.3,-2.27,-5.0,44.3,52.4,-8.0,1.8,73.0,14.2,4.4,6.3,1.8,0.2
VA-02,district,VA,0.02,3.3,3.32,-0.27,41.9,54.8,-12.9,1.7,60.7,23.7,6.2,6.9,2.1,0.4
VA-03,district,VA,36.07,3.3,39.37,35.17,26.8,69.9,-43.1,2.1,41.2,44.5,7.2,4.3,2.3,0.4
VA-04,district,VA,33.99,3.3,37.29,33.18,27.6,69.0,-41.4,2.1,44.7,41.7,8.2,3.3,1.9,0.2
VA-05,district,VA,-11.42,3.3,-8.12,-12.41,47.1,49.6,-2.5,2.3,70.0,21.7,3.6,3.0,1.7,0.1
VA-06,district,VA,-24.01,3.3,-20.71,-24.47,52.1,44.6,7.6,1.7,80.8,8.7,6.4,2.1,2.0,0.1
VA-07,district,VA,3.8,3.3,7.1,2.91,39.7,57.0,-17.4,0.4,53.4,22.1,15.1,6.6,2.5,0.3
VA-08,district,VA,52.47,3.3,55.77,50.9,18.4,78.3,-59.9,-0.7,51.5,13.8,18.2,14.3,1.9,0.2
VA-09,district,VA,-43.66,3.3,-40.36,-44.43,60.7,36.0,24.8,2.2,87.1,6.4,2.5,2.2,1.7,0.1
VA-10,district,VA,10.25,3.3,13.55,8.58,36.4,60.3,-23.9,-0.6,55.4,9.8,15.9,16.8,1.9,0.2
VA-11,district,VA,36.67,3.3,39.97,35.29,25.1,71.6,-46.5,-0.8,50.9,9.4,12.8,25.3,1.4,0.2
VT-01,district,VT,33.5,3.3,36.8,32.77,27.9,68.8,-40.9,2.2,91.3,1.7,2.1,2.2,2.5,0.1
WA-01,district,WA,30.23,3.3,33.53,29.71,28.2,68.5,-40.4,-0.1,63.0,3.5,8.5,21.8,2.4,0.8
WA-02,district,WA,24.36,3.3,27.66,24.45,31.0,65.7,-34.8,0.5,72.5,3.5,10.1,9.0,4.1,0.9
WA-03,district,WA,-3.48,3.3,-0.18,-3.4,43.0,53.7,-10.7,0.9,78.4,2.5,8.9,5.1,3.9,1.2
WA-04,district,WA,-20.48,3.3,-17.18,-21.24,48.5,48.2,0.4,-2.5,56.3,1.5,34.0,2.6,5.3,0.4
WA-05,district,WA,-10.91,3.3,-7.61,-11.11,46.3,50.4,-4.0,1.3,81.3,2.7,7.1,3.7,4.3,0.9
WA-06,district,WA,19.49,3.3,22.79,19.89,33.3,63.4,-30.1,1.0,74.9,4.8,7.4,6.6,4.9,1.4
WA-07,district,WA,77.84,3.3,81.14,77.56,8.1,88.6,-80.5,0.2,64.3,6.0,8.5,18.1,2.4,0.8
WA-08,district,WA,6.32,3.3,9.62,5.97,38.6,58.0,-19.4,0.5,72.8,2.9,8.8,11.2,3.2,1.0
WA-09,district,WA,43.86,3.3,47.16,42.69,22.0,74.7,-52.6,-0.8,43.7,13.1,12.1,26.3,2.7,2.2
WA-10,district,WA,18.64,3.3,21.94,18.6,33.3,63.4,-30.1,0.4,63.2,8.9,10.6,10.7,4.0,2.7
WI-01,district,WI,-3.69,3.3,-0.39,-4.58,43.2,53.5,-10.3,1.1,78.2,7.1,10.2,2.4,1.9,0.1
WI-02,district,WI,41.33,3.3,44.63,40.75,24.2,72.4,-48.2,1.5,82.2,4.7,5.7,5.8,1.6,0.1
WI-03,district,WI,-6.52,3.3,-3.22,-7.51,44.9,51.8,-6.9,2.1,91.4,1.7,2.7,2.4,1.8,0.1
WI-04,district,WI,53.08,3.3,56.38,52.47,18.9,77.8,-59.0,0.7,46.4,31.0,15.1,5.1,2.1,0.1
WI-05,district,WI,-22.64,3.3,-19.34,-22.45,51.6,45.1,6.4,1.8,88.8,2.0,4.7,3.1,1.3,0.1
WI-06,district,WI,-16.3,3.3,-13.0,-16.7,48.9,47.8,1.2,1.9,88.9,2.6,4.3,2.6,1.6,0.1
WI-07,district,WI,-21.98,3.3,-18.68,-22.84,51.5,45.2,6.3,2.2,92.0,1.0,2.0,1.7,3.3,0.1
WI-08,district,WI,-16.09,3.3,-12.79,-16.46,48.7,47.9,0.8,1.7,87.0,2.0,4.8,2.3,3.8,0.1
WV-01,district,WV,-44.31,3.3,-41.01,-45.2,61.1,35.6,25.6,2.5,91.1,4.8,1.1,0.9,2.0,0.1
WV-02,district,WV,-39.84,3.3,-36.54,-40.38,59.1,37.6,21.6,2.3,90.2,4.1,2.2,1.4,2.1,0.1
WY-01,district,WY,-46.63,3.3,-43.33,-46.96,61.5,35.2,26.3,1.2,84.1,1.3,8.7,1.5,4.2,0.2
AK,state,AK,-13.18,3.3,-9.88,-13.8,46.9,49.8,-2.8,0.5,61.0,4.2,6.0,7.8,18.9,2.0
AL,state,AL,-29.63,3.3,-26.33,-30.88,54.8,41.9,13.0,2.4,65.4,25.9,4.3,1.9,2.5,0.1
AR,state,AR,-30.5,3.3,-27.2,-31.57,54.9,41.8,13.0,1.7,71.5,15.2,7.0,2.1,3.7,0.4
AZ,state,AZ,-4.25,3.3,-0.95,-5.59,42.1,54.6,-12.5,-1.5,57.4,5.4,26.5,4.6,5.7,0.4
CA,state,CA,23.32,3.3,26.62,20.82,29.4,67.3,-37.9,-3.5,36.9,6.6,35.0,17.4,3.3,0.8
CO,state,CO,11.58,3.3,14.88,11.29,36.0,60.7,-24.8,-0.3,68.0,4.8,19.0,4.5,3.3,0.4
CT,state,CT,15.88,3.3,19.18,14.76,34.5,62.2,-27.7,0.4,66.4,11.8,14.9,5.2,1.6,0.1
DE,state,DE,15.61,3.3,18.91,14.84,35.2,61.5,-26.3,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL,state,FL,-10.56,3.3,-7.26,-13.22,45.1,51.5,-6.4,-0.8,54.3,15.4,24.8,3.6,1.7,0.2
GA,state,GA,-1.71,3.3,1.59,-2.21,42.6,54.1,-11.5,1.6,52.4,31.5,9.0,5.0,1.9,0.2
HI,state,HI,25.73,3.3,29.03,23.56,28.9,67.8,-38.9,-2.5,20.6,2.4,6.9,48.3,2.1,19.7
IA,state,IA,-12.1,3.3,-8.8,-13.45,47.1,49.6,-2.6,1.7,85.6,4.3,5.5,2.8,1.6,0.3
ID,state,ID,-36.28,3.3,-32.98,-37.52,56.9,39.8,17.1,0.8,81.7,1.2,11.1,2.4,3.3,0.4
IL,state,IL,12.91,3.3,16.21,11.14,35.7,61.0,-25.4,0.2,60.7,14.6,16.1,6.6,2.0,0.1
IN,state,IN,-18.58,3.3,-15.28,-19.3,49.8,46.9,2.9,1.6,78.3,9.9,6.8,2.9,2.0,0.2
KS,state,KS,-16.26,3.3,-12.96,-16.41,48.4,48.3,0.1,0.9,75.3,6.6,10.8,3.5,3.5,0.2
KY,state,KY,-30.03,3.3,-26.73,-31.03,54.9,41.8,13.0,2.1,83.5,8.6,3.8,2.0,2.0,0.2
LA,state,LA,-21.33,3.3,-18.03,-22.36,51.2,45.5,5.7,2.2,58.1,31.1,6.2,2.3,2.1,0.1
MA,state,MA,27.69,3.3,30.99,25.91,29.6,67.1,-37.4,0.7,70.9,8.6,11.1,8.0,1.2,0.1
MD,state,MD,30.41,3.3,33.71,29.51,28.8,67.9,-39.2,1.3,49.4,30.7,10.1,7.7,1.9,0.2
ME,state,ME,7.49,3.3,10.79,7.09,39.0,57.7,-18.7,2.3,92.4,2.0,1.6,1.6,2.3,0.1
MI,state,MI,-0.36,3.3,2.94,-1.44,42.2,54.5,-12.3,1.9,75.1,14.1,4.7,3.8,2.3,0.1
MN,state,MN,4.94,3.3,8.24,4.34,39.8,56.9,-17.1,1.6,80.1,6.8,5.0,5.5,2.4,0.1
MO,state,MO,-17.94,3.3,-14.64,-18.67,49.7,47.0,2.7,2.0,78.2,11.8,4.1,2.7,2.9,0.2
MS,state,MS,-21.5,3.3,-18.2,-23.15,51.6,45.1,6.5,2.8,57.7,36.1,3.0,1.4,1.7,0.1
MT,state,MT,-19.79,3.3,-16.49,-20.58,50.4,46.3,4.0,1.8,86.1,0.9,3.5,1.4,7.8,0.2
NC,state,NC,-2.64,3.3,0.66,-3.27,42.9,53.8,-10.8,1.5,63.3,21.2,8.8,3.7,2.8,0.2
ND,state,ND,-36.76,3.3,-33.46,-37.39,57.6,39.1,18.5,1.8,84.5,3.6,3.6,2.2,5.9,0.2
NE,state,NE,-20.75,3.3,-17.45,-20.84,50.4,46.3,4.1,1.1,79.1,5.3,9.8,3.2,2.4,0.2
NH,state,NH,3.66,3.3,6.96,2.82,40.5,56.2,-15.8,1.9,89.6,2.0,3.6,3.0,1.7,0.1
NJ,state,NJ,8.13,3.3,11.43,5.63,37.3,59.4,-22.1,-0.6,53.8,14.3,19.5,10.8,1.5,0.1
NM,state,NM,7.45,3.3,10.75,6.14,35.9,60.8,-24.9,-4.0,39.7,2.8,43.5,2.5,11.3,0.3
NV,state,NV,-1.54,3.3,1.76,-3.15,40.9,55.7,-14.8,-1.5,48.9,10.7,24.7,11.1,3.2,1.4
NY,state,NY,15.38,3.3,18.68,12.68,34.4,62.3,-27.9,-0.3,53.3,16.4,17.8,10.4,1.8,0.2
OH,state,OH,-10.26,3.3,-6.96,-11.31,46.5,50.2,-3.7,2.1,78.5,12.9,3.7,2.9,1.9,0.1
OK,state,OK,-34.68,3.3,-31.38,-34.95,56.1,40.5,15.6,0.7,64.6,8.5,9.7,2.9,13.9,0.3
OR,state,OR,15.34,3.3,18.64,14.89,34.8,61.9,-27.1,0.5,74.9,2.7,11.5,6.0,4.1,0.8
PA,state,PA,-0.87,3.3,2.43,-1.75,42.2,54.5,-12.2,1.6,76.0,11.5,6.8,4.3,1.3,0.1
RI,state,RI,15.7,3.3,19.0,14.16,34.6,62.1,-27.4,0.5,71.9,7.9,14.1,4.1,1.9,0.2
SC,state,SC,-16.63,3.3,-13.33,-18.12,49.2,47.5,1.7,2.1,64.7,25.2,5.7,2.2,2.0,0.1
SD,state,SD,-29.31,3.3,-26.01,-29.98,54.4,42.3,12.1,1.7,83.1,2.2,3.6,1.9,9.1,0.2
TN,state,TN,-28.63,3.3,-25.33,-30.12,54.2,42.5,11.7,1.9,73.5,16.1,5.7,2.4,2.3,0.1
TX,state,TX,-12.03,3.3,-8.73,-13.88,44.9,51.8,-7.0,-2.6,42.6,12.8,35.7,6.1,2.6,0.2
UT,state,UT,-21.88,3.3,-18.58,-22.2,50.5,46.1,4.4,0.4,77.0,1.7,13.6,3.7,2.5,1.5
VA,state,VA,6.87,3.3,10.17,5.89,38.7,58.0,-19.3,1.1,60.9,19.7,9.0,8.2,1.9,0.2
VT,state,VT,33.5,3.3,36.8,32.77,27.9,68.8,-40.9,2.2,91.3,1.7,2.1,2.2,2.5,0.1
WA,state,WA,19.36,3.3,22.66,18.93,32.9,63.8,-30.9,0.2,67.1,5.0,11.4,11.6,3.7,1.2
WI,state,WI,-0.25,3.3,3.05,-0.87,42.0,54.7,-12.7,1.6,81.9,6.4,6.2,3.2,2.2,0.1
WV,state,WV,-41.99,3.3,-38.69,-42.69,60.1,36.6,23.5,2.4,90.7,4.4,1.6,1.1,2.0,0.1
WY,state,WY,-46.63,3.3,-43.33,-46.96,61.5,35.2,26.3,1.2,84.1,1.3,8.7,1.5,4.2,0.2
