date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-05-23,164,458,5.26,5.58,0.31,38.97,57.83,-18.86,6.23,1.88,4.04,0.497,4.8,57841657,50504089,68574,6.77
