race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-3.86,40.9,59.1,Toss-up,-13.18,4.79,-13.8,9.94,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.26,42.66,6,9.600000000000001,0.21,47.3,51.1,1.6,111845,120818,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.02,2.2,97.8,Safe R,-29.63,4.79,-30.88,9.86,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,39.49,60.51,0.0,626125,959438,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-25.83,0.7,99.3,Safe R,-30.5,4.79,-31.57,5.73,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37.08,62.92,0.0,311295,528161,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.51,73.4,26.6,Lean D,-4.25,4.79,-5.59,12.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.53,36.14,11,6.390000000000001,0.257,53.25,46.75,0.0,1263436,1109088,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.11,99.7,0.3,Safe D,23.32,4.79,20.82,7.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.06,35.94,0.0,7109284,3989260,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.61,97.6,2.4,Safe D,11.58,4.79,11.29,9.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,60.3,39.7,0.0,1347737,887184,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.9,95.7,4.3,Safe D,15.88,4.79,14.76,3.14,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.95,41.05,0.0,725738,505402,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.45,30.0,70.0,Lean R,-10.56,4.79,-13.22,7.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.22,42.62,16,-3.3999999999999986,0.28,47.28,52.72,0.0,3618990,4035836,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-1.66,43.7,56.3,Toss-up,-1.71,4.79,-2.21,0.55,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,43.33,1,4.670000000000002,0.15,49.17,50.83,0.0,1807043,1868003,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,32.18,99.9,0.1,Safe D,25.73,4.79,23.56,8.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,66.09,33.91,0.0,239050,122640,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,4.51,66.8,33.2,Lean D,-12.1,4.79,-13.45,17.96,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.37,40.41,3,9.96,0.15,52.26,47.74,0.0,608507,555947,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-43.85,0.0,100.0,Safe R,-36.28,4.79,-37.52,-6.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,28.07,71.93,0.0,177859,455683,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,18.07,95.9,4.1,Safe D,12.91,4.79,11.14,6.94,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,59.04,40.96,0.0,2334772,1619965,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-13.32,10.0,90.0,Likely R,-16.26,4.79,-16.41,3.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43.34,56.66,0.0,402757,526557,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.76,99.9,0.1,Safe D,27.69,4.79,25.91,5.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.17,30.34,6,24.830000000000002,0.21,65.88,34.12,0.0,1601973,829595,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,35.88,100.0,0.0,Safe D,30.41,4.79,29.51,6.37,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.94,32.06,0.0,1444924,681910,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,12.28,88.1,11.9,Likely D,7.49,4.79,7.09,5.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,56.14,43.86,0.0,326728,255235,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.88,89.2,10.8,Likely D,-0.36,4.79,-1.44,14.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.09,31.12,16,8.970000000000002,0.28,56.44,43.56,0.0,2237399,1726863,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Lisa Demuth,DEM,REP,,DEM,10.69,84.8,15.2,Likely D,4.94,4.79,4.34,6.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.55,34.74,3,16.809999999999995,0.15,55.34,44.66,0.0,1260579,1017165,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-17.07,5.0,95.0,Likely R,-20.75,4.79,-20.84,3.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-5.0,0.15,41.46,58.54,0.0,274901,388110,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-10.94,14.7,85.3,Likely R,3.66,4.79,2.82,-13.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.39,46.66,5,-9.269999999999996,0.194,44.53,55.47,0.0,257537,320795,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,5.86,71.3,28.7,Lean D,7.45,4.79,6.14,-0.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,52.93,47.07,0.0,342118,304259,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,3.68,63.8,36.2,Lean D,-1.54,4.79,-3.15,6.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.5,36.55,5,1.9500000000000028,0.194,51.84,48.16,0.0,538630,500438,0,0,1039067
