race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.87,51.13,8.0,0.0,
AK-GOV,2,44.23,54.17,0.0,1.6,Other
AK-SEN,1,43.92,48.08,8.0,0.0,
AK-SEN,2,47.28,51.12,0.0,1.6,Other
ME-SEN,1,46.47,48.53,5.0,0.0,
ME-SEN,2,48.57,50.43,0.0,1.0,Other
AK-01,1,41.16,50.84,8.0,0.0,
AK-01,2,44.76,53.64,0.0,1.6,Other
ME-01,1,61.11,33.89,5.0,0.0,
ME-01,2,63.21,35.79,0.0,1.0,Other
ME-02,1,43.25,51.75,5.0,0.0,
ME-02,2,45.35,53.65,0.0,1.0,Other
