race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.96,50.04,8.0,0.0,
AK-GOV,2,45.32,53.08,0.0,1.6,Other
AK-SEN,1,45.55,46.45,8.0,0.0,
AK-SEN,2,48.91,49.49,0.0,1.6,Other
ME-SEN,1,48.28,46.72,5.0,0.0,
ME-SEN,2,50.38,48.62,0.0,1.0,Other
AK-01,1,42.51,49.49,8.0,0.0,
AK-01,2,46.11,52.29,0.0,1.6,Other
ME-01,1,62.78,32.22,5.0,0.0,
ME-01,2,64.88,34.12,0.0,1.0,Other
ME-02,1,45.0,50.0,5.0,0.0,
ME-02,2,47.1,51.9,0.0,1.0,Other
