race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.4532
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.2095
AK-SEN,49.48,44.39,0.0,,0.0,5.85,9,0.1417
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0092
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.5359
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0702
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0089
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.0775
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.1303
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.001
CA-GOV,53.72,32.15,0.0,,0.0,0.0,2,0.7939
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.1436
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0073
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0011
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.7071
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.4665
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.1309
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.1279
FL-GOV,40.81,43.6,0.18,IND,0.0,0.0,13,0.211
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.2125
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.6145
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.049
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0003
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.3078
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.1504
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.4253
IA-SEN,45.45,45.89,0.0,,0.0,0.0,4,0.3669
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.5471
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0118
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0532
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.3969
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0211
MA-GOV,55.52,30.9,0.0,,0.0,0.0,4,0.2415
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.0994
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.032
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.2539
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0088
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.3648
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0412
MI-GOV,40.94,32.68,10.99,IND,0.0,0.0,15,0.1657
MI-SEN,41.7,42.01,0.0,,0.0,0.0,9,0.3594
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.1057
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.0621
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.2301
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.9117
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.2939
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.5
MT-SEN,44.0,56.0,0.0,,0.0,0.0,1,0.6752
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.2475
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.1436
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.1436
NC-SEN,49.38,39.79,0.52,LIB,0.0,0.0,18,0.1724
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.5743
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0057
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.2618
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.2128
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0446
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.2634
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.0673
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0002
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.8123
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.4253
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.1641
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0175
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0844
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.0844
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.0844
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.9117
NY-GOV,49.9,33.65,0.78,LIB,0.0,0.0,12,0.1058
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.3536
OH-GOV,49.37,48.39,0.25,LIB,0.0,0.0,14,0.2002
OH-SEN,51.66,45.44,0.25,LIB,0.0,0.0,12,0.2428
OR-GOV,45.0,43.56,0.0,,0.0,0.0,2,0.3251
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0926
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0016
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.13
PA-GOV,54.09,32.23,0.0,,0.0,0.0,6,0.2005
RI-GOV,38.9,20.8,18.9,IND,0.0,0.0,1,0.6447
RI-SEN,52.0,34.0,0.0,,0.0,0.0,1,0.3536
SD-SEN,39.47,44.25,0.0,,0.0,0.0,4,0.2469
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.2083
TX-15,47.96,45.98,0.0,,0.0,0.0,2,0.3979
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.1403
TX-34,40.0,41.0,0.0,,0.0,0.0,1,0.4353
TX-GOV,41.31,47.02,0.64,LIB,0.0,0.0,11,0.4615
TX-SEN,44.89,41.51,0.82,LIB,0.0,0.0,14,0.3729
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0723
WA-03,34.0,41.0,0.0,,0.0,0.0,1,0.4353
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.7937
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.1575
WI-03,49.88,46.15,0.0,,0.0,0.0,3,0.3336
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.8507
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.1688
