race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.92,51.08,8.0,0.0,
AK-GOV,2,44.28,54.12,0.0,1.6,Other
AK-SEN,1,43.95,48.05,8.0,0.0,
AK-SEN,2,47.31,51.09,0.0,1.6,Other
ME-SEN,1,46.56,48.44,5.0,0.0,
ME-SEN,2,48.66,50.34,0.0,1.0,Other
AK-01,1,41.2,50.8,8.0,0.0,
AK-01,2,44.8,53.6,0.0,1.6,Other
ME-01,1,61.26,33.74,5.0,0.0,
ME-01,2,63.36,35.64,0.0,1.0,Other
ME-02,1,43.4,51.6,5.0,0.0,
ME-02,2,45.5,53.5,0.0,1.0,Other
