date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-02-12,264,334,3.98,3.96,-0.02,41.02,55.66,-14.64,5.79,0.34,2.63,0.42,3.19,56684414,51661314,68574,4.64
