race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
TN-06,house,TN,06,Democratic candidate (TN-06),Republican candidate (TN-06),DEM,REP,REP,REP,-21.97,1.8,98.2,Safe R,-23.59,3.29,-26.87,4.91,False,False,,,0.0,0.0,,,0.0,projected,projected,39.02,60.98,0.0,98894,154575,0,0,253469
TN-07,house,TN,07,Democratic candidate (TN-07),Republican candidate (TN-07),DEM,REP,REP,REP,-18.26,4.0,96.0,Safe R,-19.89,3.29,-22.73,4.47,False,False,,,0.0,0.0,,,0.0,projected,projected,40.87,59.13,0.0,103450,149679,0,0,253129
TN-08,house,TN,08,Democratic candidate (TN-08),Republican candidate (TN-08),DEM,REP,REP,REP,-16.09,6.2,93.8,Likely R,-17.71,3.29,-20.43,4.34,False,False,,,0.0,0.0,,,0.0,projected,projected,41.96,58.04,0.0,94383,130574,0,0,224958
TN-09,house,TN,09,Democratic candidate (TN-09),Republican candidate (TN-09),DEM,REP,REP,REP,-15.15,7.4,92.6,Likely R,-16.78,3.29,-21.42,6.27,False,False,,,0.0,0.0,,,0.0,projected,projected,42.42,57.58,0.0,95587,129726,0,0,225313
TX-01,house,TX,01,Democratic candidate (TX-01),Republican candidate (TX-01),DEM,REP,REP,REP,-44.99,0.0,100.0,Safe R,-46.61,3.29,-49.91,4.92,False,False,,,0.0,0.0,,,0.0,projected,projected,27.51,72.49,0.0,62717,165294,0,0,228011
TX-02,house,TX,02,Democratic candidate (TX-02),Republican candidate (TX-02),DEM,REP,REP,REP,-19.64,3.0,97.0,Safe R,-21.27,3.29,-23.13,3.49,False,False,,,0.0,0.0,,,0.0,projected,projected,40.18,59.82,0.0,94803,141153,0,0,235956
TX-03,house,TX,03,Democratic candidate (TX-03),Republican candidate (TX-03),DEM,REP,REP,REP,-19.65,3.0,97.0,Safe R,-21.27,3.29,-23.98,4.33,False,False,,,0.0,0.0,,,0.0,projected,projected,40.18,59.82,0.0,104155,155091,0,0,259246
TX-04,house,TX,04,Democratic candidate (TX-04),Republican candidate (TX-04),DEM,REP,REP,REP,-20.52,2.5,97.5,Safe R,-22.14,3.29,-25.16,4.64,False,False,,,0.0,0.0,,,0.0,projected,projected,39.74,60.26,0.0,102298,155123,0,0,257421
TX-05,house,TX,05,Democratic candidate (TX-05),Republican candidate (TX-05),DEM,REP,REP,REP,-17.28,4.9,95.1,Safe R,-18.9,3.29,-21.84,4.56,False,False,,,0.0,0.0,,,0.0,projected,projected,41.36,58.64,0.0,84943,120436,0,0,205379
TX-06,house,TX,06,Democratic candidate (TX-06),Republican candidate (TX-06),DEM,REP,REP,REP,-19.3,3.3,96.7,Safe R,-20.92,3.29,-23.28,3.97,False,False,,,0.0,0.0,,,0.0,projected,projected,40.35,59.65,0.0,87509,129369,0,0,216878
TX-07,house,TX,07,Democratic candidate (TX-07),Republican candidate (TX-07),DEM,REP,DEM,DEM,33.24,99.9,0.1,Safe D,28.28,3.29,24.12,9.12,False,False,,,0.0,0.0,,,0.0,projected,projected,66.62,33.38,0.0,118499,59378,0,0,177877
TX-08,house,TX,08,Democratic candidate (TX-08),Republican candidate (TX-08),DEM,REP,REP,REP,-22.21,1.7,98.3,Safe R,-23.83,3.29,-27.99,5.79,False,False,,,0.0,0.0,,,0.0,projected,projected,38.9,61.1,0.0,83952,131879,0,0,215831
TX-09,house,TX,09,Democratic candidate (TX-09),Republican candidate (TX-09),DEM,REP,REP,REP,-13.23,10.3,89.7,Likely R,-14.85,3.29,-20.07,6.84,False,False,,,0.0,0.0,,,0.0,projected,projected,43.39,56.61,0.0,60314,78702,0,0,139016
TX-10,house,TX,10,Democratic candidate (TX-10),Republican candidate (TX-10),DEM,REP,REP,REP,-17.82,4.4,95.6,Safe R,-19.45,3.29,-22.93,5.11,False,False,,,0.0,0.0,,,0.0,projected,projected,41.09,58.91,0.0,101685,145798,0,0,247484
TX-11,house,TX,11,Democratic candidate (TX-11),Republican candidate (TX-11),DEM,REP,REP,REP,-30.37,0.2,99.8,Safe R,-31.99,3.29,-34.78,4.41,False,False,,,0.0,0.0,,,0.0,projected,projected,34.82,65.18,0.0,71380,133644,0,0,205024
TX-12,house,TX,12,Democratic candidate (TX-12),Republican candidate (TX-12),DEM,REP,REP,REP,-19.4,3.2,96.8,Safe R,-21.02,3.29,-24.15,4.76,False,False,,,0.0,0.0,,,0.0,projected,projected,40.3,59.7,0.0,88641,131302,0,0,219944
TX-13,house,TX,13,Democratic candidate (TX-13),Republican candidate (TX-13),DEM,REP,REP,REP,-42.88,0.0,100.0,Safe R,-44.5,3.29,-46.67,3.79,False,False,,,0.0,0.0,,,0.0,projected,projected,28.56,71.44,0.0,60762,151974,0,0,212736
TX-14,house,TX,14,Democratic candidate (TX-14),Republican candidate (TX-14),DEM,REP,REP,REP,-20.31,2.6,97.4,Safe R,-21.93,3.29,-24.57,4.27,False,False,,,0.0,0.0,,,0.0,projected,projected,39.85,60.15,0.0,93554,141226,0,0,234780
TX-15,house,TX,15,Democratic candidate (TX-15),Republican candidate (TX-15),DEM,REP,REP,REP,-9.42,18.4,81.6,Likely R,-11.04,3.29,-18.02,8.6,False,False,,,0.0,0.0,,,0.0,projected,projected,45.29,54.71,0.0,72244,87267,0,0,159511
TX-16,house,TX,16,Democratic candidate (TX-16),Republican candidate (TX-16),DEM,REP,DEM,DEM,28.77,99.7,0.3,Safe D,23.82,3.29,16.63,12.14,False,False,,,0.0,0.0,,,0.0,projected,projected,64.39,35.61,0.0,103557,57281,0,0,160838
TX-17,house,TX,17,Democratic candidate (TX-17),Republican candidate (TX-17),DEM,REP,REP,REP,-17.24,5.0,95.0,Safe R,-18.87,3.29,-21.95,4.7,False,False,,,0.0,0.0,,,0.0,projected,projected,41.38,58.62,0.0,92912,131631,0,0,224542
TX-18,house,TX,18,Democratic candidate (TX-18),Republican candidate (TX-18),DEM,REP,DEM,DEM,65.28,100.0,0.0,Safe D,60.33,3.29,55.72,9.57,False,False,,,0.0,0.0,,,0.0,projected,projected,82.64,17.36,0.0,140859,29586,0,0,170445
TX-19,house,TX,19,Democratic candidate (TX-19),Republican candidate (TX-19),DEM,REP,REP,REP,-47.36,0.0,100.0,Safe R,-48.98,3.29,-52.17,4.81,False,False,,,0.0,0.0,,,0.0,projected,projected,26.32,73.68,0.0,52018,145616,0,0,197634
TX-20,house,TX,20,Democratic candidate (TX-20),Republican candidate (TX-20),DEM,REP,DEM,DEM,38.88,100.0,0.0,Safe D,33.92,3.29,28.88,10.0,False,False,,,0.0,0.0,,,0.0,projected,projected,69.44,30.56,0.0,110451,48608,0,0,159059
TX-21,house,TX,21,Democratic candidate (TX-21),Republican candidate (TX-21),DEM,REP,REP,REP,-17.7,4.5,95.5,Safe R,-19.32,3.29,-22.09,4.4,False,False,,,0.0,0.0,,,0.0,projected,projected,41.15,58.85,0.0,119473,170851,0,0,290324
TX-22,house,TX,22,Democratic candidate (TX-22),Republican candidate (TX-22),DEM,REP,REP,REP,-18.28,4.0,96.0,Safe R,-19.9,3.29,-22.66,4.38,False,False,,,0.0,0.0,,,0.0,projected,projected,40.86,59.14,0.0,96049,139019,0,0,235068
TX-23,house,TX,23,Democratic candidate (TX-23),Republican candidate (TX-23),DEM,REP,REP,REP,-9.34,18.6,81.4,Likely R,-10.97,3.29,-14.97,5.63,False,False,,,0.0,0.0,,,0.0,projected,projected,45.33,54.67,0.0,101234,122100,0,0,223334
TX-24,house,TX,24,Democratic candidate (TX-24),Republican candidate (TX-24),DEM,REP,REP,REP,-12.58,11.5,88.5,Likely R,-14.2,3.29,-16.39,3.81,False,False,,,0.0,0.0,,,0.0,projected,projected,43.71,56.29,0.0,114150,146994,0,0,261145
TX-25,house,TX,25,Democratic candidate (TX-25),Republican candidate (TX-25),DEM,REP,REP,REP,-18.95,3.5,96.5,Safe R,-20.57,3.29,-24.34,5.4,False,False,,,0.0,0.0,,,0.0,projected,projected,40.53,59.47,0.0,87720,128731,0,0,216450
TX-26,house,TX,26,Democratic candidate (TX-26),Republican candidate (TX-26),DEM,REP,REP,REP,-19.98,2.8,97.2,Safe R,-21.61,3.29,-24.12,4.13,False,False,,,0.0,0.0,,,0.0,projected,projected,40.01,59.99,0.0,108498,162695,0,0,271193
TX-27,house,TX,27,Democratic candidate (TX-27),Republican candidate (TX-27),DEM,REP,REP,REP,-17.14,5.1,94.9,Likely R,-18.76,3.29,-21.44,4.3,False,False,,,0.0,0.0,,,0.0,projected,projected,41.43,58.57,0.0,94020,132920,0,0,226939
TX-28,house,TX,28,Democratic candidate (TX-28),Republican candidate (TX-28),DEM,REP,DEM,DEM,3.35,62.6,37.4,Lean D,-1.61,3.29,-10.45,13.8,False,False,,,0.0,0.0,,,0.0,projected,projected,51.67,48.33,0.0,71986,67321,0,0,139306
TX-29,house,TX,29,Democratic candidate (TX-29),Republican candidate (TX-29),DEM,REP,DEM,DEM,41.39,100.0,0.0,Safe D,36.43,3.29,30.84,10.55,False,False,,,0.0,0.0,,,0.0,projected,projected,70.7,29.3,0.0,88953,36873,0,0,125826
TX-30,house,TX,30,Democratic candidate (TX-30),Republican candidate (TX-30),DEM,REP,DEM,DEM,57.2,100.0,0.0,Safe D,52.25,3.29,47.81,9.4,False,False,,,0.0,0.0,,,0.0,projected,projected,78.6,21.4,0.0,134251,36550,0,0,170801
TX-31,house,TX,31,Democratic candidate (TX-31),Republican candidate (TX-31),DEM,REP,REP,REP,-18.67,3.7,96.3,Safe R,-19.7,3.29,-22.14,3.48,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,39.72,57.94,2.34,97690,142529,5756,0,245974
TX-32,house,TX,32,Democratic candidate (TX-32),Republican candidate (TX-32),DEM,REP,REP,REP,-13.07,10.6,89.4,Likely R,-14.7,3.29,-18.11,5.04,False,False,,,0.0,0.0,,,0.0,projected,projected,43.46,56.54,0.0,98629,128292,0,0,226921
TX-33,house,TX,33,Democratic candidate (TX-33),Republican candidate (TX-33),DEM,REP,DEM,DEM,43.25,100.0,0.0,Safe D,38.3,3.29,33.34,9.91,False,False,,,0.0,0.0,,,0.0,projected,projected,71.63,28.37,0.0,104892,41550,0,0,146441
TX-34,house,TX,34,Democratic candidate (TX-34),Republican candidate (TX-34),DEM,REP,DEM,DEM,0.7,52.7,47.3,Toss-up,-4.25,3.29,-10.22,10.93,False,False,,,0.0,0.0,,,0.0,projected,projected,50.35,49.65,0.0,84769,83583,0,0,168351
TX-35,house,TX,35,Democratic candidate (TX-35),Republican candidate (TX-35),DEM,REP,REP,REP,-5.0,31.6,68.4,Lean R,-6.62,3.29,-10.56,5.57,False,False,,,0.0,0.0,,,0.0,projected,projected,47.5,52.5,0.0,100363,110922,0,0,211285
TX-36,house,TX,36,Democratic candidate (TX-36),Republican candidate (TX-36),DEM,REP,REP,REP,-20.03,2.8,97.2,Safe R,-21.65,3.29,-25.28,5.25,False,False,,,0.0,0.0,,,0.0,projected,projected,39.99,60.01,0.0,87284,131005,0,0,218289
TX-37,house,TX,37,Democratic candidate (TX-37),Republican candidate (TX-37),DEM,REP,DEM,DEM,66.11,100.0,0.0,Safe D,61.16,3.29,57.7,8.41,False,False,,,0.0,0.0,,,0.0,projected,projected,83.06,16.94,0.0,190937,38950,0,0,229887
TX-38,house,TX,38,Democratic candidate (TX-38),Republican candidate (TX-38),DEM,REP,REP,REP,-17.91,4.3,95.7,Safe R,-18.99,3.29,-21.3,3.39,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,40.15,57.67,2.18,99583,143031,5407,0,248020
UT-01,house,UT,01,Democratic candidate (UT-01),Republican candidate (UT-01),DEM,REP,DEM,DEM,30.07,99.8,0.2,Safe D,25.11,3.29,24.33,5.74,False,False,,,0.0,0.0,,,0.0,projected,projected,65.03,34.97,0.0,149000,80110,0,0,229110
UT-02,house,UT,02,Democratic candidate (UT-02),Republican candidate (UT-02),DEM,REP,REP,REP,-28.67,0.3,99.7,Safe R,-30.29,3.29,-29.9,1.23,False,False,,,0.0,0.0,,,0.0,projected,projected,35.66,64.34,0.0,92144,166216,0,0,258360
UT-03,house,UT,03,Democratic candidate (UT-03),Republican candidate (UT-03),DEM,REP,REP,REP,-40.98,0.0,100.0,Safe R,-42.6,3.29,-42.42,1.44,False,False,,,0.0,0.0,,,0.0,projected,projected,29.51,70.49,0.0,79718,190417,0,0,270136
UT-04,house,UT,04,Democratic candidate (UT-04),Republican candidate (UT-04),DEM,REP,REP,REP,-32.17,0.1,99.9,Safe R,-33.8,3.29,-33.43,1.26,False,False,,,0.0,0.0,,,0.0,projected,projected,33.91,66.09,0.0,96262,187586,0,0,283848
VA-01,house,VA,01,Democratic candidate (VA-01),Republican candidate (VA-01),DEM,REP,REP,REP,-2.09,42.1,57.9,Toss-up,-3.72,3.29,-5.0,2.91,False,False,,,0.0,0.0,,,0.0,projected,projected,48.95,51.05,0.0,166745,173871,0,0,340616
VA-02,house,VA,02,Missy Cotter Smasal,Jen Kiggans,DEM,REP,REP,REP,3.5,63.1,36.9,Lean D,1.87,3.29,-0.27,3.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.75,48.25,0.0,150013,139877,0,0,289890
VA-03,house,VA,03,Democratic candidate (VA-03),Republican candidate (VA-03),DEM,REP,DEM,DEM,42.89,100.0,0.0,Safe D,37.93,3.29,35.17,7.71,False,False,,,0.0,0.0,,,0.0,projected,projected,71.44,28.56,0.0,160525,64164,0,0,224690
VA-04,house,VA,04,Democratic candidate (VA-04),Republican candidate (VA-04),DEM,REP,DEM,DEM,40.8,100.0,0.0,Safe D,35.84,3.29,33.18,7.62,False,False,,,0.0,0.0,,,0.0,projected,projected,70.4,29.6,0.0,189099,79512,0,0,268611
VA-05,house,VA,05,Democratic candidate (VA-05),Republican candidate (VA-05),DEM,REP,REP,REP,-7.94,22.4,77.6,Likely R,-9.57,3.29,-12.41,4.46,False,False,,,0.0,0.0,,,0.0,projected,projected,46.03,53.97,0.0,143084,167779,0,0,310863
VA-06,house,VA,06,Democratic candidate (VA-06),Republican candidate (VA-06),DEM,REP,REP,REP,-20.53,2.5,97.5,Safe R,-22.16,3.29,-24.47,3.93,False,False,,,0.0,0.0,,,0.0,projected,projected,39.73,60.27,0.0,114286,173347,0,0,287634
VA-07,house,VA,07,Democratic candidate (VA-07),Republican candidate (VA-07),DEM,REP,DEM,DEM,10.61,84.5,15.5,Likely D,5.66,3.29,2.91,7.7,False,False,,,0.0,0.0,,,0.0,projected,projected,55.31,44.69,0.0,156433,126410,0,0,282843
VA-08,house,VA,08,Democratic candidate (VA-08),Republican candidate (VA-08),DEM,REP,DEM,DEM,59.28,100.0,0.0,Safe D,54.32,3.29,50.9,8.38,False,False,,,0.0,0.0,,,0.0,projected,projected,79.64,20.36,0.0,217537,55612,0,0,273148
VA-09,house,VA,09,Democratic candidate (VA-09),Republican candidate (VA-09),DEM,REP,REP,REP,-40.18,0.0,100.0,Safe R,-41.8,3.29,-44.43,4.25,False,False,,,0.0,0.0,,,0.0,projected,projected,29.91,70.09,0.0,85541,200442,0,0,285983
VA-10,house,VA,10,Democratic candidate (VA-10),Republican candidate (VA-10),DEM,REP,DEM,DEM,17.06,94.8,5.2,Likely D,12.1,3.29,8.58,8.48,False,False,,,0.0,0.0,,,0.0,projected,projected,58.53,41.47,0.0,172294,122080,0,0,294374
VA-11,house,VA,11,Democratic candidate (VA-11),Republican candidate (VA-11),DEM,REP,DEM,DEM,43.48,100.0,0.0,Safe D,38.52,3.29,35.29,8.19,False,False,,,0.0,0.0,,,0.0,projected,projected,71.74,28.26,0.0,210667,82984,0,0,293651
VT-01,house,VT,01,Democratic candidate (VT-01),Republican candidate (VT-01),DEM,REP,DEM,DEM,23.82,98.9,1.1,Safe D,18.86,3.29,32.77,-8.95,False,False,,,0.0,0.0,,,0.0,projected,projected,61.91,38.09,0.0,160096,98500,0,0,258595
WA-01,house,WA,01,Democratic candidate (WA-01),Republican candidate (WA-01),DEM,REP,DEM,DEM,35.19,100.0,0.0,Safe D,30.23,3.29,29.71,5.47,False,False,,,0.0,0.0,,,0.0,projected,projected,67.59,32.41,0.0,177150,84934,0,0,262083
WA-02,house,WA,02,Democratic candidate (WA-02),Republican candidate (WA-02),DEM,REP,DEM,DEM,29.31,99.7,0.3,Safe D,24.36,3.29,24.45,4.87,False,False,,,0.0,0.0,,,0.0,projected,projected,64.66,35.34,0.0,192409,105173,0,0,297583
WA-03,house,WA,03,Marie Gluesenkamp Perez,Joe Kent,DEM,REP,DEM,DEM,7.56,76.5,23.5,Likely D,-3.48,3.29,-3.4,10.95,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.78,46.22,0.0,159692,137250,0,0,296942
WA-04,house,WA,04,Democratic candidate (WA-04),Republican candidate (WA-04),DEM,REP,REP,REP,-18.85,3.6,96.4,Safe R,-20.48,3.29,-21.24,2.38,False,False,,,0.0,0.0,,,0.0,projected,projected,40.57,59.43,0.0,88706,129921,0,0,218627
WA-05,house,WA,05,Democratic candidate (WA-05),Republican candidate (WA-05),DEM,REP,REP,REP,-9.29,18.7,81.3,Likely R,-10.91,3.29,-11.11,1.82,False,False,,,0.0,0.0,,,0.0,projected,projected,45.36,54.64,0.0,128845,155230,0,0,284075
WA-06,house,WA,06,Democratic candidate (WA-06),Republican candidate (WA-06),DEM,REP,DEM,DEM,24.44,99.0,1.0,Safe D,19.49,3.29,19.89,4.55,False,False,,,0.0,0.0,,,0.0,projected,projected,62.22,37.78,0.0,190040,115384,0,0,305424
WA-07,house,WA,07,Democratic candidate (WA-07),Republican candidate (WA-07),DEM,REP,DEM,DEM,82.8,100.0,0.0,Safe D,77.84,3.29,77.56,5.24,False,False,,,0.0,0.0,,,0.0,projected,projected,91.4,8.6,0.0,279989,26348,0,0,306337
WA-08,house,WA,08,Democratic candidate (WA-08),Republican candidate (WA-08),DEM,REP,DEM,DEM,11.27,85.9,14.1,Likely D,6.32,3.29,5.97,5.3,False,False,,,0.0,0.0,,,0.0,projected,projected,55.64,44.36,0.0,166917,133099,0,0,300016
WA-09,house,WA,09,Democratic candidate (WA-09),Republican candidate (WA-09),DEM,REP,DEM,DEM,48.82,100.0,0.0,Safe D,43.86,3.29,42.69,6.12,False,False,,,0.0,0.0,,,0.0,projected,projected,74.41,25.59,0.0,166989,57434,0,0,224424
WA-10,house,WA,10,Democratic candidate (WA-10),Republican candidate (WA-10),DEM,REP,DEM,DEM,23.6,98.8,1.2,Safe D,18.64,3.29,18.6,4.99,False,False,,,0.0,0.0,,,0.0,projected,projected,61.8,38.2,0.0,155398,96062,0,0,251460
WI-01,house,WI,01,Democratic candidate (WI-01),Republican candidate (WI-01),DEM,REP,REP,REP,0.41,51.6,48.4,Toss-up,-1.22,3.29,-4.58,4.98,False,False,,,0.0,0.0,,,0.0,projected,projected,50.2,49.8,0.0,142056,140905,0,0,282961
WI-02,house,WI,02,Democratic candidate (WI-02),Republican candidate (WI-02),DEM,REP,DEM,DEM,48.76,100.0,0.0,Safe D,43.8,3.29,40.75,8.01,False,False,,,0.0,0.0,,,0.0,projected,projected,74.38,25.62,0.0,244505,84220,0,0,328725
WI-03,house,WI,03,Democratic candidate (WI-03),Republican candidate (WI-03),DEM,REP,REP,REP,-2.43,40.8,59.2,Toss-up,-4.05,3.29,-7.51,5.09,False,False,,,0.0,0.0,,,0.0,projected,projected,48.79,51.21,0.0,144030,151189,0,0,295219
WI-04,house,WI,04,Democratic candidate (WI-04),Republican candidate (WI-04),DEM,REP,DEM,DEM,60.5,100.0,0.0,Safe D,55.55,3.29,52.47,8.03,False,False,,,0.0,0.0,,,0.0,projected,projected,80.25,19.75,0.0,194202,47791,0,0,241993
WI-05,house,WI,05,Democratic candidate (WI-05),Republican candidate (WI-05),DEM,REP,REP,REP,-18.54,3.8,96.2,Safe R,-20.17,3.29,-22.45,3.91,False,False,,,0.0,0.0,,,0.0,projected,projected,40.73,59.27,0.0,137283,199793,0,0,337076
WI-06,house,WI,06,Democratic candidate (WI-06),Republican candidate (WI-06),DEM,REP,REP,REP,-12.2,12.2,87.8,Likely R,-13.83,3.29,-16.7,4.49,False,False,,,0.0,0.0,,,0.0,projected,projected,43.9,56.1,0.0,131471,168014,0,0,299484
WI-07,house,WI,07,Democratic candidate (WI-07),Republican candidate (WI-07),DEM,REP,REP,REP,-17.89,4.4,95.6,Safe R,-19.51,3.29,-22.84,4.95,False,False,,,0.0,0.0,,,0.0,projected,projected,41.06,58.94,0.0,126972,182295,0,0,309267
WI-08,house,WI,08,Democratic candidate (WI-08),Republican candidate (WI-08),DEM,REP,REP,REP,-12.0,12.6,87.4,Likely R,-13.62,3.29,-16.46,4.47,False,False,,,0.0,0.0,,,0.0,projected,projected,44.0,56.0,0.0,132587,168731,0,0,301318
WV-01,house,WV,01,Democratic candidate (WV-01),Republican candidate (WV-01),DEM,REP,REP,REP,-42.11,0.0,100.0,Safe R,-43.73,3.29,-45.2,3.09,False,False,,,0.0,0.0,,,0.0,projected,projected,28.95,71.05,0.0,73886,181377,0,0,255263
WV-02,house,WV,02,Democratic candidate (WV-02),Republican candidate (WV-02),DEM,REP,REP,REP,-37.64,0.0,100.0,Safe R,-39.26,3.29,-40.38,2.75,False,False,,,0.0,0.0,,,0.0,projected,projected,31.18,68.82,0.0,86814,191596,0,0,278410
WY-01,house,WY,01,Democratic candidate (WY-01),Republican candidate (WY-01),DEM,REP,REP,REP,-42.75,0.0,100.0,Safe R,-44.37,3.29,-46.96,4.21,False,False,,,0.0,0.0,,,0.0,projected,projected,28.63,71.37,0.0,53911,134423,0,0,188334
