race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,36.18,49.58,7.76,IND,0.0,2.22,5,0.4413
AK-SEN,47.62,47.92,0.64,NPA,0.03,1.43,13,0.1575
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.4347
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.1947
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.3878
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.3297
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.8123
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.5732
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0015
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.2127
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0732
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.3995
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.2443
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.4156
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.3176
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.5117
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.2449
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0002
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.4509
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.4559
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.6015
FL-13,42.02,46.86,1.78,IND,0.0,0.0,3,0.5103
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.4253
FL-22,50.0,50.0,0.0,,0.0,0.0,1,0.8123
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0844
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0211
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.154
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.1376
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.3959
GA-SEN,53.62,42.98,0.0,,0.0,0.0,11,0.1661
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.2177
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.2586
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0248
IA-GOV,49.43,44.02,0.0,,0.0,0.0,5,0.308
IA-SEN,46.43,47.28,0.0,,0.0,0.0,9,0.2117
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.5086
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.6015
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.5101
