race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,40.92,51.08,8.0,0.0,
AK-GOV,2,44.28,54.12,0.0,1.6,Other
AK-SEN,1,43.98,48.02,8.0,0.0,
AK-SEN,2,47.34,51.06,0.0,1.6,Other
ME-SEN,1,46.53,48.47,5.0,0.0,
ME-SEN,2,48.63,50.37,0.0,1.0,Other
AK-01,1,41.16,50.84,8.0,0.0,
AK-01,2,44.76,53.64,0.0,1.6,Other
ME-01,1,61.23,33.77,5.0,0.0,
ME-01,2,63.33,35.67,0.0,1.0,Other
ME-02,1,43.37,51.63,5.0,0.0,
ME-02,2,45.47,53.53,0.0,1.0,Other
