race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-10.42,29.9,70.1,Lean R,-13.18,3.22,-13.8,3.38,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.07,54.33,1.6,104212,128451,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.31,1.7,98.3,Safe R,-29.63,3.22,-30.88,8.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,38.84,61.16,0.0,615878,969685,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.91,0.4,99.6,Safe R,-30.5,3.22,-31.57,3.65,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.04,63.96,0.0,302565,536892,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.19,72.3,27.7,Lean D,-4.25,3.22,-5.59,11.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.85,37.84,8,9.01,0.233,53.1,46.9,0.0,1259726,1112797,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.43,99.6,0.4,Safe D,23.32,3.22,20.82,6.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.72,36.28,0.0,7071549,4026995,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.26,96.7,3.3,Safe D,11.58,3.22,11.29,7.97,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.63,40.37,0.0,1332730,902192,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.98,95.7,4.3,Safe D,15.88,3.22,14.76,3.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,58.99,41.01,0.0,726271,504869,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.82,22.7,77.3,Likely R,-10.56,3.22,-13.22,5.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.31,45.03,5,-9.99,0.194,46.09,53.91,0.0,3527961,4126865,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.39,55.3,44.7,Toss-up,-1.71,3.22,-2.21,3.6,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.69,49.31,0.0,1863023,1812023,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.15,99.8,0.2,Safe D,25.73,3.22,23.56,6.59,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.08,34.92,0.0,235379,126312,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,1.27,54.8,45.2,Toss-up,-12.1,3.22,-13.45,14.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.64,49.36,0.0,589636,574818,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.91,0.0,100.0,Safe R,-36.28,3.22,-37.52,-8.39,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.04,72.96,0.0,171334,462209,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.74,94.5,5.5,Likely D,12.91,3.22,11.14,5.6,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,58.37,41.63,0.0,2308384,1646353,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-13.47,9.9,90.1,Likely R,-16.26,3.22,-16.41,2.94,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,43.26,56.74,0.0,402045,527269,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,30.69,99.8,0.2,Safe D,27.69,3.22,25.91,4.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.0,26.0,1,25.0,0.15,65.35,34.65,0.0,1588948,842620,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.71,100.0,0.0,Safe D,30.41,3.22,29.51,5.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,67.36,32.64,0.0,1432578,694256,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,9.74,82.4,17.6,Likely D,7.49,3.22,7.09,2.66,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,54.87,45.13,0.0,319337,262626,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,9.0,80.5,19.5,Likely D,-0.36,3.22,-1.44,10.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.89,39.88,9,-0.99,0.242,54.5,45.5,0.0,2160577,1803684,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,7.32,75.8,24.2,Likely D,4.94,3.22,4.34,2.97,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,53.66,46.34,0.0,1222192,1055552,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-21.26,2.1,97.9,Safe R,-20.75,3.22,-20.84,-0.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39.37,60.63,0.0,261041,401970,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-11.7,13.2,86.8,Likely R,3.66,3.22,2.82,-14.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.0,43.0,1,0.0,0.15,44.15,55.85,0.0,255319,323013,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,5.41,69.7,30.3,Lean D,7.45,3.22,6.14,-0.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,52.7,47.3,0.0,340664,305714,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.4,59.1,40.9,Toss-up,-1.54,3.22,-3.15,5.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.36,40.9,2,-0.54,0.15,51.2,48.8,0.0,532017,507050,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,11.76,86.9,13.1,Likely D,15.38,3.22,12.68,-0.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.75,35.49,4,14.27,0.175,55.88,44.12,0.0,3248572,2564926,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-6.06,28.1,71.9,Lean R,-10.26,3.22,-11.31,5.25,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.11,45.63,8,-0.59,0.233,46.97,53.03,0.0,1895395,2140117,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-32.86,0.1,99.9,Safe R,-34.68,3.22,-34.95,2.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,33.57,66.43,0.0,368012,728210,0,0,1096222
