race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.2664
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.1231
AK-SEN,49.44,44.3,0.0,,0.0,6.1,10,0.1379
AL-02,44.0,45.0,0.0,,0.0,0.0,1,0.9548
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0054
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.315
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0412
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0052
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.7579
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.2607
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0766
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.8706
CA-GOV,55.2,32.44,0.0,,0.0,0.0,3,0.5757
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.0844
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0043
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0006
CT-GOV,49.0,36.0,0.0,,0.0,0.0,1,0.9117
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.4156
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.9548
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.2742
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0769
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0752
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.1575
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.1249
GA-GOV,51.97,46.59,0.0,,0.0,0.0,3,0.5741
GA-SEN,55.38,43.04,0.0,,0.0,0.0,8,0.1367
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0002
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.1809
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0884
IA-GOV,50.38,45.25,0.0,,0.0,0.0,4,0.7703
IA-SEN,47.62,47.09,0.0,,0.0,0.0,8,0.5481
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.3216
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.007
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0312
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.2333
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0124
MA-GOV,53.79,31.4,0.0,,0.0,0.0,6,0.3645
MA-SEN,52.51,32.08,0.0,,0.0,0.0,7,0.273
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0188
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.1492
ME-GOV,52.66,39.25,2.78,IND,0.0,0.0,2,0.9848
ME-SEN,54.97,44.98,0.0,,0.0,0.0,2,0.3249
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.2144
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0242
MI-GOV,44.43,35.22,7.18,IND,0.0,0.0,16,0.1272
MI-SEN,44.42,42.86,0.0,,0.0,0.0,12,0.3437
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0621
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.8706
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.2494
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.1352
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.5359
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.1727
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.6244
MT-SEN,28.92,45.17,15.16,IND,0.0,0.0,3,0.8725
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.1455
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0844
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0844
NC-SEN,49.28,40.08,0.81,LIB,0.0,0.0,20,0.1715
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.3376
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0033
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.1539
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.1251
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.181
