race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,36.42,100.0,0.0,Safe D,30.37,5.27,38.99,0.0,3.43,-0.08,29.51,6.91,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.21,31.79,0.0,1450746,676088,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.84,87.5,12.5,Likely D,7.36,5.27,11.66,0.0,0.0,-0.97,7.09,4.75,False,False,IND,Rick Bennett,3.21,0.0,,,0.0,confirmed,confirmed,52.17,38.68,3,13.48,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.12,42.67,0.0,314978,248304,0,18681,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.12,88.1,11.9,Likely D,-0.43,5.27,14.4,0.21,9.97,-0.63,-1.44,13.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.31,38.89,20,6.58,0.292,5958887,4492470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.06,43.94,0.0,2222283,1741979,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Mike Lindell,DEM,REP,,DEM,11.95,87.7,12.3,Likely D,4.83,5.27,10.85,1.59,-0.12,-0.72,4.34,7.6,False,False,,,0.0,0.0,,,0.0,presumptive,projected,52.86,34.69,3,18.17,0.15,9312380,1078103,0,4480911,87680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.97,44.03,0.0,1274923,1002821,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-13.76,9.0,91.0,Likely R,-20.91,5.27,-19.37,0.0,-3.25,-0.48,-20.84,7.08,False,False,IND,Brett Lindstrom,12.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.94,50.06,0.0,251572,331878,0,79561,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-11.79,12.6,87.4,Likely R,3.63,5.27,-13.06,-1.31,-19.79,-0.86,2.82,-14.62,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,38.17,44.73,5,-6.56,0.194,606192,3694856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1,55.9,0.0,255062,323271,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,8.48,79.5,20.5,Likely D,7.41,5.27,9.36,1.95,-6.39,1.12,6.14,2.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,45.0,1,4.0,0.164,13910580,987856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.24,45.76,0.0,350605,295773,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.83,60.8,39.2,Lean D,-1.57,5.27,5.42,0.47,0.85,0.4,-3.15,5.98,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.14,49.05,10,-4.94,0.25,4285307,2275075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.41,48.59,0.0,534223,504845,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,13.9,91.2,8.8,Likely D,15.56,5.27,13.62,0.16,-7.5,0.13,12.68,1.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.63,36.11,15,14.64,0.276,16594119,13445025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.95,43.05,0.0,3310753,2502746,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.39,33.5,66.5,Lean R,-10.38,5.27,-6.28,-0.48,0.0,-0.69,-11.31,6.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.65,47.15,16,0.48,0.28,15928993,30306297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.81,52.19,0.0,1929252,2106260,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-30.99,0.1,99.9,Safe R,-34.86,5.27,-30.99,0.0,-0.7,-0.7,-34.95,3.96,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,65.5,0.0,378248,717975,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.68,71.0,29.0,Lean D,15.18,5.27,6.7,0.0,-13.29,-0.46,14.89,-9.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.2,47.13,3,-0.1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.84,47.16,0.0,830549,741226,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,17.26,95.3,4.7,Safe D,-0.99,5.27,17.32,1.95,11.61,-0.53,-1.75,19.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.77,35.68,11,17.09,0.257,34960533,2545436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.63,41.37,0.0,2886678,2036940,0,0,4923617
RI-GOV,governor,RI,GOV,Helena Foulkes,Elaine Pelino,DEM,REP,,DEM,20.3,97.6,2.4,Safe D,15.75,5.27,20.82,0.0,0.0,-0.2,14.16,6.14,False,False,,,0.0,0.0,,,0.0,presumptive,projected,38.59,21.21,2,17.38,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.15,39.85,0.0,216156,143191,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Alan Wilson,DEM,REP,,REP,-10.32,15.8,84.2,Likely R,-16.61,5.27,-10.18,1.47,0.07,-0.39,-18.12,7.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.0,45.0,1,-11.0,0.17,753609,62585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.84,55.16,0.0,799787,983911,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Toby Doeden,DEM,REP,,REP,-25.16,0.7,99.3,Safe R,-29.41,5.27,-25.16,0.0,0.0,-1.02,-29.98,4.82,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.42,62.58,0.0,111691,186782,0,0,298473
TN-GOV,governor,TN,GOV,Jerri Green,Marsha Blackburn,DEM,REP,,REP,-20.71,2.2,97.8,Safe R,-28.6,5.27,-20.14,0.0,3.73,-0.54,-30.12,9.41,False,False,,,0.0,0.0,,,0.0,projected,presumptive,27.01,51.0,3,-23.99,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64,60.36,0.0,850243,1294517,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-8.68,19.9,80.1,Likely R,-11.93,5.27,-10.54,-1.58,-3.33,1.04,-13.88,5.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.63,48.81,20,-4.17,0.292,8589462,71434049,0,3002416,67461299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.66,54.34,0.0,3645042,4338128,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-22.65,1.4,98.6,Safe R,33.44,5.27,-24.82,0.0,-62.58,-0.95,32.77,-55.42,False,False,,,0.0,0.0,,,0.0,projected,confirmed,30.95,43.32,2,-12.37,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.68,61.32,0.0,100017,158578,0,0,258595
WI-GOV,governor,WI,GOV,Francesca Hong,Tom Tiffany,DEM,REP,,DEM,3.46,63.2,36.8,Lean D,-0.43,5.27,4.64,0.18,0.28,-0.66,-0.87,4.34,False,False,,,0.0,0.0,,,0.0,projected,presumptive,42.64,43.55,7,-0.66,0.223,13951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.73,48.27,0.0,1239509,1156533,0,0,2396043
WY-GOV,governor,WY,GOV,Kenneth Casner,Megan Degenfelder,DEM,REP,,REP,-39.63,0.0,100.0,Safe R,-46.77,5.27,-39.63,0.0,2.51,-0.64,-46.96,7.33,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,0,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.18,69.82,0.0,56847,131487,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-1.59,44.8,55.2,Toss-up,-11.15,5.27,-2.49,0.34,4.11,-1.06,-13.8,12.21,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,46.31,46.61,12,-0.31,0.262,15575539,8501665,0,6094872,8303687,0,950916,4589263,9480668,2288882,0,5719757,470900,0,561746,1875800,0,0,0,0,0,0,0,45.12,46.88,8.0,106684,110846,18916,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-22.87,1.3,98.7,Safe R,-26.81,5.27,-24.29,-3.2,0.93,-0.48,-30.88,8.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.0,47.0,1,-15.0,0.153,83341,3787330,0,-10011,627788,0,3019,17094132,94747,3284673,0,4247,346554,0,0,881598,0,70643,50000,0,0,360928,0,38.57,61.43,0.0,611506,974057,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-25.8,0.6,99.4,Safe R,-29.22,5.27,-26.99,-0.87,-1.67,-0.51,-31.57,5.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.0,58.0,1,-19.0,0.15,2269114,6233117,0,863578,9931885,0,0,3244245,1405536,3752101,0,807603,552197,0,20060,1191500,0,0,0,0,0,73959,0,37.1,62.9,0.0,311458,527999,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,24.75,99.2,0.8,Safe D,13.1,5.27,24.75,2.84,3.55,-0.01,11.29,13.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8119380,138147,0,2083870,50021,0,510004,0,7471143,88913,0,1302169,28371,0,958273,999,0,0,2200,0,0,0,0,62.38,37.62,0.0,1394085,840836,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,24.85,99.2,0.8,Safe D,15.57,5.27,24.85,2.63,1.67,-0.28,14.84,10.01,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,3940137,70152,0,4705684,38004,0,0,0,1419652,32148,0,52510,3182,0,1310377,300,0,0,54260,0,0,54250,0,62.43,37.57,0.0,223198,134344,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-5.06,31.1,68.9,Lean R,-8.77,5.27,-4.44,0.21,-1.67,0.51,-13.22,8.16,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,41.56,47.23,11,-6.85,0.257,14595387,10802230,0,7307305,8421236,0,26675,550929,7288082,2380993,0,8963209,1383579,0,215105,2039500,0,20,0,0,2517,0,0,47.47,52.53,0.0,3633742,4021085,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,12.31,88.4,11.6,Likely D,-0.87,5.27,12.71,1.71,6.73,-0.12,-2.21,14.52,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.98,43.02,11,11.17,0.257,77279766,7409350,0,42587451,2079981,0,906052,1584585,39682882,5932539,0,39110515,2087144,0,931316,495632,0,0,65000,0,0,461916,0,56.16,43.84,0.0,2063788,1611258,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-2.67,39.8,60.2,Lean R,-7.43,5.27,-3.88,-0.08,-0.93,-0.71,-13.45,10.78,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,46.39,47.27,9,-1.05,0.242,6276527,10217845,0,2362314,6749491,0,12272777,3883175,3914213,5396429,0,2726556,1052135,0,440127,2232367,0,0,0,0,0,0,0,47.39,49.98,2.63,551788,582041,30625,0,1164454
ID-SEN,senate,ID,SEN,(No Democrat),Jim Risch,DEM,REP,REP,REP,-27.11,0.4,99.6,Safe R,-32.31,5.27,-30.34,-1.14,-1.67,-0.49,-37.52,10.41,False,True,IND,Todd Achilles,36.44,0.4,,,0.0,,confirmed,35.63,41.47,2,-8.84,0.15,0,3357516,692245,0,3535956,194226,0,0,0,2241925,506311,0,139910,115721,0,959329,10000,0,0,10500,0,0,0,0.0,63.56,0.0,0,402663,0,230880,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,20.72,97.8,2.2,Safe D,15.14,5.27,20.72,0.32,0.0,0.0,11.14,9.59,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5906599,2459890,0,1107958,1512424,0,10437456,11068156,4798641,947466,0,1182892,27050,0,426634,12325,0,0,2000000,0,0,2000000,0,60.36,39.64,0.0,2387126,1567611,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-10.93,14.4,85.6,Likely R,-15.22,5.27,-11.45,0.01,-1.09,-0.43,-16.41,5.48,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,54.0,1,-8.0,0.15,4169078,4009075,0,1730621,5388078,0,0,229501,2438457,326015,0,767189,151384,0,17500,1555250,0,50050,0,0,50000,0,0,44.53,55.47,0.0,413867,515446,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-28.9,0.2,99.8,Safe R,-30.07,5.27,-31.27,-0.86,-4.86,-0.75,-31.03,2.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.0,49.5,1,-15.5,0.15,1099509,9981055,0,309623,2305546,0,8306596,6980575,789887,11368587,0,654554,729552,0,24750,1995311,0,0,0,0,89868,0,0,35.55,64.45,0.0,516222,935947,0,0,1452169
LA-SEN,senate,LA,SEN,Jamie Davis,Julia Letlow,DEM,REP,,REP,-23.99,1.0,99.0,Safe R,-21.43,5.27,-23.99,-0.45,-7.1,-0.28,-22.36,-1.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1983548,6210122,0,479104,1427072,0,10861766,12093658,1504444,4783049,0,1699034,127995,0,0,824000,0,10000,0,0,10000,0,0,38.0,62.0,0.0,533920,870962,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,32.87,99.9,0.1,Safe D,29.18,5.27,36.43,0.66,1.67,-0.34,25.91,6.96,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,52.51,32.08,7,20.45,0.223,4848657,1498561,0,2227617,726604,0,0,1482275,4431727,771958,0,757410,61944,0,548650,425,0,0,1053414,0,0,1005000,0,66.44,33.56,0.0,1615432,816136,0,0,2431568
ME-SEN,senate,ME,SEN,Troy Jackson,Susan Collins,DEM,REP,REP,REP,0.27,51.1,48.9,Toss-up,8.55,5.27,-0.7,0.0,-13.55,-0.97,7.09,-6.82,False,False,,,0.0,0.0,,,0.0,projected,confirmed,49.75,44.91,6,3.7,0.22,0,16169827,0,0,11038115,0,2385916,5391395,0,7708021,0,0,1425763,0,0,1263550,0,0,0,0,0,0,0,50.13,49.87,0.0,291763,290200,0,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,5.2,69.3,30.7,Lean D,2.96,5.27,7.78,-0.26,0.44,-0.63,-1.44,6.64,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.55,44.9,18,-1.23,0.286,14528336,10898177,0,2552763,4473237,0,5074961,36349654,11975573,6680643,0,4143279,2220167,0,71845,849227,0,14000,0,0,0,0,0,52.6,47.4,0.0,2085205,1879057,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Michele Tafoya,DEM,REP,,DEM,10.25,84.1,15.9,Likely D,6.73,5.27,11.21,-0.07,0.0,-0.72,4.34,5.91,False,False,,,0.0,0.0,,,0.0,projected,presumptive,49.3,41.8,6,6.64,0.21,6516273,5292553,0,1058604,1333066,0,1548256,7248554,5457669,3959487,0,2913200,2435583,0,176917,229000,0,7000,7878,0,0,294847,0,55.13,44.87,0.0,1255630,1022114,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-13.33,9.7,90.3,Likely R,-21.48,5.27,-14.27,-0.31,2.62,-0.37,-23.15,9.82,False,False,IND,Ty Pinkins,6.0,0.0,,,0.0,confirmed,confirmed,39.0,42.0,1,-6.0,0.15,2384921,3825455,98038,847046,2535896,5352,471544,98645,1537875,1759323,98301,351461,98642,64618,312330,1182050,0,25193,0,0,61083,60000,0,40.73,53.27,0.0,350159,457869,0,51576,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-24.68,0.9,99.1,Safe R,-13.86,5.27,-9.19,0.41,0.0,-1.01,-20.58,-4.1,False,True,IND,Seth Bodnar,14.25,0.0,,,0.0,confirmed,confirmed,31.11,43.81,6,-12.97,0.226,58829,1984861,3238151,21485,1450719,977779,5199296,2619497,37011,534142,2260371,18727,88310,369366,6627,639500,93050,6522,0,0,0,0,0,28.71,53.39,3.66,121170,225329,15448,60127,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.44,70.2,29.8,Lean D,-2.8,5.27,4.75,0.68,1.9,-0.3,-3.27,8.71,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,50.89,42.03,22,8.67,0.296,34975789,11272504,0,20717567,3461698,0,3170575,9789841,14258222,7810806,0,4748620,1775437,0,820563,936330,0,0,0,0,0,46928,0,51.74,46.39,1.87,2062922,1849980,74566,0,3987467
NE-SEN,senate,NE,SEN,(No Democrat),Pete Ricketts,DEM,REP,REP,REP,-4.61,32.7,67.3,Lean R,-19.14,5.27,-6.23,-0.51,8.63,-0.48,-20.84,16.23,False,True,IND,Dan Osborn,47.69,32.7,,,0.0,,confirmed,47.0,42.31,3,4.54,0.15,0,11233507,5751951,0,6910970,2421487,636286,1732682,0,4809506,3393630,0,232136,2195423,0,1701815,139868,0,5295888,0,0,0,0,0.0,52.31,0.0,0,346799,0,316212,663011
NH-SEN,senate,NH,SEN,Chris Pappas,John E. Sununu,DEM,REP,,DEM,7.9,77.9,22.1,Likely D,-0.02,5.27,9.34,0.75,4.2,-0.86,2.82,5.08,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.63,42.63,16,4.2,0.28,13371607,3662252,0,5183321,2672646,0,130636,3662392,8595871,989605,0,4138690,395965,0,1045873,462000,0,0,0,0,0,0,0,53.95,46.05,0.0,312013,266319,0,0,578332
