race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,32.27,99.9,0.1,Safe D,27.69,5.42,25.91,6.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.52,30.9,4,24.62,0.175,0,0,0,66.14,33.86,0.0,1608170,823398,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,36.58,100.0,0.0,Safe D,30.41,5.42,29.51,7.08,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,68.29,31.71,0.0,1452464,674370,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.94,87.5,12.5,Likely D,7.49,5.42,7.09,4.86,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,0,0,55.97,44.03,0.0,325738,256224,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,13.13,89.7,10.3,Likely D,-0.36,5.42,-1.44,14.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.4,32.63,16,9.86,0.28,0,0,0,56.56,43.44,0.0,2242338,1721924,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,9.74,82.6,17.4,Likely D,4.94,5.42,4.34,5.4,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.0,37.0,1,11.0,0.15,0,0,0,54.87,45.13,0.0,1249782,1027962,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-17.4,4.7,95.3,Safe R,-20.75,5.42,-20.84,3.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,0,0,0,41.3,58.7,0.0,273832,389179,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-10.98,14.5,85.5,Likely R,3.66,5.42,2.82,-13.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,46.65,3,-7.64,0.15,0,0,0,44.51,55.49,0.0,257413,320919,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,7.61,76.8,23.2,Likely D,7.45,5.42,6.14,1.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,53.8,46.2,0.0,347774,298603,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,3.4,62.8,37.2,Lean D,-1.54,5.42,-3.15,6.55,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.44,42.52,5,-3.74,0.194,0,0,0,51.7,48.3,0.0,537192,501875,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,14.22,91.5,8.5,Likely D,15.38,5.42,12.68,1.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.87,33.71,12,16.45,0.262,0,0,0,57.11,42.89,0.0,3320108,2493391,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-3.78,35.8,64.2,Lean R,-10.26,5.42,-11.31,7.54,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.37,48.39,14,0.91,0.272,0,0,0,48.11,51.89,0.0,1941544,2093968,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-30.66,0.2,99.8,Safe R,-34.68,5.42,-34.95,4.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,34.67,65.33,0.0,380071,716152,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,6.5,73.4,26.6,Lean D,15.34,5.42,14.89,-8.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,43.56,2,3.58,0.15,0,0,0,53.25,46.75,0.0,836942,734832,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,16.94,94.9,5.1,Likely D,-0.87,5.42,-1.75,18.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.09,32.23,6,21.86,0.21,0,0,0,58.47,41.53,0.0,2878879,2044738,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,20.76,97.7,2.3,Safe D,15.7,5.42,14.16,6.6,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.1,21.69,2,10.41,0.15,0,0,0,60.38,39.62,0.0,216972,142376,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-11.52,13.3,86.7,Likely R,-16.63,5.42,-18.12,6.6,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,44.24,55.76,0.0,789070,994628,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-25.55,0.7,99.3,Safe R,-29.31,5.42,-29.98,4.43,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,37.23,62.77,0.0,111110,187363,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-19.86,2.8,97.2,Safe R,-28.63,5.42,-30.12,10.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.0,51.0,1,-19.0,0.15,0,0,0,40.07,59.93,0.0,859400,1285360,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-8.11,21.7,78.3,Likely R,-12.03,5.42,-13.88,5.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.31,47.02,12,-5.87,0.262,0,0,0,45.95,54.05,0.0,3668065,4315105,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-24.61,0.9,99.1,Safe R,33.5,5.42,32.77,-57.38,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,37.7,62.3,0.0,97481,161114,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,9.79,82.7,17.3,Likely D,-0.25,5.42,-0.87,10.66,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.24,40.63,4,6.56,0.175,0,0,0,54.89,45.11,0.0,1315302,1080741,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-39.34,0.0,100.0,Safe R,-46.63,5.42,-46.96,7.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,30.33,69.67,0.0,57119,131214,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-0.94,47.4,52.6,Toss-up,-11.9,5.42,-13.8,12.86,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,49.43,44.29,11,5.11,0.257,8661662,6500847,0,48.74,49.66,1.6,115238,117425,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-23.55,1.2,98.8,Safe R,-27.02,5.42,-30.88,7.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,38.22,61.78,0.0,606066,979497,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-25.54,0.7,99.3,Safe R,-29.03,5.42,-31.57,6.03,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,37.23,62.77,0.0,312533,526924,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,26.33,99.4,0.6,Safe D,14.04,5.42,11.29,15.04,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,63.16,36.84,0.0,1411673,823249,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,25.25,99.3,0.7,Safe D,15.61,5.42,14.84,10.41,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,62.63,37.37,0.0,223918,133625,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-4.43,33.5,66.5,Lean R,-8.44,5.42,-13.22,8.8,False,False,,,0.0,0.0,,,0.0,projected,confirmed,41.55,45.86,9,-5.14,0.242,8188392,8407064,0,47.79,52.21,0.0,3657998,3996829,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,12.12,87.8,12.2,Likely D,0.01,5.42,-2.21,14.32,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.54,43.48,7,5.83,0.223,60439613,4880582,0,56.06,43.94,0.0,2060156,1614890,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-0.55,47.9,52.1,Toss-up,-7.77,5.42,-13.45,12.89,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,45.45,45.89,4,-2.35,0.175,3463099,0,0,48.42,48.95,2.63,563793,570036,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-38.53,0.0,100.0,Safe R,-37.82,5.42,-37.52,-1.0,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,15.0,55.0,1,-37.0,0.15,8642,2864280,0,30.74,69.26,0.0,194730,438813,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,20.73,97.7,2.3,Safe D,14.78,5.42,11.14,9.6,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,60.37,39.63,0.0,2387335,1567402,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-13.3,10.0,90.0,Likely R,-14.98,5.42,-16.41,3.11,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,43.35,56.65,0.0,402850,526464,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-29.74,0.2,99.8,Safe R,-30.03,5.42,-31.03,1.29,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.0,49.5,1,-15.5,0.15,508684,8403849,0,35.13,64.87,0.0,510143,942026,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-25.24,0.8,99.2,Safe R,-21.33,5.42,-22.36,-2.88,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,350000,5356520,0,37.38,62.62,0.0,525131,879751,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,34.33,100.0,0.0,Safe D,29.28,5.42,25.91,8.42,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,55.1,30.99,5,24.26,0.194,3804689,1400141,0,67.17,32.83,0.0,1633167,798400,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,2.31,55.6,44.4,Toss-up,8.71,5.42,7.09,-4.78,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,50.27,44.32,20,5.94,0.292,16312222,12165046,0,50.64,48.36,1.0,294724,281419,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,6.84,74.5,25.5,Lean D,3.28,5.42,-1.44,8.28,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,42.49,41.82,9,1.64,0.242,7646728,7676445,0,53.42,46.58,0.0,2117735,1846527,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Adam Schwarze,DEM,REP,,DEM,11.43,86.5,13.5,Likely D,6.29,5.42,4.34,7.09,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,49.0,41.0,2,7.99,0.15,4646309,1102851,0,55.72,44.28,0.0,1269068,1008676,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-13.11,10.3,89.7,Likely R,-21.5,5.42,-23.15,10.03,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,39.0,42.0,1,-6.0,0.15,1619368,3394175,0,43.44,56.56,0.0,373438,486167,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-22.7,0.0,90.6,Safe R,-19.79,5.42,-20.58,-2.12,False,True,IND,Seth Bodnar,30.33,9.4,,,0.0,projected,confirmed,44.0,56.0,1,-12.0,0.15,23884,1184127,2113231,12.99,53.03,3.66,54810,223805,15448,128011,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.93,71.6,28.4,Lean D,-2.64,5.42,-3.27,9.2,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,49.38,39.79,18,9.28,0.286,26822373,8410252,0,51.98,46.15,1.87,2072517,1840384,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-6.82,35.1,64.9,Lean R,-19.89,5.42,-20.84,14.02,False,True,IND,Dan Osborn,46.59,35.1,,,0.0,,confirmed,42.0,49.0,1,-7.0,0.15,0,4866649,3856315,0.0,53.41,0.0,0,354115,0,308896,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,10.29,83.9,16.1,Likely D,0.21,5.42,2.82,7.47,False,False,,,0.0,0.0,,,0.0,presumptive,projected,48.95,38.67,11,10.29,0.257,9860676,1664338,0,55.14,44.86,0.0,318919,259414,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,19.82,97.2,2.8,Safe D,8.13,5.42,5.63,14.2,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,17623907,15454,0,59.91,40.09,0.0,1745615,1168071,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,19.11,96.7,3.3,Safe D,7.82,5.42,6.14,12.97,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,5019140,32400,0,59.56,40.44,0.0,384966,261411,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,0.76,52.9,47.1,Toss-up,-8.38,5.42,-11.31,12.07,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,51.64,45.47,12,6.13,0.262,25979968,10527814,0,49.59,48.84,1.57,2001180,1970975,63358,0,4035512
OK-SEN,senate,OK,SEN,Jim Priest,Kevin Hern,DEM,REP,,REP,-34.21,0.0,100.0,Safe R,-33.61,5.42,-34.95,0.74,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,263329,9295139,0,32.89,67.11,0.0,360591,735632,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,22.64,98.5,1.5,Safe D,13.24,5.42,14.89,7.75,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,3944598,48166,0,61.32,38.68,0.0,963843,607931,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,26.21,99.4,0.6,Safe D,17.35,5.42,14.16,12.05,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,2602598,139875,0,63.11,36.89,0.0,226771,132576,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-6.83,25.5,74.5,Lean R,-14.98,5.42,-18.12,11.29,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,40.74,45.46,2,-7.72,0.15,8059705,6157141,0,45.71,52.42,1.87,815391,934952,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-28.54,0.3,99.7,Safe R,-28.2,5.42,-29.98,1.44,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.79,49.32,2,-20.53,0.15,209807,2646194,0,35.73,64.27,0.0,106651,191822,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-31.0,0.1,99.9,Safe R,-26.06,5.42,-30.12,-0.88,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,881,5880482,0,34.5,65.5,0.0,739912,1404848,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,0.68,52.6,47.4,Toss-up,-10.58,5.42,-13.88,14.56,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,44.9,41.5,15,3.2,0.276,40284109,7605209,0,49.33,48.66,2.01,3938120,3884588,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,18.22,96.0,4.0,Safe D,6.87,5.42,5.89,12.33,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,14719667,192041,0,59.11,40.89,0.0,1863353,1288948,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-42.17,0.0,100.0,Safe R,-41.99,5.42,-42.69,0.52,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,22447,3906186,0,28.92,71.08,0.0,154314,379359,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-42.41,0.0,100.0,Safe R,-44.72,5.42,-46.96,4.54,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9653,1555543,0,28.79,71.21,0.0,54227,134106,0,0,188334
AK-01,house,AK,01,Matt Schultz,Nick Begich III,DEM,REP,REP,REP,-6.92,33.5,66.5,Lean R,-9.58,5.42,-13.8,6.88,True,False,,Bill Hill,0.0,0.0,,,0.0,confirmed,confirmed,38.0,48.0,1,-13.0,0.15,0,0,0,45.8,52.6,1.6,108286,124377,3783,0,236446
AL-01,house,AL,01,Clyde Jones,Rhett Marques,DEM,REP,,REP,-25.99,0.6,99.4,Safe R,-31.27,5.42,-36.34,10.36,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37487,0,0,37.01,62.99,0.0,84984,144665,0,0,229648
AL-02,house,AL,02,Shomari Figures,Hampton Harris,DEM,REP,DEM,DEM,-0.96,46.3,53.7,Toss-up,-9.48,5.42,-14.46,13.51,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,827549,214719,0,49.52,50.48,0.0,101629,103593,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-41.17,0.0,100.0,Safe R,-42.02,5.42,-47.04,5.87,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39858,1846490,0,29.42,70.58,0.0,65154,156333,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-61.11,0.0,100.0,Safe R,-62.22,5.42,-66.99,5.88,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13797,832268,0,19.45,80.55,0.0,44088,182615,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-23.22,1.3,98.7,Safe R,-25.69,5.42,-29.51,6.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,484501,1352249,0,38.39,61.61,0.0,95023,152497,0,0,247520
AL-06,house,AL,06,Elizabeth Anderson,Gary Palmer,DEM,REP,REP,REP,-28.94,0.3,99.7,Safe R,-31.2,5.42,-34.79,5.85,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15899,783587,0,35.53,64.47,0.0,86913,157718,0,0,244631
AL-07,house,AL,07,Terri Sewell,Republican candidate (AL-07),DEM,REP,DEM,DEM,35.13,100.0,0.0,Safe D,22.91,5.42,17.99,17.14,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1552149,0,0,67.56,32.44,0.0,142122,68230,0,0,210352
AR-01,house,AR,01,Terri Green,Eric Crawford,DEM,REP,REP,REP,-43.48,0.0,100.0,Safe R,-42.28,5.42,-46.4,2.92,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38601,762876,0,28.26,71.74,0.0,55341,140485,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-10.4,15.8,84.2,Likely R,-13.04,5.42,-16.22,5.82,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,798208,3790112,0,44.8,55.2,0.0,101017,124459,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-26.26,0.6,99.4,Safe R,-23.21,5.42,-25.81,-0.45,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,88315,1547665,0,36.87,63.13,0.0,81704,139893,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-39.53,0.0,100.0,Safe R,-36.65,5.42,-40.73,1.2,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,2197868,0,30.23,69.77,0.0,59427,137131,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Gina Swoboda,DEM,REP,,REP,6.8,74.4,25.6,Lean D,1.0,5.42,-3.14,9.94,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,43.47,41.41,2,1.35,0.15,1290456,222185,0,52.4,45.72,1.88,165316,144266,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,1.49,55.7,44.3,Toss-up,-10.22,5.42,-15.12,16.61,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2341970,7449412,0,50.75,49.25,0.0,147940,143593,0,0,291534
