race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,42.96,49.04,8.0,0.0,
AK-GOV,2,46.32,52.08,0.0,1.6,Other
AK-SEN,1,44.94,47.06,8.0,0.0,
AK-SEN,2,48.3,50.1,0.0,1.6,Other
ME-SEN,1,47.97,47.03,5.0,0.0,
ME-SEN,2,50.07,48.93,0.0,1.0,Other
AK-01,1,42.4,49.6,8.0,0.0,
AK-01,2,46.0,52.4,0.0,1.6,Other
ME-01,1,62.5,32.5,5.0,0.0,
ME-01,2,64.6,34.4,0.0,1.0,Other
ME-02,1,44.79,50.21,5.0,0.0,
ME-02,2,46.89,52.11,0.0,1.0,Other
