race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-3.09,43.0,57.0,Toss-up,-13.18,3.47,-13.8,10.7,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,47.68,50.72,1.6,112733,119930,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.14,1.7,98.3,Safe R,-29.63,3.47,-30.88,8.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.93,61.07,0.0,617230,968333,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.15,0.5,99.5,Safe R,-30.5,3.47,-31.57,4.41,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.42,63.58,0.0,305755,533702,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.64,70.5,29.5,Lean D,-4.25,3.47,-5.59,11.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.64,36.69,9,6.950000000000003,0.242,52.82,47.18,0.0,1253207,1119316,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,26.79,99.5,0.5,Safe D,23.32,3.47,20.82,5.98,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.4,36.6,0.0,7036033,4062510,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.49,96.9,3.1,Safe D,11.58,3.47,11.29,8.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.74,40.26,0.0,1335199,899722,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.77,94.6,5.4,Likely D,15.88,3.47,14.76,2.02,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.39,41.61,0.0,718831,512308,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-6.08,28.0,72.0,Lean R,-10.56,3.47,-13.22,7.14,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.32,36.97,10,-1.6499999999999986,0.25,46.96,53.04,0.0,3594582,4060244,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-4.1,34.8,65.2,Lean R,-1.71,3.47,-2.21,-1.89,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47.95,52.05,0.0,1762266,1912780,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.86,99.8,0.2,Safe D,25.73,3.47,23.56,7.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.43,34.57,0.0,236663,125028,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.23,58.5,41.5,Toss-up,-12.1,3.47,-13.45,15.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,51.12,48.88,0.0,595226,569228,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.17,0.0,100.0,Safe R,-36.28,3.47,-37.52,-7.65,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.41,72.59,0.0,173678,459865,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.95,94.8,5.2,Likely D,12.91,3.47,11.14,5.82,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.48,41.52,0.0,2312586,1642151,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-14.64,8.1,91.9,Likely R,-16.26,3.47,-16.41,1.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.68,57.32,0.0,396624,532690,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.4,99.9,0.1,Safe D,27.69,3.47,25.91,5.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.76,27.56,4,27.2,0.175,65.7,34.3,0.0,1597511,834057,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.75,100.0,0.0,Safe D,30.41,3.47,29.51,5.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.38,32.62,0.0,1432992,693841,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,10.96,85.3,14.7,Likely D,7.49,3.47,7.09,3.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55.48,44.52,0.0,322887,259076,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,10.18,83.5,16.5,Likely D,-0.36,3.47,-1.44,11.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.57,37.78,11,1.7899999999999991,0.257,55.09,44.91,0.0,2183933,1780329,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Lisa Demuth,DEM,REP,,DEM,9.56,82.0,18.0,Likely D,4.94,3.47,4.34,5.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.55,34.74,3,16.809999999999995,0.15,54.78,45.22,0.0,1247801,1029943,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-20.53,2.5,97.5,Safe R,-20.75,3.47,-20.84,0.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39.74,60.26,0.0,263461,399550,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.21,12.1,87.9,Likely R,3.66,3.47,2.82,-15.03,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.85,48.5,3,-9.649999999999999,0.15,43.9,56.1,0.0,253862,324470,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,4.54,66.8,33.2,Lean D,7.45,3.47,6.14,-1.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,52.27,47.73,0.0,337852,308525,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.07,57.9,42.1,Toss-up,-1.54,3.47,-3.15,5.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.8,43.69,3,-1.8900000000000006,0.15,51.04,48.96,0.0,530303,508765,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,12.89,89.1,10.9,Likely D,15.38,3.47,12.68,0.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.02,33.28,18,16.740000000000002,0.286,56.45,43.55,0.0,3281472,2532027,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.07,34.9,65.1,Lean R,-10.26,3.47,-11.31,7.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.92,44.48,9,4.440000000000005,0.242,47.97,52.03,0.0,1935652,2099860,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.91,0.1,99.9,Safe R,-34.68,3.47,-34.95,3.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34.05,65.95,0.0,373219,723003,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.74,70.9,29.1,Lean D,15.34,3.47,14.89,-9.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.33,37.33,1,7.0,0.15,52.87,47.13,0.0,831020,740754,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,14.93,92.3,7.7,Likely D,-0.87,3.47,-1.75,16.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.64,35.32,4,18.32,0.175,57.47,42.53,0.0,2829424,2094194,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,20.84,97.7,2.3,Safe D,15.7,3.47,14.16,6.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,60.42,39.58,0.0,217109,142239,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-13.08,10.5,89.5,Likely R,-16.63,3.47,-18.12,5.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43.46,56.54,0.0,775157,1008541,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-26.48,0.6,99.4,Safe R,-29.31,3.47,-29.98,3.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.76,63.24,0.0,109722,188751,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-21.04,2.2,97.8,Safe R,-28.63,3.47,-30.12,9.08,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,30.33,49.23,2,-18.9,0.15,39.48,60.52,0.0,846708,1298051,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-11.19,14.2,85.8,Likely R,-12.03,3.47,-13.88,2.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.29,49.58,5,-8.29,0.194,44.4,55.6,0.0,3544908,4438262,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-25.61,0.7,99.3,Safe R,33.5,3.47,32.77,-58.38,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37.2,62.8,0.0,96188,162407,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,8.01,77.8,22.2,Likely D,-0.25,3.47,-0.87,8.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.8,43.46,2,1.3399999999999963,0.15,54.0,46.0,0.0,1293958,1102085,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-40.65,0.0,100.0,Safe R,-46.63,3.47,-46.96,6.31,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,29.67,70.33,0.0,55886,132448,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-0.63,48.0,52.0,Toss-up,-10.51,3.47,-13.8,13.17,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.59,45.68,7,1.9100000000000037,0.223,48.89,49.51,1.6,115598,117065,3783,0,236446
AL-SEN,senate,AL,SEN,Dakarai Larriett,Barry Moore,DEM,REP,,REP,-23.05,1.4,98.6,Safe R,-27.45,3.47,-30.88,7.83,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38.48,61.52,0.0,610058,975505,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-26.75,0.5,99.5,Safe R,-29.39,3.47,-31.57,4.81,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-22.0,0.15,36.62,63.38,0.0,307439,532018,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,20.65,97.6,2.4,Safe D,13.63,3.47,11.29,9.36,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,60.33,39.67,0.0,1348260,886661,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,20.74,97.6,2.4,Safe D,15.61,3.47,14.84,5.9,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,60.37,39.63,0.0,215856,141686,0,0,357542
